,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Hmg20b,0.028216852,0.23971704,-0.26089516,-0.42614397,-0.44486442,0.62895435,0.06576702,0.9617755,-0.5254785,0.065631874,-0.43680444,0.0951862,-0.77465236,0.37150046,0.40370512,0.13059878,-0.79927033,0.6711877,-0.3184608,-0.6460888
Nfic,-0.09800991,0.056399196,-0.18304762,-0.9683554,-0.5564747,-0.10610536,-0.2440683,0.6703012,0.33549505,0.7118094,-1.2929702,0.34988338,-0.035450164,0.1498076,0.34979627,0.9428741,-0.30964208,0.22635508,-0.5194388,-0.8728777
AU041133,0.36211556,-0.44775575,0.03632965,0.6585363,-0.20445858,-0.39710203,-0.498711,-0.2643932,0.08535862,-0.65053487,0.70712423,-0.03696302,-0.7145924,0.04156127,-0.11580261,-0.40735707,-0.027652819,-0.104687735,-0.061571155,0.032155387
Tdg,0.02255763,0.18976319,0.08715346,0.050172534,-0.70456964,0.34727466,-0.022067264,-0.8143485,0.016988035,0.015843721,-0.11808645,-0.04958701,-0.36918944,-0.21147645,-0.01625648,0.1468848,-0.008972232,-0.28546292,-0.035532907,-0.016776515
Hcfc2,-0.48699567,-0.20473312,0.5153437,0.37499297,-0.9679354,0.02451194,-0.06668413,0.12817568,0.078904375,-0.2588768,0.44686517,-0.72130036,-0.97903097,0.29100606,-0.008029964,0.58847606,-0.39594015,-0.4048373,-0.33101884,0.020032581
Nfyb,-0.21985725,-0.347261,0.21716815,0.12719917,-0.032863017,-0.3792447,-0.23118834,-0.70625997,0.16080147,0.13866714,0.11926307,-0.25867966,-0.20304541,-0.4612668,0.04888993,0.10622758,0.024262853,-0.4189232,0.033769485,0.06868622
Txnrd1,0.46709624,-0.45546845,-0.2753019,0.24925528,-0.16517837,0.39941284,-0.021924078,-0.50698483,0.016170762,-0.020628296,0.3315658,-0.2500696,-0.49235386,-0.2331268,0.039849862,-0.2504923,0.08187536,0.2857621,-0.0474654,0.0035587647
D10Wsu102e,0.034927692,-0.11059382,-0.025294477,0.13002232,0.09816357,-0.8782584,-0.06788783,-0.08363339,0.24825063,-0.4096559,-0.10528777,-0.018963069,-0.6876708,-0.70902497,-0.049930498,-0.06676389,0.07170811,0.17543605,0.10514346,0.012214892
A230046K03Rik,-0.32721615,-0.58624893,0.096507944,-0.20446895,0.34702146,0.5243131,-0.51959205,-0.47639468,0.24001525,0.32855332,-0.31815493,-0.42782936,-0.9367284,0.01944645,0.09549721,-0.3011778,0.18009321,0.20003252,-0.19451246,0.26631826
Appl2,-0.69458884,0.9126969,-0.34676215,-0.94290245,-0.12776567,-0.11485605,-0.6269445,1.3384329,-0.9295076,0.19477716,-0.4269878,0.0630599,-0.7360591,-0.402631,-0.034180447,0.24273449,-0.67726433,1.2381235,-0.23635675,-1.0581193
Ric8b,1.0017878,-0.13848099,-0.7023717,0.6453631,-0.22587727,-0.7004485,0.8906352,-0.5646955,-0.6653538,-0.68777156,0.5207757,1.0115608,-0.5862668,-0.44946223,-0.6628583,-0.97700214,-1.0645914,-0.103997424,0.557186,-1.0304583
Rtcb,-0.30228654,0.21716455,-0.047718864,0.018803483,0.16744913,-0.12479149,-0.027692854,-1.1457132,0.25970542,0.1845006,0.07256038,-0.17281719,-0.4761767,0.117627434,0.14820528,-0.15169635,-0.036198314,-0.92810225,-0.07951614,0.12890679
Hsp90b1,-0.043784827,-0.029175196,-0.05757096,-0.11160151,0.21451004,0.271471,-0.24751031,0.10235403,0.040885706,0.06450795,-0.05334633,-0.019674173,0.051467333,0.3491643,-0.043340668,-0.17613523,0.033704244,-0.12449311,-0.38497362,0.06979263
Gnptab,-0.4021005,0.36123368,0.18068999,-0.35325357,0.32825834,0.5426069,-0.6161169,-0.84741926,0.070590936,0.12036935,-0.18932153,-1.105724,0.2192311,0.71893346,-0.115303256,-0.045802858,0.04563261,-0.27282414,-0.28354302,0.043230224
Utp20,0.19493417,-0.7277575,0.084576845,0.025690468,0.38328895,-0.3516167,-0.077152334,-0.7233373,-0.14402837,0.22861378,0.1649007,-0.009500456,-0.28970966,-0.5875371,-0.01578526,0.07542094,-0.1631074,-0.2584112,-0.15791342,0.05363983
Ano4,-1.0813011,0.20831127,0.0056096786,-0.21215,0.28260997,1.3272532,0.0921821,-1.3482313,-0.18437357,-0.77882665,-0.50744843,-0.3416785,-0.05426187,1.2613893,0.41768304,-0.9722212,0.041626617,-0.6304635,-0.39773226,-1.3485537
Scyl2,-0.3544784,-0.31565633,0.64002883,0.069030896,0.15070513,-0.33835435,-0.72873735,-0.2195169,0.4156261,-0.034619194,-0.056474462,-0.40015587,0.28307217,-0.41346103,-0.019128224,0.57020515,0.05316083,-0.16650946,-0.3542805,0.008533796
Actr6,0.31680885,-0.19203344,0.19479051,0.097839735,0.18317465,0.0072069913,0.46739933,-0.7102779,-0.161774,-0.5401397,0.039460044,0.05614004,-0.753668,-0.021622278,-0.3020437,-0.3512017,0.046141993,-0.3554478,0.11945103,-0.19238158
Uhrf1bp1l,0.038865086,-0.37420988,-0.082075104,-0.051210146,0.07066225,-0.6974562,0.041731335,-0.87888527,0.2772404,0.30775347,0.11238043,-0.2941558,-0.3242348,-0.1381211,0.002072337,0.25410742,0.00996913,-0.72453165,0.003262006,0.053549726
Rmst,-1.6176863,-0.4066608,-0.28915834,-1.0023767,1.5409075,-0.35550186,-1.193475,1.2977902,-1.6498928,-0.27928236,-0.039339468,-0.61376816,0.4092277,-0.6872112,-0.8603199,-0.86783,-1.1680387,1.0563915,-0.35703912,0.9744673
Gm872,-0.5585734,-1.5640632,0.7176461,0.42764437,0.9983074,-0.50733167,-0.8800331,-0.45964313,-0.28938743,0.49849278,-0.25771505,-0.87716585,-0.5567378,-1.0938352,-1.003503,0.59378576,-0.7287315,1.3524013,0.07877013,0.5255676
Lta4h,0.1849949,-0.8673599,0.16571403,0.25866964,0.13233602,0.2769228,0.25001556,-1.258254,-0.29591066,-0.31477183,0.18778677,-0.08321739,-0.6083126,-0.6529662,-0.10411309,-0.02223941,-0.20948574,0.26594833,0.3159233,-0.052825272
Snrpf,0.1332865,-0.26098853,-0.2207418,-0.20021805,0.30986378,0.40879953,0.045929503,-0.14984657,-0.13541715,-0.24124898,-0.11784389,0.0018007385,-0.0697971,-0.0040945956,-0.020430893,0.0027936553,-0.12125945,0.50228965,-0.06939863,0.012419195
Metap2,-0.33879238,0.25963598,-0.2630202,-0.15162118,0.3826762,0.4164284,0.0012932892,0.27193683,-0.25258914,0.057823617,-0.46129638,0.15787642,-0.23009114,0.5044806,0.2681395,-0.15039599,-0.124208026,-0.010833137,-0.023232322,-0.18644185
Ndufa12,-0.15464818,-0.04476351,0.015997807,0.063162185,-0.12223261,0.1053657,-0.30056554,0.17138882,0.059488565,0.09558887,0.07754562,-0.0632829,-1.1711646,-0.043783307,0.042030655,0.14778286,-0.014320459,-0.02374166,-0.23374835,-0.012482448
Ccdc41,0.48111156,-0.39921865,0.16178572,0.1776567,-0.17856744,-0.42096743,-0.06996622,-0.17612816,-0.0556084,-0.05354097,0.39241868,0.090695985,-0.2959579,-1.3165784,0.23159441,0.27700886,-0.43317595,0.42147264,-0.08654358,-0.21337318
Plxnc1,-1.1088442,-0.5440668,0.5703761,0.107467026,0.8799777,-1.0756345,0.1324008,0.27497378,-0.8839212,0.26503488,0.57970846,-0.7056812,0.114042856,-1.233923,0.04357299,-0.73571724,-0.387565,0.57000667,-0.41377422,0.79346997
Mrpl42,-0.12154016,0.11447051,-0.19107765,-0.16262189,0.38208446,0.23725261,-0.5537344,0.4879757,-0.005062774,-0.102039844,0.0016911565,-0.06549545,-0.49700066,0.5571045,0.06557523,-0.15854767,-0.121055834,0.51729643,-0.2172485,-0.108972155
Eea1,-0.28249615,-0.44626498,-0.17300887,0.16090313,-0.034964066,-0.17285787,-0.45657542,0.4860426,0.21508637,-0.060728807,0.33886012,-0.17722084,-0.21653718,-0.5422035,0.0888607,-0.04835602,0.08407652,0.55296886,-0.14752859,0.01623778
Atp2b1,0.3128162,0.026042562,-0.5697132,-0.051156316,-0.043165877,-0.62814915,0.5038294,0.110741876,-0.12788492,0.2591306,-0.20779873,0.6583466,0.5504781,-0.23450826,-0.5973309,-0.16298643,-0.27177948,-0.45383337,0.4166647,-0.08704266
Cep290,-0.050963804,0.023477437,0.04809956,0.20928362,0.2591752,-0.42276445,-0.09932529,-0.30344158,0.02949431,-0.09829316,0.21808457,-0.2379812,-0.3470251,-0.3254573,-0.006438688,0.215579,-0.011584936,0.31929556,-0.4794458,-0.33310062
X4930430F08Rik,0.18573764,0.42101553,0.55328715,-0.48194367,0.15748452,-0.07156046,-0.6593515,-1.1947132,0.23739204,-0.10576412,-0.54872054,0.43013912,-0.53890157,0.18865149,-0.039306924,-0.76027524,0.123612516,-0.6951712,-0.54827327,0.38229817
Lrriq1,-1.1063628,-0.38035595,0.6755878,-0.54239625,0.89571506,-0.37682036,-0.37552965,-0.5390436,0.1863883,0.35822082,-0.1345346,-0.98783976,-0.20724593,-0.6216217,-0.6322348,-0.46413547,-0.10192261,1.3119403,-0.47588986,0.813787
Ccdc59,0.16078272,0.009331863,-0.1381213,-0.030896965,-0.07031122,0.29434434,0.054174997,0.30947983,-0.020044642,-0.5003282,-0.21710213,0.14572342,-0.46002552,-0.19083701,-0.8286005,0.07336121,-0.10546642,0.6581022,0.057152074,-0.05358811
Ppfia2,-0.58086,-0.49265125,0.53794986,0.122395255,0.47033134,-0.8619699,0.07499793,-0.3617157,-0.2008716,0.25287202,0.3387314,-1.2611792,0.72130424,-0.8831031,0.028028948,0.36805192,-0.5063253,-1.4456154,0.055617947,0.66874766
Lin7a,-0.6029562,-0.67198706,0.2877796,0.3037178,0.30539408,-1.1554672,-0.007315244,0.034606513,-0.37172997,0.72779024,0.34506294,-0.5401653,0.06269176,-0.99778277,0.29405606,0.6227743,-0.6438756,-1.0991137,0.10868333,0.28589508
Ppp1r12a,0.063697115,-0.3590278,0.10734839,0.06529618,-0.07974308,-0.34303635,0.038116556,0.23930383,-0.024686262,-0.19061816,-0.12899211,0.13723446,-0.19948742,-0.2105607,-0.3170735,-0.009248082,-0.51576346,0.2862016,-0.04454046,0.16338177
Syt1,-0.33845666,-0.020072304,-0.33677486,-0.25872883,0.06617778,-0.798193,0.17995586,0.40455416,-0.11301246,0.6048588,-0.24154504,-0.035191663,0.935848,-0.2593542,-0.24366716,0.056244805,-0.040288486,-0.658818,0.15007341,-0.09469084
Nav3,-0.47703177,0.14067322,0.210177,-0.19482256,-0.3734721,-0.58471674,-0.42022356,-0.05502984,0.3837501,0.73612857,-0.018904695,-0.8879334,0.46583104,-0.4223005,0.029954923,0.57579714,0.46894175,-0.6414421,-0.31640857,0.16812404
Zdhhc17,0.11168816,-0.39210868,0.05337859,0.15195814,0.11216753,-0.25810763,-0.22662115,-0.7348528,0.007157642,0.033354055,-0.003085354,0.020946065,-0.4902202,-0.6738785,0.11022668,0.1428312,0.026024139,-0.7437274,0.14926685,-0.03043452
Osbpl8,0.8135478,-0.644392,-0.2967453,0.5742616,-0.44679686,-0.5036229,0.52837944,-0.7269575,-0.3496695,-0.13256226,0.40907824,0.4832515,-1.0164195,-0.6239824,-0.21080928,0.024580477,-0.8053402,-0.2678487,0.8575668,-0.17802224
Nap1l1,0.12751275,-0.40420523,0.13698418,0.1968296,0.006061246,-0.40796694,0.09769362,-0.5841124,-0.042845704,0.117523365,0.1297509,0.015235979,-0.86498064,-0.30685574,-0.08805397,0.18804468,-0.23503178,-0.17388758,0.18545248,-0.023563234
Krr1,-0.21920152,-0.6071927,0.1557798,0.11150048,0.21480495,-0.27822903,-0.27262,-0.89661115,0.3524692,0.025123876,-0.0011075493,-0.052157693,-0.53547513,-0.36734173,0.04540698,0.13361064,0.07209346,-0.3270598,-0.10963009,0.002981058
Kcnc2,-1.2511761,-0.9838792,1.0502083,-1.2902887,-0.5130895,-1.168826,-1.2417984,-0.03678521,0.59823084,1.4774957,-1.0955185,-0.8166713,1.1139164,-0.48341385,1.8483821,0.08725641,-0.29628557,-1.193729,-1.0106682,-0.3562034
Tbc1d15,0.45272946,-0.49750352,0.29533866,0.03525193,-0.25288954,0.255388,-0.0039500794,-0.36771402,0.22593966,-0.7630418,-0.057279382,0.047731984,-0.79514575,-0.008494071,-0.38209447,-0.17396604,0.10329691,0.22335608,-0.17052254,-0.067601696
Zfc3h1,0.23264858,-0.3725086,0.19334617,0.1532946,0.11926157,-0.3011288,-0.121881776,0.0039360034,-0.023486689,-0.45557132,0.06389478,0.057578158,-0.64835584,-0.27807516,-0.12568885,0.01963317,-0.053250555,0.13359964,-0.7562936,0.123815425
Ptprr,-0.15510732,-1.3624979,0.4107669,0.60249484,0.4523529,-0.60691875,0.089043766,-1.1672003,-0.01981636,0.38425425,0.4164195,-0.9484104,0.5665606,-1.0372753,-0.33837488,-0.50499725,0.3163476,-0.74061656,0.3609155,0.30540603
Ptprb,-0.8388665,0.65962905,-1.3070552,-1.1492705,-0.86395794,-0.04326811,-0.4010941,1.9128479,-0.7491397,-0.6345718,-0.70055336,0.44909272,-0.048286453,-0.7000559,-0.36938095,-0.14403994,-0.83856446,1.3053449,-0.24955294,-1.1062572
Rab3ip,0.64231896,-0.18695357,-0.2795462,0.39439097,-0.6993247,-0.50678694,-0.115189515,-0.7580509,0.6893918,-0.017501116,-0.272902,0.7460835,-0.7419832,-0.167572,0.18988964,-0.36569524,0.08847568,-0.32604897,0.035372034,-0.208636
Cct2,-0.024842095,-0.5323752,0.03039045,-0.13362074,-0.07383267,0.14661302,-0.07763598,0.14125374,0.10546282,0.208301,-0.06082629,-0.22214517,0.01308275,0.10311369,0.08954504,-0.048854955,0.036725733,0.043335475,-0.040179532,0.012627835
Frs2,-0.41546458,0.6332074,0.514878,-0.19149195,-0.21040413,0.05307412,-0.040285345,-0.38725668,-0.12970878,-0.24300101,0.019518195,-0.5285064,-0.8580247,0.086113185,0.21679315,0.17541143,-0.18329751,0.33353296,0.21017316,-0.28039092
Yeats4,-0.051726416,0.5105438,0.07436126,-0.19081295,0.09668958,-0.5825837,-0.17745903,-0.426701,0.05428795,0.0033462911,-0.12655121,0.15179949,-0.062538154,0.4321341,-0.017644772,-0.070105426,-0.014285693,-0.9267437,0.0043640425,0.008243859
Grip1,-0.10703313,-1.361857,0.0654067,0.42708662,0.90405166,-0.52452767,0.086712524,-1.5517488,-0.08495025,0.12279249,0.8751678,-0.4273166,-0.8756733,-0.6059309,0.88820904,-0.66558003,0.40651438,-0.31828746,-0.48560238,-0.46130922
Llph,0.2804426,0.115875706,0.090024725,-0.5018568,-0.15902598,0.1703038,-0.3973364,-0.6238968,0.26176292,0.2841787,-0.7216209,-0.12901619,0.040735487,0.3314841,0.22890954,0.31662172,0.13953164,-0.64805853,-0.43582422,-0.16953295
Tbc1d30,0.6531609,-0.39402285,0.5880773,-0.5520646,-0.824765,-1.4154053,-0.29286692,-0.12279487,0.14878862,0.6305113,-1.0072879,0.19188721,0.20392539,-0.25304395,0.5086441,1.0608968,-0.20206265,-0.99461883,-0.4816945,-0.12941049
Tbk1,-0.4226429,-0.8126959,0.1323012,0.4101271,-0.012343334,-0.1073712,-0.083758466,0.08760411,0.043117087,-0.43078184,0.21044558,-0.068326324,-0.24970518,-0.37025756,-0.10512967,0.0840815,-0.08982183,-0.25881645,0.09202061,0.054321095
Srgap1,1.3128661,-0.34886965,-1.5687672,0.5351519,0.40704924,-0.25036407,0.8547993,0.1784607,-1.8717964,-1.6214336,0.5931855,1.1526545,-0.5393975,-0.42020056,-0.88352036,-1.2730695,-1.5604218,-0.12944323,0.37243137,-0.9129878
Tmem5,-0.055719666,-0.43283358,-0.12260289,-0.013878828,0.45552215,0.60996735,-0.803149,0.37078068,0.006830084,0.106878735,-0.07927645,-0.06395766,0.31512862,0.5411317,-0.01814425,-0.57901376,-0.025726218,-0.06750002,-0.11073092,-0.025578411
Mon2,-0.087592535,-0.021578861,-0.02106568,0.005898324,0.11143316,0.44953004,-0.04002903,-0.19773383,-0.0021504466,-0.25094864,0.0444964,-0.01425067,-0.6694927,0.22165018,-0.0030992317,-0.035346936,-0.0021512362,0.17337142,-0.30704525,0.043257646
Usp15,-0.0051180455,-0.18687771,0.2143953,-0.03995918,0.0025193822,-0.46837822,-0.03496109,-0.54807484,0.08987195,-0.015906962,-0.0038513816,-0.02003583,-0.043568183,-0.3776755,-0.09000475,0.11426748,-0.028677944,-0.50540626,-0.008768807,0.021193368
Fam19a2,-1.2707709,-1.0115639,1.2648547,0.3800211,0.2001276,-1.2695153,-0.18391287,0.1054894,-1.2502131,0.882562,-0.3361737,-1.2422016,0.324255,-1.3118153,0.5874395,1.2924762,-0.82079333,-0.83839685,-0.035702664,-0.28141415
Os9,-0.016903061,0.21197997,0.03337034,-0.38016924,0.404879,-0.046946064,-0.17428973,0.07195555,-0.056859042,0.10531934,-0.06477243,-0.20914508,0.12890387,-0.124741696,-0.0909992,-0.0052269143,-0.0006296447,0.20486529,0.01611256,0.02168276
Arhgef25,-0.27050632,-0.056708347,0.62103343,-1.073864,0.46741077,-0.778417,-1.0467564,0.21331382,0.41125974,0.25660834,-0.93388206,-0.5037049,0.44126055,-0.35031825,0.18694195,0.47470343,0.03797952,0.23077512,-0.69156265,0.24785498
Pip4k2c,-0.17396542,-0.6394012,0.58286774,-0.6176779,-1.261272,-0.94476515,-0.3535633,-0.059386745,0.8160627,0.766496,-0.9126549,-0.34761783,-0.22227655,-0.33032548,0.36958945,0.6302663,0.45719162,0.075384185,-0.32503772,0.71120703
Kif5a,-0.47581378,0.8206735,-0.77335024,-0.8338376,-0.48091865,0.057228427,0.043660887,0.51398605,-0.38713253,0.6243293,-1.2651079,0.38582316,1.0799375,0.73662496,-0.32638857,-0.0723357,-0.3497923,-1.244938,-0.25688282,-0.4858256
R3hdm2,0.009449317,-0.466477,0.26087087,-0.38671848,-0.5898078,-0.384962,0.024426604,0.27215385,0.46869773,0.48285058,-0.53577554,-0.0807553,-0.40828028,-0.17650472,0.07776617,0.75948846,0.31594506,-0.22727966,-0.2874476,-0.064016365
Naca,-0.06942235,-0.02178421,0.11212648,0.049507502,-0.44706956,0.48635864,-0.040912196,-0.39171445,0.007123497,-0.3927494,0.01833789,-0.023399018,-0.15870601,0.1570119,0.0246372,-0.06320937,-0.045430943,0.12510835,0.010904332,-0.035517845
Atp5b,0.061233025,-0.15547699,-0.017851181,0.034666438,-0.08951898,0.0065872213,-0.019705322,0.00544487,0.029681878,0.061499882,-0.03426216,0.008972815,0.054208312,-0.23444316,0.10258214,-0.07839136,0.01772447,-0.0764431,-0.017488334,-0.013991491
Baz2a,-0.5263483,0.19472814,0.02202277,-0.06426392,0.5059919,-0.09272523,-0.20883372,0.40640175,-0.012995782,0.043786637,0.03735683,-0.17988992,0.29157948,0.044941403,-0.036720958,-0.14157638,0.0046578976,0.0010820319,-0.18176708,-0.012395625
Cnpy2,-0.3718469,-0.37892646,0.09840272,0.040821824,0.24169017,0.57395965,0.12515171,-0.9185724,-0.2995489,-0.0695952,0.08904861,-0.10141394,-0.1557266,-0.6410208,-0.02535275,-0.2047066,-0.18101425,0.5360151,0.21169193,-0.024901925
Smarcc2,-0.2903244,-0.25613996,0.051224254,-0.3780373,-0.054576986,-0.5150754,0.014505851,0.28392285,0.07304316,0.4955514,-0.3391144,-0.09623019,0.66491455,-0.56608945,0.092327766,0.002217817,0.048616223,0.00797043,-0.032624356,0.0025031222
Myl6,0.031634077,0.1330847,-0.14477439,-0.09138448,-0.43105114,0.34204772,-0.07487621,0.1759101,0.16771336,-0.05321963,-0.2733702,0.22267714,-0.72995776,0.16647312,-0.035961773,-0.10658789,-0.0078576105,0.70720595,-0.15949312,-0.013289268
Cd63,-1.0214591,0.9780902,-1.0119715,-0.4260885,0.14231712,0.7953168,-0.50494194,0.98816997,-0.61159736,-1.3847871,-0.3160845,-0.5215979,-0.3438697,0.8800295,-1.109421,-0.42593607,-0.76946664,1.070978,-0.4232655,-0.1262664
Sfi1,0.34527472,-0.38488212,-0.054510176,0.1207414,0.25574976,-0.03443682,0.13897626,0.40914866,-0.18889393,-1.0951318,0.090451375,0.034531392,-0.20048742,-0.17362188,-0.29588908,-0.52099544,-0.13397443,0.6543697,-0.10591987,-0.07339574
Eif4enif1,0.49949303,-0.6913049,0.37108323,0.26229972,0.51267135,-0.014625538,-0.89464444,-1.2255757,0.23766704,-0.4396573,-0.29626423,-0.40485662,-0.33368835,-0.5772585,0.096993096,-0.16179895,-0.08817639,0.040138416,-0.5366349,0.2031274
Selm,0.3023912,-0.08560225,-0.031029407,-0.08886029,-0.7032281,0.52870274,-0.12711567,0.067600355,-0.24071401,-0.16354622,-0.3180119,0.13330193,-0.30159184,0.23687041,0.08972182,0.026814112,-0.050111808,0.08615106,0.060367577,-0.27127725
Uqcr10,0.029436117,0.8178189,-0.65492463,0.05443952,-0.30562395,0.03374001,-0.12811098,0.25232062,-0.16125874,0.14227146,-0.2818861,0.4039463,0.20685332,0.03701741,-0.0677065,-0.028165787,-0.100311086,0.216595,0.07845726,-0.44570014
Nf2,-0.2639465,0.20308436,-0.064003654,-0.088824764,-0.8146406,0.20973685,-0.14335597,0.2644138,-0.00080375525,0.58986706,-0.18478242,-0.1146557,0.4520595,0.19122599,-0.14809081,0.14676483,-0.14212926,-0.080629736,0.016122065,0.031067297
Nipsnap1,0.31227577,-0.49133343,0.09014233,0.22570395,0.29636735,-1.1444333,0.24719277,-1.099713,0.14735207,0.10340086,-0.24129692,0.3999772,-0.5853804,-0.0945419,0.0762515,-0.24412055,0.1596788,-0.8062864,-0.517056,-0.2574
Thoc5,-0.28474876,-0.10326568,0.26489162,-0.19256838,0.17832305,0.14859614,-0.087926455,-0.50192094,0.05382493,-0.1708434,-0.033803657,-0.04624527,-0.22150227,-0.50080776,0.03162152,-0.065077834,0.045897562,0.029223317,-0.12052444,0.07575614
Nefh,-0.36885226,-0.27502444,0.21466497,-0.91100997,0.35772395,-0.68139356,-0.4692924,0.08548229,0.054439735,1.3061012,-1.2036633,-0.70186347,0.33789426,-0.766562,1.6371661,0.6382719,-1.0419647,-0.99255055,-0.62376404,-1.1301546
Ap1b1,0.0028994705,-0.5097454,-0.04034512,0.0421292,-0.011406359,-0.38369998,-0.49146554,0.31241462,0.34524643,0.23360923,-0.43090644,-0.21692246,0.14478078,-0.9667582,0.38386726,-0.16087167,0.05625467,-0.29045582,-0.1004045,-0.01563849
Camk2b,0.29795113,-0.15857123,-0.25685042,0.14821018,-0.19982606,-1.1242971,0.56569093,0.12872158,-0.18294191,0.3266097,0.02411435,0.5750272,0.5729936,-0.4881027,-0.43713766,0.048330314,-0.33076033,-0.87646973,0.58932966,-0.16058624
Ppia,-0.3651676,0.07507357,0.1772025,-0.36004952,-0.009402793,0.3217276,-0.13922462,-0.786252,0.34583518,0.11847046,-0.4350117,-0.27693444,0.14838292,0.2978499,0.020323278,0.12442582,0.32643646,-0.07725453,-0.68005204,-0.082909495
Adcy1,-0.11508949,0.01150375,-0.106290564,-0.8024304,-0.5498451,-0.7956551,-0.280179,0.5554621,0.5024899,0.7113011,-1.600608,0.079804346,0.59511817,-0.62410814,0.1612215,0.38995314,0.27378082,-0.38518724,-0.6959256,0.38659894
Tns3,-1.2194457,0.9781438,-1.050911,-0.3196263,-0.49007595,1.4331455,-0.5298492,0.45712614,-1.5919982,-0.497882,0.12255067,-0.3108493,-0.4492426,1.1499057,-0.8210074,-0.52455866,-0.8368726,0.016611353,-0.084830455,-1.0098906
Grb10,-0.121061556,-0.88904005,-0.30810305,0.58845186,1.183683,-1.3355744,0.07888224,0.2874785,-0.68508565,-0.24887544,0.6538887,-0.45282272,0.07437056,-0.8585665,-0.6792615,0.002493721,-0.11715858,0.30114248,-0.35488528,0.124072656
Cobl,0.6977891,-0.24992743,0.4599262,-0.007915676,-1.4538461,-1.433268,-0.12659787,-1.1568683,0.4014703,0.6362965,-0.34615308,0.27269328,-0.048430413,-0.20077534,-0.2979105,0.5489333,0.32085395,-1.0941916,-0.08086872,0.7534094
Vstm2a,-0.69947547,-1.2155746,0.5704851,0.01901034,0.7090393,-0.9577597,-0.33313388,0.4227673,0.0798356,0.17614336,-0.13837007,-0.47949982,-0.17222974,-1.0661943,1.0594685,-0.5269722,-0.08164507,-0.5318761,-0.12567556,0.59415305
Sec61g,-0.16437471,0.48510772,-0.23829466,-0.17697406,0.3990306,0.17892319,0.3902795,-0.4583004,-0.0437311,-0.859717,-0.0128803775,-0.12949376,-0.21951827,0.075837485,-0.013572465,-0.31361997,-0.0042294124,0.39480004,0.06579003,-0.5622673
