,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10
371.2806935667929,-0.37276682,0.22078715,-0.054510836,0.123286545,-1.8205012,-0.35723606,0.6656223,0.17756099,-0.023955839,0.50211436,0.3324151,-2.9654212,-0.13835832,0.5357159,0.10097853,0.53857416,-2.8636177,-0.10640392,-3.3655798,0.33942413
375.23930054863894,-0.66484547,-0.3515036,-0.086847246,0.33067667,0.39917538,-0.22171883,0.230974,-0.32775655,0.015572521,0.6158504,0.48188403,-2.6037226,0.38004902,0.38610604,0.45559096,-0.017407913,-1.2397839,-0.9220358,-0.5687028,-0.23360223
390.25012601755395,-0.17331827,0.60058993,-0.39939126,0.47711095,-3.2681065,-2.006624,0.42893657,0.36694434,0.50787777,0.9320051,0.8241365,-2.9364626,0.74134785,0.48515484,-1.363978,0.097617626,-2.5603886,0.5002137,-3.3062568,0.3398024
391.24406119228485,0.2835081,0.4777856,-0.38172007,0.22483373,-2.6877534,-1.2413311,0.3623962,0.2652955,0.39234763,0.6099385,0.472203,-2.8328142,0.3246583,0.37969673,-0.9833996,0.1925938,-1.7202637,0.56908756,-3.021392,0.25276464
392.2293141981333,0.72027403,-0.978005,-0.54698503,0.4777986,-0.7082599,-1.8066075,0.51813954,-0.24598102,0.64192176,0.9332146,0.9630605,-2.6545103,1.0935214,0.20064989,-0.5381012,0.19594222,-2.4224398,-0.071873255,-3.0004287,-1.9538709
393.2625311078134,-1.0912765,0.73295575,0.12939733,-0.0101147685,-2.9251106,-0.5187547,0.48485398,0.46603942,-0.25851855,0.4893471,0.5100731,-2.6186917,-0.76658297,0.41074023,-0.15252458,0.3916424,-2.57402,-0.095817775,-3.2523441,0.7855356
399.2752958986302,-1.1195091,0.383377,-0.41312143,0.1262453,-0.055185854,-0.44193485,0.4058046,0.0962661,-0.33042032,0.7717687,0.6529474,-3.158827,0.16037187,0.41467014,0.32912418,0.2555728,-2.5537844,-1.523398,-0.6069853,0.2814564
401.29108621602154,-1.6168557,0.4554596,-0.71031237,-0.37421662,-0.30481228,-0.4219033,0.3658952,0.2501308,-0.25603378,1.1547116,0.87269735,-3.0317578,0.36663428,0.6989628,0.21550432,0.09803903,-2.7436938,-1.1469718,-0.4287805,0.1455797
416.15636215171224,0.43909553,-0.8159376,-0.04273465,0.5126765,0.110523574,-2.1756284,0.082967296,-0.97977847,0.701315,0.4826848,0.13232584,0.9212218,0.52066976,0.16106656,-1.3659285,-0.30250362,0.022036158,0.4546783,-2.3710365,-2.254957
417.26848124728025,-0.19996282,0.5098066,-0.65236545,0.32015768,-1.4853313,-1.570377,0.4964291,0.45678803,0.14143573,0.7888656,0.7140894,-2.807659,0.5777363,0.30292752,-0.29789624,0.35525444,-2.303106,0.11245943,-3.1530266,0.32468066
419.26547436117687,0.41853198,0.021859735,-0.35513216,0.51240665,-0.96232694,-0.7675299,0.28358948,-0.30796608,0.5893793,0.64908546,0.5111736,-0.8296168,0.5846902,0.41468447,-0.50899386,-0.04371368,-1.3068604,0.159433,-2.6676002,-0.17906474
419.30154358064294,-0.06709905,0.40481278,-0.04973808,0.5444117,-1.3472927,-0.72915363,0.2666432,-0.1935809,0.5412691,0.35071263,0.42858383,-0.7752128,0.6012344,0.12282816,-0.39863893,-0.028595468,-1.572693,0.3016197,-3.203822,0.03978188
423.9395643825002,1.0828906,-0.38301516,-0.22737516,0.17455103,0.19203617,0.1937178,-0.0314242,-0.41692364,0.000331626,0.16453218,-0.13901393,0.44258535,0.41850504,-0.72887886,-0.31886712,-0.18986581,-0.45303068,0.36930385,0.2917787,-0.8953532
425.9366505887358,1.0294273,-0.77148116,-0.48856083,0.33479974,0.12516335,0.108527295,-0.021701243,-0.76605624,-0.028438475,0.2270352,-0.03450096,0.20113046,0.8009585,-1.2273154,-0.8810582,-0.11365206,-0.57885456,0.1268086,0.30724037,-1.7279228
432.02560397087444,0.9665929,-0.6865618,-0.6809198,0.72837234,0.016171524,0.14531057,0.0165014,-0.8594078,-0.017905703,0.69334555,0.42887738,-0.9240589,1.437617,-2.3621209,-0.87981737,-0.09302252,-2.1186666,0.055570684,0.11727914,-2.0515516
437.9553421313627,0.87338334,-0.5854056,-0.2865413,0.51084304,-0.10122269,0.06983028,0.057675723,-0.90988463,-0.121905476,0.51225907,0.20692745,-0.9074662,1.1179674,-1.3629117,-0.05592584,-0.0059770616,-1.2388152,0.08495189,-0.06119849,-1.920828
440.2657472665796,-0.59700316,0.70175135,-0.338525,0.2577103,-2.3784342,-1.5654371,0.110730104,0.56190896,0.36746463,1.0685747,1.2600752,-2.898078,0.7124705,0.43928882,-0.8694078,-0.048071336,-2.853864,0.20768031,-2.3993144,0.11405241
444.3048509006433,-2.071194,1.0383675,-1.0216436,0.8235694,-3.421513,-3.290317,0.37210912,0.49846873,0.55705976,1.2165143,1.359594,-2.7076538,0.68104196,0.55914456,-1.9351767,-0.83338773,-2.2474055,0.36867815,-2.997569,0.5484116
446.3206854691612,-1.7447282,1.190049,-2.0964577,0.52994466,-3.518998,-3.3251214,-0.0060572834,0.5130505,1.0157202,1.4227065,1.5918555,-2.5853765,0.75424886,0.6296946,-2.6421082,-1.0237072,-2.6479402,0.17587672,-3.322356,0.34470406
462.0669641770816,0.82622445,-0.6908908,-0.36150682,0.5491291,0.6072101,0.17621212,-0.5358389,-0.019315066,-0.07290189,0.10308779,-0.06788854,0.90523285,1.3053784,-3.5669549,-1.8769333,-1.5679462,-1.0959338,0.27668262,0.6978858,-1.7620679
465.986391371257,0.8694638,-2.1714656,-1.5291195,0.7234879,-0.6058365,-0.33445802,0.5169084,-0.9551336,0.06983071,1.0060761,0.28008413,-1.6573807,1.3993523,-0.119745694,-1.3666518,0.42709544,-1.2813861,0.13833131,-0.7623599,-2.3286083
466.26566230669573,0.8381464,-0.20813267,-1.3660202,0.34451142,-0.3459479,-1.8732653,0.061080202,-0.036795206,0.60658175,0.92369413,0.785223,-1.5400579,0.95533794,0.18885837,-0.91029024,-0.08033532,-0.8373259,0.20185126,-2.1580343,-1.3313026
506.28875222794164,-3.2125409,0.9785414,-1.3102738,-0.3951735,-3.2566476,-3.1795623,-0.8268478,0.9196631,0.57512337,1.6998188,1.5346233,-2.940847,0.8232637,0.65142554,-2.3211844,-0.39367777,-2.5564485,-0.5765542,-3.0769188,0.57437855
528.2732926516458,-0.6401348,0.039213855,-0.021571863,-0.004003014,0.08412406,-0.015705394,0.08772647,0.01653641,0.0066225408,0.0028419707,-0.22313696,-1.2714659,-0.5666104,0.03673257,-0.013527996,0.0051674186,-0.17255877,0.011536314,-0.0024439488,0.045869462
529.2763089845431,-3.4701202,0.0058777435,0.0042408416,0.49205416,-0.6061606,0.009753641,0.6709691,0.30356205,-0.33670172,0.38243437,0.7353464,-2.8404968,0.72418165,0.04204237,0.41432947,0.30337608,-2.3427734,-2.3206234,-1.41938,0.13858202
536.4762155955389,-3.069328,0.4706826,0.13560362,0.31533936,-2.984509,0.028221993,0.7640957,0.17163755,-0.3620458,0.7313369,0.65409815,-3.3209338,-0.039195605,0.5485253,0.3900758,0.67192537,-3.0533404,-1.7702736,-2.245508,0.54988676
538.4918702010622,-2.426792,0.35740322,-0.07052778,0.32603168,-2.1461205,-0.3214486,0.529039,0.22221403,0.15767352,0.74323094,0.56941277,-3.279197,0.2923564,0.60753363,0.13448119,0.46733648,-3.0530772,-0.63507897,-2.8078122,0.449636
539.5036711800542,-3.2163172,-0.14463107,-2.2381005,1.1041436,-3.3280652,-2.6738513,0.6625072,-0.45002174,1.222052,1.4479573,1.6905982,-2.5793042,1.546653,0.2149384,-2.5008197,0.47396132,-2.832395,-2.1252513,-2.8355348,-2.3475237
556.2687527107976,-2.7304237,-0.25878146,-0.99252516,0.44627887,-0.10755879,-0.72664773,0.2175952,0.6858687,0.17138506,0.94386196,0.72904193,-2.7420604,0.78829736,0.4139755,0.109192565,-0.12872244,-2.3125,-1.5057721,-1.5098834,0.29275757
566.5241637298645,-3.2744753,0.51259756,-0.36005366,0.5941682,-3.4708524,-0.8524045,0.7069433,0.4115527,0.33252156,1.2766538,1.2258357,-3.0043812,0.793719,0.738461,-0.5843364,0.5740757,-3.208118,-0.6531422,-3.374195,0.32177502
583.4739266558681,-3.5527794,0.6376914,0.3379548,0.07800316,-1.278995,0.24232078,0.69038296,0.4518316,-0.87716126,0.2722512,0.2924205,-3.3673284,-1.2817101,0.5066743,0.58528733,0.6443392,-2.3931153,-1.0417509,-1.1088327,0.74551
586.4926791983987,-3.5608175,0.87116194,0.49896777,-0.3759104,-3.2061005,0.22877404,0.88393205,0.6408704,-1.7721516,0.73914444,0.69075054,-3.098402,-1.8412913,0.7267343,0.59581274,0.77739716,-2.7634532,-2.5048332,-2.624519,1.0858243
587.5046144894162,-2.3944476,0.5561886,0.17348623,-0.030563585,-1.321397,-0.0096407235,0.49276796,0.34214345,-0.53326035,0.462486,0.38941583,-3.4877732,-0.5118133,0.3780995,0.37658492,0.41069105,-1.913862,-0.8131534,-1.6241832,0.5486357
589.5205829321543,-2.3524945,0.49765584,0.065461054,0.018795947,-2.3493688,-0.15055007,0.42116827,0.41414002,-0.3221856,0.59101087,0.3396799,-3.3210819,-0.33397058,0.41440684,0.31910944,0.33869115,-2.647022,-0.18606518,-1.8098149,0.5603596
591.5359958315314,-2.362837,0.65805274,-0.10908784,0.17349929,-3.2717795,-0.3195646,0.5005394,0.5617898,0.032795705,0.90875345,0.6416702,-3.2531602,-0.2132178,0.651878,0.06588306,0.45965764,-2.908944,-0.191219,-3.1460485,0.75415707
606.0749691379767,1.4519906,-0.15694557,-1.180162,0.99812025,-0.82440686,-1.298449,-2.3707592,0.27756816,0.47243416,0.031073924,0.521742,1.2726704,1.9205402,-3.2993362,-3.109756,-3.2076902,-1.9898075,0.57470787,-0.1463233,-2.3052633
607.4580571817772,-2.2162247,0.036792055,0.2657813,0.27442688,-0.49974006,-0.17253153,0.5868646,-0.013101297,-0.4822247,0.38938653,0.1419728,-3.0101993,0.11260334,0.3905466,0.41764453,0.36745068,-1.6734304,-1.1484398,-2.1685874,0.31145686
609.5120455413432,-1.6233886,0.20043513,-0.028048392,0.10699773,-0.3501853,-0.04826388,0.35851252,-0.07145882,-0.057603586,0.33797747,0.19949666,-2.91796,-0.27410924,0.3459431,0.30673936,0.23884156,-1.7703043,-0.6828838,-0.562769,0.11445038
611.5274919331004,-1.6280476,0.12088643,-0.04831057,0.058733825,-0.28675744,-0.16314043,0.31948805,-0.06453548,0.13019392,0.37314343,0.18286279,-2.15489,-0.1613459,0.33907163,0.1105243,0.21280906,-1.0608729,-0.4129008,-0.52217853,0.13736817
612.5309407070264,-2.370963,0.433782,-0.49288306,0.46049204,-2.255918,-0.35123494,0.8814945,-0.45542794,0.31420884,1.1404351,1.3001432,-2.716641,0.15527612,0.47461593,0.2184563,0.52907974,-2.9633193,-2.29133,-1.8136063,-0.18553823
633.511752861228,-2.6393664,0.29227355,-0.025886068,-0.0286811,-0.25285512,-0.12707628,0.31273857,0.20478046,-0.3894298,0.30002162,0.08894159,-3.099511,-0.65671355,0.39187193,0.24293798,0.22222324,-1.3187597,-0.8034501,-0.41211778,0.4528952
634.5147793274784,-3.4542584,0.6397164,0.21140818,-0.16420779,-1.6206757,-0.42946458,0.99769926,0.51738477,-1.211382,0.9638768,0.7733162,-3.199393,-1.2271465,0.9956057,0.64510626,0.6721914,-2.9221065,-2.7122464,-1.3985598,0.7102442
636.5304080879085,-3.0606778,0.4856397,-0.00014532325,-0.0069285436,-0.5792697,-0.0690456,0.51741284,0.38249755,-0.18160106,0.601346,0.3593748,-3.0349014,-0.3435918,0.5871641,0.36511114,0.34406734,-2.52839,-0.6187567,-0.69649506,0.55154455
638.5461431462845,-3.5595038,0.70288014,-0.15480822,-0.068385154,-2.582108,-0.44640797,0.6409645,0.50843537,0.027863571,1.0419586,0.86749184,-3.1108541,-0.64205456,0.87934935,0.4240781,0.41483012,-2.675388,-1.3880947,-2.3500288,0.6889551
654.496269279783,-1.1715337,0.38784784,-0.96287256,1.0271611,-0.93839103,-1.0019932,0.23806003,0.03377756,0.6929879,0.8672225,1.1834382,-2.5493555,1.5930998,-1.6715994,-2.618636,-0.078885384,-2.2346537,-0.09227195,-2.221614,-1.6234356
656.51187934263,-1.4914641,0.27642494,-0.6158554,0.78732306,-0.6234673,-1.2184196,0.25040534,0.059918445,0.6787999,0.7450657,0.9343777,-1.2806742,1.3202742,-0.59515035,-1.7654188,0.113490164,-2.0289946,-0.006733455,-2.8468893,-1.0701414
657.5118501948282,-2.8489103,0.56049645,-1.1398611,0.6887838,-2.4438248,-1.189308,0.7014447,0.44260132,0.32919276,0.94618,1.1637052,-3.1643622,1.0049759,0.4670556,-0.6081062,0.4075736,-2.8961453,-0.8784175,-3.2016473,0.07419423
680.5129143532625,-0.28672203,0.23119959,-0.45518258,0.51926816,-0.3692223,-0.6017225,0.13514642,0.16676655,0.31517094,0.42780253,0.5497923,-1.9645003,0.9544589,-0.4846959,-1.0113201,0.14095248,-1.2656087,0.0075900885,-2.368044,-0.12026272
681.5157215481386,-2.8160918,0.42440334,-1.976961,1.4566338,-2.706258,-2.6231987,-0.83377,0.48198465,0.7786619,1.2189118,1.7268422,-2.5057924,2.1522555,-2.866439,-2.8003376,-1.0260187,-2.5662801,-0.86822677,-2.3069324,-2.5633366
682.528756123638,-1.5620302,0.35063162,-0.6316169,0.6367749,-0.45345476,-1.0946301,0.06847136,0.29841453,0.5484604,0.68464935,0.7103908,-2.1879416,1.0987262,-0.35325328,-1.8786477,-0.029412823,-1.4416268,0.13361783,-2.5750675,-0.018660301
683.5319333002944,-1.7065724,0.20372608,-2.9430838,1.3742383,-2.7700956,-2.8327372,-2.1527183,0.46228293,0.9395162,1.3676398,1.7657486,-2.4985678,2.2882435,-3.0678246,-2.7881587,-2.3079655,-2.6527662,-1.0963477,-3.033099,-2.6965942
685.4841390873935,-0.7256174,0.7089214,-0.608252,0.436782,-0.8139238,-2.1889303,-1.7519382,0.7751609,0.68062395,1.1195267,1.0482585,-2.4447095,1.0347989,0.64208776,-1.430768,-3.0837395,-2.5421262,-0.016889308,-3.245496,0.57111627
788.5476587894711,-2.647625,-0.8437921,-0.6895809,1.1707149,-0.23134592,-0.3588373,0.5180826,-2.0472896,1.1317592,0.6511832,1.1872311,-2.367578,1.718398,-1.0398939,-2.9369185,0.27273273,-3.2045724,-1.2543038,-0.5003851,-3.120034
885.553757973446,-0.792033,0.10305396,-0.5049775,0.08020191,-0.474541,-0.56337863,0.10618787,0.3204917,0.15592857,0.33353323,0.21297044,-1.6769457,0.361256,0.044322122,-0.8435598,0.029703751,-1.3355101,0.10084959,-0.7254163,0.31381062
886.556970803666,-1.870113,0.34879023,-1.4115895,0.65875715,-1.5851554,-1.2093881,-0.009115835,0.8836705,0.45722434,0.9673611,1.1827888,-2.469534,1.2980946,-0.5313713,-2.5508862,-0.1721787,-3.1118546,-0.43505004,-1.0262719,0.3100475
887.563849728756,-3.0724657,0.65844375,-2.498058,0.62543213,-3.1176212,-2.6790683,-2.214104,1.3749632,0.754439,1.5254653,1.9271216,-2.6150467,1.5431017,-0.80714357,-2.6102695,-2.5151534,-2.4661405,-2.3311357,-2.3500235,0.082791984
