,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
1356,2.2555308,0.80943656,0.80707484,4.37724,1.4720538,0.90036476,0.64920354,0.53575337,22.631134,0.6155982,1.3912338,4.2888684,1.4608191,0.8548725,0.5542477,0.5510998,0.76697546,6.3526344,0.8134982,0.5469956,0.92040527,1.572613,2.0379052,0.8637972,78.93523,1.1336374,1.2318599,0.74370396,1.2922059,0.60445344
1357,1.2928975,0.9249263,1.1244422,2.6919208,1.3729672,0.9787341,0.71869135,0.5836638,88.34131,0.5692942,1.7494227,10.425351,1.016253,1.2879875,0.56006664,0.56351006,0.7837317,13.003955,0.8220058,0.50011265,0.8796442,1.0338352,1.8636153,0.75074637,24.680223,1.0396628,1.595917,0.67936724,1.7789505,0.60397846
1358,1.3788892,1.1129977,1.5270531,1.0833924,0.89414406,0.95293576,0.70176804,0.6960858,89.19876,0.62280047,5.999646,2.1457717,1.3887876,0.959873,0.5565154,0.58654433,0.83276796,10.959031,0.6872617,0.6165495,0.7279061,0.8784115,1.4956015,0.65220314,8.883132,0.8350203,1.310239,0.56585085,1.568326,0.50835615
1359,1.4672889,1.0977104,1.4130216,0.7796056,0.94145596,0.83575034,0.6493114,0.8035431,40.176414,0.7504171,3.4021575,2.4707413,5.2260647,1.1706325,0.72677094,0.6692581,1.0268358,4.0405416,0.83303684,0.5972927,0.4731953,0.436537,0.72223437,0.81480813,0.8477608,0.5966329,0.5550053,0.54917747,0.53719205,0.33207572
1360,1.0636141,1.3888723,1.452646,0.6112564,0.8176547,0.8103512,0.747056,0.73534214,23.358032,0.7047094,11.685923,1.9763775,5.2173905,1.8707266,0.9522119,0.819039,1.0982803,1.8176451,0.81148213,0.6495589,0.84253824,0.801626,0.97682506,3.9799154,0.7864488,1.6247319,0.81881315,1.1463512,0.93011314,1.122487
1361,0.6257405,2.8162174,1.9571741,0.51058924,0.9454124,0.93005216,0.73112524,0.65482545,7.1418595,1.2829602,4.445857,2.2455208,6.7109947,1.2528522,1.014405,0.7203803,1.6233943,1.1180744,1.0103239,0.7699224,1.139573,0.83001584,0.8419523,5.7227364,0.57176566,1.8883514,0.65327686,1.3525956,0.589105,6.2582455
1362,0.6378275,3.1441236,1.7429538,0.49341482,0.97314966,0.8805088,0.73100966,0.5934949,5.9475136,1.5704628,8.691464,6.7749777,9.242879,1.3700216,0.6427809,0.6110584,0.96333176,2.448891,0.8679824,0.4477067,1.3069339,0.90531355,0.940782,6.866554,0.53773254,2.5104766,0.5749515,1.2442957,0.5029823,13.019835
1363,0.5106558,3.4172614,1.945401,0.5299945,1.0289797,0.9846107,0.74598855,0.54652417,4.25902,1.4737504,1.3715479,4.002215,0.60922444,7.4456244,0.46413,0.58162576,1.3876046,1.0398884,1.1783873,0.72039086,1.3024118,1.0352926,0.987319,5.504881,0.58111537,2.6351058,0.68855435,1.2473105,0.61266506,6.4437647
1364,0.48921207,3.4657986,1.7099457,0.68928593,1.1113439,0.88978577,0.907529,0.59063965,4.0357375,1.2206743,1.5818579,5.768317,0.44417033,3.9158456,0.52077425,0.41183317,1.2297033,1.8087953,0.7521782,0.9256248,1.3960999,0.9785625,0.8179695,5.714035,0.6141255,2.4723518,0.6742476,1.3844459,0.56334287,5.436119
1365,0.6614952,4.7923145,2.2209878,0.6830596,0.8351603,0.79551995,0.6860066,0.64683485,3.7487276,1.0862631,2.5863338,2.4973023,0.55612725,1.4129841,0.68540037,0.5350799,1.3564309,5.855834,0.70785886,1.2099979,1.4690877,1.046889,0.6788306,4.22853,0.668863,2.1883101,0.8181306,1.6228912,0.6877206,1.8025683
1366,0.7311609,7.154212,1.5885926,0.9285271,0.93682116,0.9937918,0.7559451,0.6374668,2.031478,1.0876217,5.9080906,2.2522347,0.93197525,1.4409844,0.48388484,0.5170875,0.8047961,4.5983334,0.551467,0.8494788,1.3357645,0.8099612,0.7624123,7.040577,0.59453565,1.600568,0.63909674,1.1837286,0.6850965,2.0258644
1367,0.826167,6.479267,1.411357,0.8677808,0.8196156,1.0126591,0.74773526,0.68505216,1.5171931,1.1081419,7.673931,1.6173695,1.3151662,1.219522,0.742828,0.63223845,0.9320147,1.5538036,0.7644909,0.87369686,1.2808135,0.7245308,0.7942093,5.64708,0.4872286,1.2417954,0.6378867,1.6953013,0.76836777,3.3570843
1368,0.73899657,8.034615,1.5416604,0.7550271,0.9727505,1.0046574,0.67497325,0.7872387,1.4745032,1.0523777,12.387727,1.7213213,1.6965803,1.5592065,1.4200631,0.66435826,1.3246857,0.8679827,1.0688801,0.7259408,0.9742449,0.76798713,1.2272019,2.6424527,0.45409974,1.0380294,0.6233049,1.0258625,1.3085446,2.3997169
1369,0.7648546,9.330956,1.6953769,0.82186043,1.0800164,1.1775154,0.58053887,0.7174097,2.2799013,0.9738673,6.78181,1.5780247,0.9034629,1.550481,0.70999384,0.6521176,1.0481329,1.4576008,0.77904725,1.2425847,1.3003595,0.7381225,1.0093296,2.8709395,0.46885157,1.3211914,0.64133066,1.1617488,0.8201822,2.7070482
1370,0.75348353,8.910745,1.4384248,0.6758819,1.2026565,0.92724687,0.54547864,0.6232494,4.465102,1.0558019,26.690838,3.4971137,2.733865,1.4993494,0.7010368,0.60839933,0.9034684,2.5427744,0.7473052,0.5580209,0.6866923,0.8383176,0.85123914,2.833779,0.6931566,1.4464539,0.8510165,0.9517548,0.6722479,0.7584559
1371,0.5416801,11.151009,2.6559641,0.54665035,1.0227079,0.9903299,0.5226195,0.7440685,5.7506638,1.1076574,8.891655,4.664011,3.13429,2.1142478,0.5020258,0.59119296,0.9000826,1.0943516,0.9793835,0.49783593,0.566962,0.8845928,0.8333301,2.4796154,0.689811,1.6858457,0.9251669,0.6844278,0.61096454,0.45258993
1372,0.5969821,12.075989,2.0897574,0.5572796,1.0693437,0.9505806,0.53724724,0.6101523,9.493005,0.7855499,4.23891,1.7155812,4.205375,0.6539651,0.7214717,0.5301979,1.4850264,2.0979068,0.87460536,0.95527077,0.4921788,0.8782128,0.79193276,1.3267909,0.98769027,1.1508621,0.89434713,0.7106227,0.6642858,0.41866502
1373,0.7147837,10.515627,2.503761,0.7334424,1.1605933,1.1747665,0.56859016,0.6651791,8.243702,0.71478117,2.8589582,1.5804205,2.0541449,0.66960216,0.7427667,0.5790343,1.5672575,6.4639764,0.8391204,1.3591409,0.4556411,0.8643304,0.7239817,1.136644,0.9017657,1.1643703,0.8382917,0.5922298,0.55800515,0.36286855
1374,0.80187833,11.370686,2.5322225,0.7302016,1.2858491,1.1101238,0.5663062,0.6504528,5.3210287,0.7251272,1.1900866,1.2077506,0.68411165,0.7172505,0.80101436,0.61504674,1.9295219,6.153241,0.75356174,3.731553,0.5346133,0.7942518,0.72444946,2.0841463,1.1777737,1.8096364,0.64173824,0.7142185,0.6234395,0.44685385
1375,0.84182394,12.564741,4.5928435,0.7369518,1.4962732,1.2725489,0.6454669,0.7291033,2.3652492,0.6642542,0.7516786,1.5249007,1.2293015,0.56625646,0.82839423,0.5538067,0.93736,3.148547,1.0799347,4.861079,0.5736097,0.8448792,0.6845557,1.9524864,1.1048568,2.113634,0.66540515,0.7515207,0.54862154,0.47275284
1376,0.87532425,14.396675,2.5136592,0.60423553,1.3324478,1.0127726,0.53839195,1.0277001,3.2951193,0.8034322,3.2391346,1.3229855,2.2281363,0.9064387,0.8884867,0.73174155,1.2810785,3.1775846,0.95244265,2.0056148,0.63584435,0.81848615,0.6946949,2.7071435,1.292123,2.344833,0.58928394,0.8624712,0.61568993,0.5283537
1377,0.9228067,13.218901,1.6611242,0.7293331,1.0650032,0.8156649,0.519577,0.8700046,5.108874,0.82941186,7.8421206,1.514889,3.714942,0.6529155,0.8427016,0.62127924,1.3257655,2.3621955,0.8065694,1.273516,0.60918564,0.94678,0.75040776,2.5683367,1.6165655,2.551278,0.68701154,0.94234145,0.7873583,0.4555694
1378,0.7993773,13.164257,1.959876,0.76891196,1.1642495,0.89628875,0.5265897,0.6593245,4.97099,0.7182275,16.901539,1.6393389,3.2251847,0.6646138,0.96792144,0.6326233,0.99683636,2.1932716,0.7353626,1.5374534,0.60923934,0.94462264,0.7519575,2.0997124,1.6024979,2.1500201,0.78269464,1.0286269,0.7695703,0.47468635
1379,0.77547693,13.101513,1.3531022,0.6481359,1.225293,0.9152383,0.5297048,1.3416295,3.9157388,0.94799036,7.825024,0.87622005,1.3540059,0.84493506,2.4409096,0.99611884,1.1947931,0.53491783,0.91023296,4.4987583,0.6407881,1.0093876,0.8119848,2.1347656,1.5364947,2.0792904,0.7831925,1.0344572,0.78646326,0.52445453
1380,0.7730148,14.0268135,2.1251795,0.68729454,1.1247367,1.0184776,0.590591,1.3782091,1.9971917,0.87127686,2.9693666,0.69510794,0.5918088,1.7918892,2.3111305,1.0652168,1.4915141,0.64847046,0.77254456,15.163035,0.6084448,0.9596203,1.1734552,1.9302539,1.0720699,2.5316057,1.1014835,0.9472929,0.99890244,0.56717783
1381,0.78752744,9.463797,3.703751,0.5516435,0.9719449,0.8882776,0.5572449,1.9066318,1.9272367,0.7792989,1.9102948,0.77705145,0.43097022,2.4467733,2.0282404,1.0718629,1.8221576,0.7353951,0.7809178,14.506918,0.54443437,1.5436105,3.1332219,3.0319629,1.0610441,4.0849476,2.043787,0.6906812,1.5160217,0.3683482
1382,0.8282222,13.250933,2.8150787,0.68429756,0.90548515,0.9683488,0.58231026,2.427951,0.8280214,0.80084753,0.8488103,1.0248905,0.46306464,1.1199868,2.4608502,0.8714823,3.067881,0.8758523,0.94685596,11.205051,0.6597123,1.7938858,3.8622432,1.397626,1.0757855,2.7753258,3.1389554,0.8555469,1.5222906,0.432625
1383,0.7517253,10.032877,2.1259117,0.65738,1.113514,1.0278012,0.6427357,1.9002411,1.2576128,1.0838255,1.5425103,0.866949,0.65474796,1.0576515,4.6609726,1.1059444,1.3276144,0.9373964,0.7398056,26.38906,0.5623099,2.2119453,3.7052417,1.1258422,1.3037983,2.7133658,3.907066,0.82028455,1.6316001,0.35613295
1384,0.8584429,8.626112,3.0243788,0.6933588,1.0970544,0.96040773,0.59977365,1.9104083,1.8490112,0.8819907,2.0761178,0.92870504,0.81984735,0.86360055,2.191171,0.89598006,2.0633643,0.7090896,0.96975124,4.603578,0.5064646,3.512803,5.4036813,0.8715812,1.772136,2.618752,7.565731,0.75850785,2.090264,0.2721399
1385,0.70513505,8.045739,1.4475393,0.68250334,1.2940704,0.8319893,0.59601206,1.6116002,2.0878286,1.0385668,7.8510423,0.9992696,1.960005,0.7756681,1.848211,0.8713982,1.4365433,0.70017886,0.94981104,2.6449168,0.62776214,1.8119509,1.6073141,0.723108,1.4498603,1.7857429,2.1582851,1.0715516,1.2883444,0.45726252
1386,0.6317251,8.984614,1.4902766,0.58325666,1.7047809,0.9935472,0.5632988,1.2441232,1.9608579,1.1259959,1.9230889,0.9251846,0.70835215,0.78907406,1.6057557,0.7244365,1.3989068,0.9108721,0.788722,12.153509,0.7287355,1.4998987,1.0187585,0.6644604,1.2943481,1.5108368,1.3330746,1.3418529,0.96533906,0.64172524
1387,0.6303371,5.7004285,1.6034384,0.47326142,1.6828821,1.2008703,0.72523725,1.5745145,0.88276577,1.0978701,1.0879618,0.83478624,0.60635376,1.113361,6.2498083,1.270276,2.2557485,0.83629936,0.83552176,14.392123,0.7329822,1.6847237,1.4319109,0.8518396,1.3451126,2.130315,1.0596904,1.123463,0.9876565,0.8434651
1388,0.5882194,5.4746046,1.168613,0.5553747,2.1565266,1.4072816,0.80607355,1.981652,0.68597245,1.6522322,2.8793924,0.8618694,1.1737771,0.71459216,1.6972024,0.7040391,1.699387,0.7806334,0.8322772,4.9206867,0.92147803,1.0212288,1.2381661,1.0522081,0.8458043,1.4779298,0.5830499,1.01874,0.69001514,4.2948875
1389,0.70306367,3.4439726,1.3450637,0.77688026,1.5139484,1.030432,0.76715314,2.5006921,0.6225196,1.7161214,4.5943117,1.0565397,4.504535,0.4990362,0.90905946,0.6481379,1.7219111,1.0458195,0.88469386,2.1260867,1.0260764,0.9765034,1.6030604,1.2066559,0.71877086,1.492532,0.5516693,0.92404354,0.8234009,7.325372
1390,1.0051464,1.3943496,1.3324337,1.4228895,0.9750267,0.73982227,0.67337686,3.7810187,0.7830582,1.3088148,7.172601,1.17595,6.4260983,0.61816067,0.89280474,0.6600128,1.3042986,1.2754731,0.7847878,1.3522627,1.0654145,1.5064797,5.096182,1.0935291,0.9743914,1.3268782,0.8066704,0.8758709,2.1435015,4.378207
1391,0.73362255,2.4254816,1.1082342,1.3718747,1.1987913,0.8276079,0.69049597,3.743464,0.86507595,1.4000175,9.771134,1.1931087,2.821109,0.51635724,1.2435477,0.6652279,1.286868,1.3788205,0.79331386,3.0847669,1.0975872,1.1684479,2.689177,1.0883824,0.76882416,1.4207386,0.73729587,0.961462,1.8989891,8.28282
1392,2.0009248,0.67269504,1.2531953,2.390901,1.204468,0.71769106,0.67389405,4.088986,0.8568001,0.73776233,5.045544,0.77139765,1.7428972,0.899662,1.6150264,0.8045454,3.5409167,0.775426,0.695273,7.6583457,1.1010969,2.379936,18.827751,1.2927032,1.2416117,1.1175821,0.88357484,0.6243408,2.5183473,1.2785859
1393,1.48148,0.85658777,1.2258995,1.7099006,1.5854311,0.7540297,0.74719405,3.406712,0.9588636,0.9197322,2.5434275,1.4483813,4.2312775,0.6003487,0.676122,0.5894477,2.8095646,1.1068115,0.935692,1.5491006,1.4082192,2.4047902,26.951662,1.2477509,1.4994413,1.2229257,1.008437,0.67624986,3.6327348,1.2793374
1394,3.784114,0.491643,1.1295246,2.5217586,4.6455536,0.5996216,0.6252322,1.7283173,1.0236452,0.64634466,0.86042225,13.838035,1.1900333,0.68099374,0.66584533,0.6700242,31.234114,1.1021577,1.1066986,1.3442078,1.9975178,3.2590399,248.75786,0.7989524,2.613383,1.4128962,1.3269258,0.9228154,8.253448,1.1366959
1395,4.1303687,0.49149168,0.9693951,3.3525338,5.0471354,0.5944966,0.6977689,1.7323574,0.9532126,0.63511384,1.317435,13.836656,1.3684181,1.5275655,0.7447167,0.6749975,39.589977,0.88548326,1.1843979,1.8868779,2.076066,2.88167,205.0181,0.7681481,2.6472921,1.3813369,1.1968714,0.90461105,8.412678,1.0800169
1396,4.110195,0.59639204,0.7581153,1.7954419,3.7334936,0.55898076,0.6044082,1.3928428,1.2621174,0.80148995,1.3488063,8.155998,1.784707,0.947234,0.46347,0.5499712,6.096541,1.902261,0.95695144,1.0243411,2.9862258,4.228356,148.20836,1.1671562,2.2703462,1.703347,1.9298058,0.8953782,9.9238,1.3690727
1397,6.8744173,0.4677065,1.0664268,2.8741062,4.413067,0.5448199,0.5566528,1.0550401,0.9941089,0.59521186,2.09803,27.997465,3.103074,0.67870545,0.30528978,0.41707033,2.0695376,1.8098038,0.80470496,0.9353238,1.387159,19.785637,756.1741,1.2598232,3.0181193,1.3091573,1.3932239,0.99162304,8.006511,1.2606893
1398,4.4550066,0.56101346,0.7859552,1.1267903,5.786149,0.6559653,0.7029892,0.91118145,0.9423275,0.68640584,0.51884574,92.64577,0.7941657,0.7297139,0.6373152,0.6940521,57.238186,0.72886294,1.045103,1.1371846,1.1922326,78.93232,292.72763,1.1659582,3.7486324,0.871623,1.2100358,0.8813994,30.414076,0.83678627
1399,5.0096993,0.5443357,1.3379909,1.2736406,6.170423,0.71435267,0.5872854,0.77545756,0.95354843,0.5777971,0.5471512,72.570694,0.7128068,0.8208065,0.64303106,0.7969296,47.87565,1.4636155,0.91112673,1.1244569,1.4626714,130.23921,34.423145,1.3206764,2.8444946,1.3357035,1.6227127,0.9770674,39.970028,0.97406965
1400,3.9698396,0.5437974,1.1655635,0.7498674,8.40072,0.8507514,0.66256094,0.8465688,0.8573022,0.61555094,0.59429795,70.10668,0.68587816,0.84450996,0.646754,0.7910611,46.353752,1.2256335,1.0110871,1.1206406,2.6438718,145.28133,3.2618604,1.1735549,1.1966244,1.5760413,1.1283644,0.72153133,11.232599,1.0600636
1401,3.368081,0.5253426,1.3715644,1.5584528,8.803165,0.89521015,0.6799427,1.262037,0.8481461,0.47634792,0.52894825,11.998662,0.6986733,0.7279295,0.8350708,0.8656754,75.1447,2.3353665,0.95122594,1.3791736,2.0803554,340.75845,4.8923483,1.3449758,2.064111,2.0340848,1.9336239,1.0561728,12.054024,1.2475644
1402,1.5937651,0.7083271,1.4527676,1.0516005,11.723412,1.1555907,0.9717082,1.3999321,0.6369307,0.6023698,0.48448753,3.697379,0.6106757,0.8865058,1.1903994,1.1146939,52.830334,1.5331372,1.339515,1.244756,3.4575167,18.72198,3.061914,1.0492243,1.2315961,2.0951698,1.043113,0.51835036,9.30054,1.1082548
1403,1.0598089,0.77548635,1.402652,0.69894814,13.273041,1.4520202,1.2058997,1.1311346,0.5941469,0.62514603,0.61800456,0.9612654,0.50911707,1.322791,5.8573728,1.9946616,28.342028,1.0268075,1.4589889,2.5759647,4.2438693,8.142971,2.8302996,0.89286125,1.1141343,2.1403086,0.84686196,0.48962763,4.7692676,1.2801911
1404,1.3907578,0.8172514,1.5761286,0.86064357,13.728951,1.3389808,1.0094228,1.0136137,0.6801232,0.7301598,0.53368425,1.6050556,0.85398424,0.82044345,1.2926953,1.043878,9.401733,1.7094992,3.5269961,1.1036026,2.8682125,1.0761179,1.0172145,0.68322873,0.6425598,1.0045402,0.68313265,0.98001,1.060564,2.8466403
1405,0.6483942,1.3902894,1.1764318,0.67664605,20.228128,2.227003,1.850254,0.7517661,0.71724963,1.1013589,1.0653132,0.9230509,0.9055671,2.2528431,5.0771394,1.759156,1.9779185,0.99823874,1.0902138,1.3522971,2.9961805,0.5294131,0.64918655,0.5557545,0.4251727,0.68187106,0.50800824,1.0852408,0.47521815,8.949961
1406,0.6444514,1.0708925,0.9126243,1.4943861,19.311077,3.1035683,2.024325,0.7829536,0.52736664,1.0809741,1.3527999,1.7047704,4.2197433,1.1641713,1.2891204,1.0293345,1.828522,2.1829734,1.7375194,0.94425577,3.643831,0.54600936,0.7916717,0.60598326,0.45834592,0.76094115,0.54114395,0.9030033,0.52565604,7.040904
1407,0.63631666,1.2313063,0.99151075,0.67189205,19.577368,2.1627429,2.8724494,0.699437,0.5226956,1.3289883,0.81383157,0.98353124,0.94580305,1.7078576,4.226363,1.6964216,1.4342129,1.1378766,2.6844902,1.1125988,2.5988078,0.48060307,0.5169015,0.5915355,0.41971356,0.59571016,0.47315538,1.1907063,0.46880987,5.8530974
1408,0.7425746,1.1512432,1.3456813,1.2706449,26.455902,2.9379196,1.2534125,0.5966579,1.2371829,1.019585,1.2590505,1.2857947,7.31582,1.434959,2.8326476,1.9763737,1.0767552,1.0295467,3.090053,1.0187871,1.0881168,0.51868576,0.48559153,0.64465094,0.82015383,0.7320725,0.4343793,0.69464827,0.37627876,0.78410816
1409,0.775167,0.9691405,1.3644634,1.7180026,31.992119,2.3635383,0.99614394,0.7281617,1.3873998,0.89448047,1.2448146,1.4474076,3.470421,1.7441043,2.8069813,1.9189126,1.139124,1.1935598,2.2722452,0.9125214,0.65919286,0.5958861,0.5533443,0.41383073,1.5526271,0.6632505,0.56101465,0.6122091,0.41194832,0.3996577
1410,1.2043338,1.2567246,1.0557411,0.94131345,51.016415,1.5438607,0.6425899,0.5091257,3.1074882,0.9437717,0.7252489,1.3610909,2.8018513,1.4223981,1.6768236,1.6963942,0.92190325,1.4531201,2.593124,0.7586846,0.5528541,0.6817798,0.56490034,0.5332847,2.3902726,0.71603334,0.8039248,1.0188289,0.41758427,0.3465927
1411,0.999608,1.2025819,0.8976586,0.6269941,44.106094,1.2762847,0.6155311,0.60438085,4.563591,0.8527046,1.0152831,0.7620534,1.244837,2.624204,7.7433176,2.6643176,1.4775949,0.6302352,1.4189074,1.4168141,0.33291835,0.85920405,0.6777024,0.39670965,4.660381,0.71030164,1.2641343,1.373047,0.45391032,0.26630995
1412,0.8963856,1.213738,1.1285566,0.8444056,40.774868,1.1451408,0.6542702,0.66923225,4.627056,0.78130627,0.8190122,0.9468942,0.76858723,2.2339277,20.14794,3.0062325,1.5237463,0.7644993,1.2568318,1.0413942,0.3219169,0.9088983,0.6905846,0.46233198,7.4330297,0.7635154,1.8991674,2.1185935,0.46674272,0.21922794
1413,1.1419443,1.0963081,1.4730597,0.50142515,46.561314,1.2583201,0.6700878,0.7099354,3.5544899,0.69465566,0.62741935,1.0508215,0.6635176,1.4303479,34.025658,2.8141863,1.8522338,0.71780765,1.5100367,0.77732205,0.3497667,1.1051089,0.75371295,0.48435056,7.1197042,0.76685816,2.0906823,2.1881652,0.5731735,0.26569068
1414,2.1947494,0.44777423,0.5949217,0.80462265,12.821463,0.7553896,1.327606,0.41290376,4.425165,0.50995934,0.8920769,159.93623,1.2387432,1.1674396,0.95406806,1.1471972,1.3492513,1.0569508,1.8067797,0.7979864,5.9833245,1.7100116,0.9052635,0.9483594,6.119609,1.574726,0.84985024,0.76330405,0.85450315,1.0370045
1415,2.6286292,0.45646417,0.5559742,0.93573725,18.53807,0.56704426,0.6880002,0.37902606,6.574795,0.4438669,0.82398474,220.85603,1.2396288,0.96952546,0.78665763,0.9667624,1.6547226,1.1526849,1.6106046,0.74406594,5.9457126,1.412865,0.7357925,0.6850743,6.857947,1.4300196,0.86686707,0.8819908,1.0778092,0.8146899
1416,2.2925816,0.40125644,0.5388741,0.8489616,12.414091,0.51074684,0.624128,0.37892112,8.095003,0.4150893,0.8171209,212.15791,1.6281571,1.0384953,0.768375,0.96155345,1.2109343,1.4478552,1.7030938,0.6632719,1.5058612,4.0741353,2.170069,1.071361,66.4991,1.1080762,2.494536,0.86216867,2.8451467,0.7488
1417,4.8879213,0.41471905,0.57361335,1.2121727,1.7615899,0.6331921,0.5954934,0.45069215,20.23024,0.5635646,0.73738605,213.78691,1.3433168,1.0056199,0.7995331,0.9629375,1.2151864,1.378388,1.8376725,0.7099294,1.6995515,2.8924282,1.9224064,1.0109829,3669.0059,1.1140914,1.6977054,1.1574244,3.0011954,1.3262872
1418,5.750164,0.4243728,0.5518102,1.2957767,1.7864633,0.6586374,0.59895563,0.39585793,27.99963,0.51336706,0.79644454,233.67792,1.6011943,0.91435754,0.7122072,0.88029087,1.1464136,1.5455879,1.4229885,0.69050926,1.6995515,2.8924282,1.9224064,1.0109829,3669.0127,1.1140914,1.6977055,1.1574244,3.0011954,1.3262872
1419,5.49963,0.3630978,0.5303347,1.2273543,2.3955994,0.6402415,0.65355456,0.45622885,12.378425,0.5726035,0.7743828,241.1689,1.4281361,0.919974,0.70903295,0.9230501,1.0049428,1.3123637,1.4862415,0.7187779,1.2192024,4.307352,4.655321,0.8806006,808.0755,1.7094808,1.6467493,0.8360646,3.730619,1.0546759
1420,2.4071603,0.57441854,0.7099359,3.2130182,2.9574924,0.77508825,0.71188736,0.5763893,9.641684,0.5896808,0.8041773,77.55844,1.0457605,0.9536695,0.7268038,0.97543025,0.9065241,3.3055253,1.5869721,0.65688014,1.4026705,3.3402383,3.7167335,0.6596809,85.592316,2.5634277,3.2260313,0.68633837,21.85374,0.8516777
1421,2.759993,0.5580526,0.6968246,1.7938232,2.120525,0.81533027,0.6522355,0.573426,12.664749,0.5495024,0.7605855,59.20955,0.8535998,0.80148965,0.6308021,0.847351,3.3648589,2.621343,1.2591157,0.72920936,1.4113457,3.3626494,3.6600566,0.664194,77.72271,2.551596,3.1872568,0.68471676,22.09605,0.8549135
1422,1.9223762,0.6843535,1.0040847,1.0648057,2.2285252,0.8018085,0.6461632,0.49995756,26.905342,0.6284595,0.6918309,45.80652,0.5881774,0.8370502,0.5331991,0.5882499,2.7112281,4.339587,1.131213,0.6457193,0.8433641,1.0726522,1.7269448,0.74864864,17.509588,0.9934074,1.5917771,0.6515002,1.9401109,0.6119431
1423,2.1605353,0.6910865,0.8120777,1.0175638,0.77303886,0.6900917,0.6216754,0.858045,83.42101,0.5313051,2.1852474,3.458942,2.2361677,0.8115984,0.6127953,0.6178147,0.8088172,44.944473,0.871526,0.60606146,0.7330143,0.9130729,1.4741045,0.6580696,9.28388,0.8380694,1.4732236,0.58735585,1.5433875,0.503471
1424,1.331825,1.3511432,1.1879779,0.97599614,1.0353798,0.7469066,0.65711755,0.6679834,51.78755,0.65636206,8.096897,1.795591,1.0686316,1.0653017,0.5077542,0.6182509,0.8684665,6.1888967,0.66746265,0.6588225,0.58382,0.5738764,1.0270047,0.50086236,1.7318326,0.57376266,0.7131905,0.3963191,0.83425164,0.31629965
1425,0.8834888,1.5054111,1.2098228,0.6702656,1.0086851,0.7961031,0.78522825,0.76911247,28.084076,0.89157206,8.5547285,1.7480265,1.5568556,4.512165,1.4030021,1.1802577,1.8125061,0.8737879,1.1490009,0.77532804,0.70687294,0.7038472,0.8693033,2.4060636,0.7840903,1.1212099,0.74744946,0.8195989,0.8022528,0.68511564
1426,0.7868342,2.870285,1.9916663,1.3274083,0.9607693,1.1027641,0.7613988,0.759694,9.135083,0.87238955,16.08457,2.0325243,6.8448653,1.1165055,0.86428857,0.7160368,0.97196275,6.824239,0.70995426,0.6246157,0.98165846,1.0040902,1.1520699,3.9444056,0.65881026,2.3613658,0.8211549,0.9981961,1.000967,1.1618402
1427,0.64764637,2.7767916,2.5362234,1.1283231,1.0230331,1.124833,0.73841536,0.6451815,6.484191,1.0618801,9.597715,1.7696493,1.5202066,1.4459227,0.87697643,0.6843632,1.2442895,1.664013,0.6951995,1.0510832,1.2085065,0.89778143,0.8713164,4.777677,0.5545105,2.0674708,0.64079267,1.1816571,0.5985239,5.694248
1428,0.6372121,2.742134,2.1040037,0.82929015,1.3334291,0.9319189,0.92492926,0.7558104,4.676534,1.0388619,0.5965888,5.9637055,0.3733728,1.7103642,0.50657517,0.40106574,2.3354704,2.5309217,0.98432636,1.1153862,1.3526465,0.9673588,0.9832491,6.2353125,0.5315553,2.768499,0.57262933,1.1445253,0.5044786,12.598505
1429,0.6263013,2.2170756,1.9298977,0.50109404,0.86630833,0.840912,0.7219269,0.6547525,6.9192777,1.4682322,1.2893414,4.9776106,0.5471262,15.833926,0.63076323,0.6155895,1.8144424,1.4289533,1.0896449,0.9160575,0.9984847,1.8061337,1.3346202,3.6414816,0.6409191,3.256762,0.919488,0.6563821,0.9173226,1.1609764
1430,0.50302595,3.7448897,1.5660053,0.5112082,0.98566645,0.90212166,0.69110966,0.5106446,5.025013,1.6241939,12.364037,2.801932,2.0179274,3.25403,0.8122728,0.8729315,1.0523938,1.3676819,0.9043682,0.57923573,1.3048645,1.1365509,0.8522671,6.3822255,0.7187846,2.4903507,0.8615817,1.5309218,0.62726253,2.9709141
1431,0.8313421,7.4523115,2.1822703,0.8143103,0.8952236,0.71927595,0.6752741,0.6340877,4.1451364,0.9496336,5.4290648,1.6680106,0.6950431,1.4454865,0.65836364,0.6261161,1.0382255,8.059109,0.6932251,1.4493226,1.1417339,0.7805256,0.6684768,9.011393,0.5614877,1.2430276,0.7351443,2.5399032,0.6297211,4.252495
1432,0.823121,6.01398,1.3025906,0.7719401,0.8334419,1.0230343,0.7031128,0.6219808,2.7515483,1.2261368,22.095694,1.822837,1.0168141,1.4053459,0.77181005,0.7190664,0.9930338,4.325727,0.626696,0.90645915,1.2353654,0.77628577,0.7372568,6.511581,0.5142645,1.3412249,0.69328785,1.6652842,0.6294712,3.6431978
