,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
UBE2R2,0.6763367,0.25032625,-0.31703183,-0.77644217,0.034708865,-0.051006712,-0.3375461,-0.59378594,0.09889006,0.07245344,0.01793838,-0.61082023,0.18022004,0.035095233,0.08803218,-0.0088479975,-1.1470011,-0.034841347,0.120670974,0.00060073455
VCP,-0.49714464,0.1074853,0.08252906,-0.18813822,0.025491374,-0.017749602,-0.06876844,-0.018080175,0.103889465,-0.028949669,-0.031359803,-0.36664572,-0.19627914,0.0020976057,0.028326778,-0.0037764744,0.39854547,-0.20545062,-0.68190634,0.001820418
STOML2,-1.8270969,0.5510583,-0.18504874,-0.32328787,0.37931532,-0.41357473,0.21959357,-0.20755965,-0.4400385,0.59885406,0.120727226,0.15329486,-1.380938,0.070600204,-0.16544418,-1.4800148,0.19376533,0.516557,-0.10675265,0.53597367
CA9,0.33621,-0.70216465,-0.2826253,0.08179025,-0.059445787,-0.047154274,0.3242199,0.031225078,-0.24039279,0.44268852,0.12772033,0.07742256,0.34713393,-0.25811493,0.36343405,0.007879304,-1.6803286,0.18351665,-0.091720745,0.15842628
TPM2,-0.2842287,-0.046005644,-0.6784488,0.32600522,0.51076317,-0.092901126,0.04326455,-0.40513733,0.67900026,0.012469151,-0.014507838,0.3056783,-0.2743483,-0.27114326,0.9748024,-0.32018498,-0.28358746,0.24977335,-0.36165297,0.025721675
TLN1,-0.016842578,-0.08720669,0.044683352,-0.011095842,0.009590441,0.0053102067,-0.06782918,0.025289943,-0.005527281,-0.030740142,-0.0043971757,0.14043689,-0.5717807,0.00039727846,0.30853793,-0.0015169135,0.13816886,-0.020378845,0.004923736,-0.03730263
CLTA,0.23840944,-0.06679419,-0.010419609,-0.037802618,0.00048953306,-0.0375854,0.011933229,0.39749452,-0.03038909,-0.037254468,-0.0022114264,0.079152346,0.4795316,-0.0028231125,-0.94762576,0.05697675,0.47322533,-0.012626426,-0.18490063,-0.2312872
GRHPR,-0.49062732,0.58854324,0.048547413,-1.3976488,0.3695407,-0.2705181,0.055220917,-0.09880975,-0.21802075,0.18618645,0.6339263,0.23129915,0.37061498,-0.23022763,-0.7449472,-0.95202005,-1.4551927,0.45404825,-0.8443721,0.8224996
TOMM5,-0.11638771,0.95337,-2.1180391,-0.77272147,0.40554842,0.056143064,-0.31954598,0.15107189,-0.45786646,0.20743765,-1.4041797,0.55007887,0.43960622,-0.6898412,-0.10546277,-1.0701313,0.52100176,0.5761044,-0.9340511,1.0130707
KLF9,-0.32029498,0.27711508,-0.29025224,-0.063052,0.7111599,0.20479219,-0.047189184,-0.81277794,0.297843,-0.15076771,0.060730156,-1.663408,-0.602166,-0.038701613,0.5059641,-0.24002892,-0.6814605,0.37675962,-1.4508967,0.3833009
ZFAND5,-0.071616925,-0.042309716,-0.22021991,0.038281325,0.0067489482,-0.018503906,-0.06663851,0.1821683,0.2587207,-0.012992325,-0.009159471,-0.73489213,-0.062838286,0.0013948035,-0.34285104,0.0030537422,0.49553046,-0.0356939,0.080044694,-0.17810965
ANXA1,-0.21427377,0.22519565,-0.337444,-0.07787594,0.051026735,-0.2711756,-0.12481832,0.3340785,0.19850422,0.34999505,-0.36888728,-0.45118293,0.65004295,-0.17528373,-0.12353372,-0.17936525,0.3395637,0.28955543,-0.013031642,-0.15808403
PRUNE2,0.6181555,0.26841158,-0.056856174,-0.71442646,-0.22859718,0.060692925,-0.14612682,0.18994251,-1.1386544,-0.00086458784,-0.2735314,0.43410197,-0.10378313,0.04809839,-0.66084534,-0.08383364,0.15801014,-0.018473968,0.019534094,0.029662296
HNRNPK,0.2832943,-0.09741432,0.03942743,0.035872065,-0.04530599,0.0015051444,0.004010242,-0.017253904,0.115516454,-0.05174393,-0.0095685525,0.29237613,0.27540836,-0.0034968255,0.23956919,0.008944474,0.036638603,-0.14891534,0.027903521,-0.12134742
GOLM1,-0.20522985,0.5435072,0.4094608,-0.53133065,-0.7214185,0.2946268,-0.086544424,-0.15897286,-0.21014513,-0.06378282,0.29919538,0.1504176,0.14884214,-0.013367405,-0.29003263,-0.62640244,-0.30468923,0.17737517,-0.16014677,0.16488785
ISCA1,-2.1819236,0.8081814,-0.68330306,-1.5558604,0.3058966,-0.47522998,0.25913844,0.483355,-0.06279517,0.6755909,-0.36973903,-1.4033419,-1.0892162,-0.051230375,-0.5522277,-0.25003862,-0.82928824,0.9736576,-0.1900304,1.1080512
CTSL,0.14857742,-0.01575075,-0.3166972,-0.08450816,0.016226968,0.13101605,-0.05526626,0.1467778,-0.3651195,0.055745497,-0.002231756,-0.8980305,0.016136708,0.016303,-1.7433947,-0.039072968,0.27960202,0.082691506,-0.09621623,0.25035593
NINJ1,-0.9873471,0.026573826,0.061040193,-0.14839326,0.006588039,0.01144647,0.07626258,-0.26800925,-0.5139213,0.08181263,0.020575099,-0.123129904,-1.3916417,0.040065028,-1.1430228,-0.022743138,0.15898636,-0.04912425,-0.041133612,-0.050519988
FAM120A,-0.084101304,0.051762518,0.055763107,-0.033463556,-0.02014266,0.0027796011,-0.02607068,-0.011415367,0.046840597,-0.01746371,0.0041475883,-0.488549,0.286925,0.002511262,-0.047663305,-0.012896907,0.11265323,-0.023011407,-1.9766955,0.0049742963
FBP1,-0.5220134,0.43283364,-0.692162,-1.4983871,0.069406666,0.7183151,1.2493268,-0.51895326,-1.5977613,0.060166292,0.44375858,-1.4195763,0.735627,0.35441062,-1.5623431,-0.55131024,-1.751917,0.18927744,-1.2152296,1.1878308
ANP32B,0.32690808,-0.031574342,-0.102307454,-0.68141246,-0.0077808914,0.0043517025,-0.32294586,0.09405048,-0.09607728,0.074209295,-0.0018968838,-0.03405394,-0.23962122,0.0023301875,-0.85666,0.06575114,0.21309903,0.1079064,0.014912729,-0.17764136
COL15A1,-0.017807115,0.31552756,0.23886639,-0.05057476,0.58164585,-0.29135904,-0.15018974,-1.3332314,0.2634462,-0.40520296,-0.40093377,0.55972284,-0.31676525,0.06870033,-0.6993227,-0.5712438,0.28565264,-0.3827451,-0.02477205,0.19808371
SEC61B,-0.24343692,0.0023764016,0.0051830113,-0.022285467,-0.0043675164,-0.0062018475,-0.033131566,0.04463601,0.004610209,0.021702196,0.0019321708,0.4398796,0.25548625,-0.0014606478,-0.7555012,-0.034540445,0.10317283,0.018537188,-0.049110074,-0.011142336
ALDOB,0.11886251,-1.9224513,-1.6946669,-0.92405266,-1.737273,-0.4833091,2.9093678,-1.9069895,-1.7240549,-1.8646386,0.961955,-0.6574366,-1.0781746,-1.2752714,-0.8473692,-0.81899035,0.0005781936,-1.2878699,-1.0758964,-0.937938
ABCA1,0.40583456,0.34755123,-1.1419361,-1.9938364,0.36621746,-0.002581807,-0.90548396,0.6729068,-0.0643736,0.16726278,-1.1818718,-1.1958134,-0.06590482,-0.11386816,-0.7694062,-0.019246116,0.4629096,0.7955637,0.75127953,0.20671871
RAD23B,-0.62712574,0.1775048,-0.05645245,0.067582734,0.07767258,-0.152356,-0.18150681,0.28535706,0.15450378,-0.0060674213,-0.019591091,0.010848862,-0.49408126,-0.080995925,0.15645649,-0.1431429,0.031460688,0.14923224,-0.2128132,0.049020484
TXN,-0.09053984,-0.1695469,-0.036612235,-0.0017311897,-0.012669526,-0.043966647,0.13070993,0.1502017,0.0155000575,0.055055562,-0.009497125,0.011729315,0.26943028,-0.012681003,0.19645135,-0.015003945,0.18944395,-0.09562312,0.017847179,-0.014033366
PTGR1,-1.0097183,0.63454473,-0.16773522,-1.9810336,0.014972932,-0.6423373,-0.10894698,0.86343366,-1.472895,0.73627853,-1.6938406,-0.66698956,-0.8836079,0.2742682,-1.6190835,-1.134047,0.7423113,0.8476312,0.7398561,0.5820987
GNG10,-0.13740107,0.7193215,-0.42880535,-0.583487,0.3156902,-0.5571364,-0.11701566,-0.11667473,-0.77496994,0.6830801,-1.2706931,-0.10930112,0.29053584,-1.0811024,0.081479,-0.60294396,-1.2037913,0.83491164,0.2379413,0.5885967
UGCG,-0.43495739,-0.036263973,0.00065399235,0.022008155,0.00868387,0.009352475,-0.006550273,-0.018163338,0.016044615,0.009188789,0.001953863,-0.8759809,-0.18991561,-0.001053827,0.22057383,0.00057230785,-0.05481135,-0.0122824,0.006642569,-0.022517504
KIF12,-0.52140015,0.54024,-0.5140692,-0.10141284,0.4554143,0.76171124,-0.57982427,-0.097097136,-0.57164717,-0.44470686,0.012059224,-1.1668218,-0.6405655,0.3762537,-0.9662084,0.61530334,-0.36584184,-0.13143495,-0.54544806,0.51135206
ATP6V1G1,-0.1562377,0.3012089,0.25645185,-0.3098863,-0.03234144,0.032781,-0.33524877,0.10267824,-0.5793631,0.021882584,-0.47991112,-0.42107856,0.23911378,0.10076851,-0.3963699,0.20092428,-0.28201467,-0.015100489,-0.1743924,0.019188758
STOM,0.23383853,-0.124361254,0.042069707,0.025643053,-0.09019812,-0.013658846,0.005107153,-0.004761295,0.27341437,0.0010042752,-0.018932678,0.30877602,0.40265578,-0.0035989701,0.26820418,-0.005735388,0.21204622,-0.42305732,-0.035752237,-0.088468306
NDUFA8,0.14981782,0.46653053,-0.8155084,0.21538092,0.34471655,-0.72148216,0.16418353,-0.09650115,-0.9020367,0.20760427,-0.12997139,-0.44076535,-1.3384887,0.11685842,-0.8117252,-0.42149976,-1.1534564,0.8254106,-0.80498546,0.1956103
PSMB7,-1.1026684,0.015986303,-0.07316738,-0.051981993,0.0052479072,0.004710419,-0.02771547,0.076832995,0.049099017,0.023848891,-0.015466778,-0.045085836,-1.1930214,0.002385581,-0.5824245,0.0045259916,-0.11489932,0.022435682,-0.024210429,0.028479107
COQ4,-0.075513475,0.6215597,-0.30531648,-0.13567045,0.2869735,0.31624293,-0.24301296,-0.64749444,-0.87534034,0.097082965,0.4178986,-1.7946286,-1.9727455,0.5089073,0.09787784,-0.07943073,-1.4295337,0.2949595,-0.31797385,0.45746872
SPTAN1,0.36498177,0.10152899,0.006594722,0.007674375,0.04930616,-0.06658992,-0.019786555,-0.6919078,0.4073122,-0.20336965,0.020483498,-1.2291274,-0.2439507,0.016837396,0.573698,-0.006360918,0.035189025,-0.12126724,-0.50245863,-0.13266821
WDR34,-0.81073236,0.038296714,-0.76306736,-0.028944688,0.20604812,0.35810968,0.49699694,-0.29756072,-0.2821583,0.06358976,0.1779809,-1.68535,0.39347327,-0.20526856,-0.41851792,0.06576098,-0.21979235,0.37255752,-1.0330313,0.14773297
SET,0.15821017,-0.10672253,0.02438708,-0.0036964207,0.002315893,-0.014204686,-0.07646794,0.28047773,0.10664572,-0.0024509856,-0.033978052,0.504162,0.4461763,-0.006346402,-0.5596265,-0.014927166,0.15811779,0.0009541895,0.034651566,-0.1670186
PTPA,-0.07900759,0.15548904,0.043159846,0.03160598,-0.041038528,0.016311815,-0.29387203,-0.39600614,0.05444672,-0.02217631,-0.024242206,-0.27168044,-0.64155203,0.02750914,0.44754145,-0.0050009033,-0.47138554,-0.08507101,0.019539986,-0.018837862
PRRC2B,0.2090639,-0.11789724,0.021061825,0.014391183,0.00078459986,0.012103824,0.099164605,-0.04527163,0.25517797,-0.05055027,0.03076047,0.008200785,0.097593546,-0.7306591,0.576527,-0.057028305,-0.4792632,-0.06202507,-0.5380559,-0.022190923
SURF4,-0.90871906,-0.052398257,0.03068355,0.0027064348,-0.09261111,-0.013420247,-0.0037083894,-0.044254586,0.2448111,0.06378509,0.0076980195,-0.7945634,-0.15245925,-0.0019582678,0.014889111,0.018908521,-0.06292232,-0.08766305,-0.024068274,0.014367011
COL5A1,-0.9713691,-0.9107146,-1.8886659,-1.6674453,1.5482904,-2.4411337,-2.2124927,-1.2245603,1.9455087,0.23803341,-1.7521179,1.143571,0.2762237,-1.742347,2.0589507,-1.7225953,-0.14246072,0.5658072,-0.13492797,-1.0690145
NOTCH1,-0.34355193,0.5881894,-0.57735604,-0.57743186,0.41735297,0.1328285,-0.34730458,-1.162593,0.39032567,0.19238305,-0.54662955,0.1219511,-0.2704834,0.18022375,0.33716583,-1.1790428,-1.3304057,0.3154784,-0.032369457,0.30600497
SNHG7,-0.6634357,0.51775855,-1.8816212,-1.0535104,0.7410786,0.067824244,-0.1277127,-0.40238407,0.41285506,0.40802476,-0.38809347,-0.30946454,-0.8334156,0.12137709,-0.8547145,-0.60276127,-0.95942,0.7918873,-0.14203838,0.6994872
TMEM141,0.33585373,-0.012669399,-0.5915723,-0.22656177,0.10476359,-0.06901859,0.26112595,-0.39108968,-0.70902234,0.42817587,0.18992212,0.37191966,-0.5097759,0.006448823,-1.488947,-0.9932298,-0.8425248,0.6853533,-0.31841555,0.17619129
PHPT1,-0.035063155,0.025818672,0.045877878,-0.018588936,-0.0022657935,0.0060849297,-0.004489005,0.06650467,-0.12798597,-0.044289198,0.00095835223,-0.7674288,0.38422516,-0.00062851125,-0.32024863,-0.018743321,0.375604,-0.019701334,-0.025864786,-0.060280155
EDF1,0.40338627,-0.024421966,0.048829433,0.024189258,-0.02980401,-0.00094323186,-0.034497183,0.019903887,0.01711033,-0.024516098,-0.0016290722,-0.07287468,0.4445961,-0.00044727916,0.1628172,-0.0018898657,-0.05837497,-0.07190397,0.038647998,-0.14682996
FBXW5,-0.041472357,0.18847562,-0.012124676,-0.09904449,0.042429067,-0.040547483,0.11040317,-0.025704404,-0.43127173,-0.079906076,0.0056981337,-0.23945017,-0.08836892,0.011255405,-0.122664884,0.0024428493,-1.5026872,0.080083296,-0.054344874,0.043968704
NPDC1,-0.7525275,-0.16255699,-0.053099096,0.03419676,0.019520856,0.0017928261,-0.011333607,-0.0053303563,0.11515353,0.03992811,-0.0024533565,-0.10755341,-0.48460528,-0.038367126,-0.046652496,-0.08385531,0.3156477,-0.028381454,0.017358528,-0.013042272
DPP7,-0.39741614,-0.00907228,0.17534773,0.041910797,-0.011963027,0.0155358985,0.08905275,-0.29024407,0.08046486,-0.06905349,0.00074347196,0.12341662,-0.7064011,0.0035597216,0.056344725,0.01717542,-0.18121357,-0.17521869,-0.13968077,-0.041283507
SSNA1,-0.28143695,-0.13771836,-0.46542743,-0.17435959,0.18482383,0.31859142,-0.055939514,-0.4304345,-0.4389981,0.37249535,0.022938905,-1.4391259,-0.32781717,-0.07255792,-1.5462393,0.31658736,-0.8305282,0.3836728,0.18461214,0.82345724
TUBB4B,-0.52232397,-0.45404702,-0.24611787,0.36998594,0.1168146,0.049143653,0.39683783,-0.296826,-0.09669044,-0.10284607,0.15493855,0.15851484,0.30373123,-0.19767044,0.16395065,-0.02259746,-0.9101082,-0.6019761,0.054033875,0.05761346
NRARP,-0.55482686,-0.11301073,-0.089717075,-0.24742012,0.6160924,-0.2188587,-0.2592423,0.2977799,0.37098584,0.07529653,-0.04651363,-0.8288427,-0.00053978356,-0.025695186,0.3486854,-0.776203,-0.16959713,0.33954492,-0.4626865,0.31110898
MRPL41,-0.60149825,0.14932135,0.055416115,-0.16963463,-0.15404963,0.08463095,-0.09476921,-0.6084244,-0.03818134,0.11121013,-0.01507477,0.17709886,-0.98136574,0.08558574,-0.13890441,0.026957594,-0.3880132,0.070793785,-0.30986497,-0.117178306
PFKP,-0.097103834,-0.13311218,-0.03438352,0.050930064,0.009038498,-0.01591963,-0.07934796,0.29891473,-0.2510136,0.09722432,-0.00034367343,0.31725177,0.33203328,-0.04714206,0.28924584,-0.020733694,-0.00083928724,-0.021078438,-0.41610727,-0.047521055
KLF6,-0.03369053,-0.12885505,-0.033065356,0.21990496,-0.13559255,-0.013703199,-0.047343653,0.016820021,0.19975625,0.07581453,-0.005336946,0.32056066,0.06450103,-0.0028263766,0.1132009,0.013999197,0.01636454,-0.11921064,-0.08372809,-0.049112935
AKR1C3,0.51350754,-0.32885128,-0.20994064,-0.30054665,-0.22450387,-0.2970659,-0.25952578,0.4735347,-0.032332037,0.57083374,-0.31595212,0.38576785,0.28274238,-0.33735374,-0.26570615,-0.6622163,0.39488402,0.27434525,0.26788273,0.16525434
GDI2,-0.0027904392,-0.008251334,0.06419195,-0.015472747,-0.031764917,-0.017112246,-0.038905207,0.19362323,0.09196431,-0.10352817,-0.020269735,0.2682767,0.35364828,0.00053730945,0.035825495,-0.0060328664,-0.034963727,-0.082096264,0.09901347,-0.18982138
PFKFB3,0.21921586,0.3234461,-1.0808599,-0.6359968,0.017571425,-0.122276835,-0.67438436,0.6473529,-0.25026765,0.41702768,-0.17838459,0.091347605,-1.759052,-0.047202554,-0.30394837,-0.46535707,0.68595105,0.52802783,0.3685582,0.2777836
ATP5F1C,-0.1816105,-0.024028413,-0.0015371221,-0.077810496,0.040143978,-0.09247887,0.009477494,0.3383449,-0.16846935,0.04257048,-0.06574085,0.3921549,-0.26034874,0.0068304744,-1.4638357,-0.7000373,0.43574303,0.16994128,0.34085417,-0.008800276
ECHDC3,-1.8404312,-1.6318979,-1.3560432,-0.20944394,0.37466013,1.233532,1.5140893,-1.6782712,-1.9900144,0.9910184,0.50540733,0.23641433,-0.8931498,-1.6394395,-1.3734384,0.13306965,-1.3437427,0.06269631,-1.3138835,1.3658308
OPTN,0.39535972,0.016423035,0.0011369605,-0.0032494874,-0.069512315,0.0008543298,-0.005848736,-0.020317076,0.1225452,-0.031171214,-0.007096493,0.18949154,-0.14818999,0.003150748,-0.26518172,0.017908134,0.060230922,-0.0155687425,-0.014431612,-0.042983517
FAM107B,-1.5909896,0.13424574,0.04956198,-0.9096583,-0.35766554,0.09384458,0.022786466,0.07946766,0.041499946,0.27334037,0.08062567,0.54026246,-0.93069977,0.053873546,-1.0525992,0.02331175,-0.5050749,-0.07442298,-0.13303855,-0.5774064
CUBN,-0.29357815,-1.5036285,0.11027587,0.33477646,0.0006080947,0.10550193,0.5531929,-0.538699,0.020915313,-0.11174775,0.45350522,0.25069332,0.24878909,-0.14312328,0.3118876,0.03691877,-0.5650647,-1.3397313,0.026258823,0.19352451
MSRB2,-0.75817126,0.32111138,-0.2373109,-1.358251,0.19537517,-0.0771903,0.17705113,0.14970526,-0.5107972,0.093092486,0.007372109,0.20732188,-0.7084882,0.136373,-0.98638463,-0.39158338,-0.16941206,0.09424268,-0.78025156,0.5694787
YME1L1,0.6021537,-0.017729657,-0.4359254,-0.9988695,0.4591889,0.063780665,0.0133699095,-0.9629494,-0.13041574,0.46379688,-0.7212257,0.4972675,0.7002124,-0.16707169,-1.2793624,-0.19059804,0.04974484,0.42450526,-0.30407467,0.44935054
WAC,0.24993224,0.11184254,-0.44543388,-0.16003615,0.2583944,-0.06718176,-0.34097296,-0.1858781,0.105212614,0.19403492,-0.070176564,0.14016075,-0.42425132,-0.16249631,-0.6460602,0.0013725269,0.29203054,0.4611968,-0.08082174,-0.072905704
ITGB1,0.4915567,-0.10901755,-0.027414136,0.1097434,0.060326565,-0.09209417,-0.09774201,0.13234298,0.33253324,-0.23413123,-0.063717835,0.30524892,0.36020806,-0.062190454,0.52695054,-0.04459076,0.32516643,-0.11969286,0.17071013,-0.4853119
NRP1,0.5035017,-0.17852256,-0.020198679,0.067620315,0.03665199,-0.14363988,-0.09870918,0.25740704,0.2466099,-0.005623062,-0.01416808,0.17632607,0.43924624,-0.09091218,0.387148,-0.021359587,0.41438228,-0.065297276,-0.05737237,-0.40212902
HNRNPF,-0.31868723,0.055437908,0.19316109,-0.114666775,-0.011367911,0.05300905,-0.014013429,-0.028312752,0.08304728,-0.39800432,-0.00082724076,0.32282075,-0.820416,0.0032989928,0.15631127,0.01847889,-0.70916307,-0.04183085,-0.105812356,-0.2884921
CXCL12,-2.1312716,-0.44970626,0.051968087,-0.64959705,1.244855,-0.21136536,-1.3528429,-2.1876044,1.795413,-0.23048991,-1.5172774,-0.1353544,-1.0567894,-0.10516343,1.5637821,0.9882269,-1.3904629,-0.9669373,-1.5497549,-0.34345827
RASSF4,-0.23167363,0.14903139,0.4172601,-0.015953388,0.07605514,0.35667017,0.23316182,-0.94234943,-0.2657225,-0.31607318,0.32189712,-0.5273735,-0.62040544,0.3170551,-0.48506778,0.5159319,-2.2377467,-0.36057818,-1.3332056,0.2782904
NCOA4,0.04242274,-0.05390561,-0.19885524,-0.22682488,0.024358258,-0.063004844,0.08141784,-0.027327916,0.23821637,0.2419483,-0.024929509,-1.0583143,0.26455608,-0.21007444,-0.47508827,-0.0437843,0.46918884,-0.016995115,0.14338349,0.18694045
CISD1,-0.15677854,0.30585083,0.15884039,-1.5500259,-0.16284336,-0.045445234,0.21931955,0.7190571,-1.8138006,0.6369965,-0.7218485,-1.2180494,-0.38569278,-0.09320473,-0.53889686,-0.23622365,-0.34834647,0.9057522,-1.4605842,1.0765115
BICC1,-0.69009763,-0.09116421,-0.9165393,0.115294516,0.32117903,0.07623242,0.25029358,-0.17023402,-1.3518294,0.38493717,0.36076465,-0.18804473,-1.04249,0.29596063,-0.9876614,-0.097747244,-1.5480071,0.18956245,0.018193653,0.49155435
SLC16A9,-1.5199529,-1.9634868,0.4281215,0.67025876,0.21535638,0.54581976,1.2788234,-2.0735698,-0.44204426,-0.6022175,1.0506223,-0.611416,-0.17760463,0.1060704,-0.9969722,0.112719476,-2.046589,-2.04858,-0.81393963,1.0734261
PBLD,-1.664713,0.24274455,0.33483654,-0.078739986,0.16676262,0.5510623,0.505883,-0.042575516,-1.6158564,-0.84272,0.1874312,-0.23867424,-0.4875984,0.11435672,-0.8958629,0.046137836,-0.62104857,0.14582086,-0.7919327,0.23180945
HNRNPH3,-0.30506453,-0.00959854,0.015458418,-0.09458827,0.0025900388,0.09066902,-0.445482,0.07397947,0.10354615,-0.16145425,-0.027165461,-0.32842815,-0.37670332,0.0046305726,-0.25152984,0.028463064,0.0022443307,-0.049968157,0.06377981,-0.11582899
SRGN,-0.32269076,0.18921363,0.46345916,-0.12135216,-0.18065542,0.15323584,-0.33919322,-0.15386458,0.32154167,-0.38650402,-0.33616272,0.22275084,0.26797497,0.069019325,0.3543461,0.42860147,-0.1697602,-0.48441216,0.011125572,-0.46087632
PPA1,-0.6671992,0.3969067,0.54801744,-1.1914507,0.088311106,0.2626835,-1.086927,0.32565027,0.049625378,-0.12989435,-1.0879776,-0.10952294,-0.7089873,0.59143084,-0.5835104,0.25594717,-0.42458877,0.14660095,-1.9726107,0.5647726
EIF4EBP2,-0.5993509,-0.09306943,0.004034005,0.1959399,-0.03130365,-0.0020560983,0.14557432,-0.24316329,-0.0738507,0.055048037,0.011685672,0.16411813,0.28574628,-0.0065852324,-1.1393307,0.003104484,-0.25598162,0.09653339,-0.20327394,-0.004207681
PCBD1,-0.70266277,0.67343575,0.052515764,-1.703341,0.27927804,-0.35353065,-0.44232705,0.5870972,-1.7279991,1.189823,-1.1125042,-0.7828537,-1.1664011,0.23039499,-1.5176659,-1.4093077,-1.06817,1.052744,-1.386932,1.1702864
VSIR,-0.34403932,0.30750617,0.025325438,-0.23852581,-0.20638056,-0.2329106,0.19632722,-0.32164145,0.2920666,-0.05567703,0.056745887,-1.7823057,-1.7000749,0.3960323,-0.5832067,0.26452693,0.3872276,-0.3805257,-0.4674484,0.4427109
ANAPC16,-0.5601464,-0.015173891,0.01158939,-0.16754988,0.014935566,0.0023049915,-0.13370925,0.099245876,0.24740604,-0.042387348,-0.07730274,0.34063694,0.0048296964,0.0009900578,-0.3454096,-0.005105496,-0.044502523,-0.0065227463,-0.09864353,-0.056105647
DDIT4,0.4058663,-0.29971167,0.031078797,0.12564328,-0.039613158,-0.17232835,-0.35399592,0.1916756,0.046875063,0.31661665,-0.04234679,0.08637262,0.26170826,-0.023187272,0.09488353,-0.091350384,0.287092,0.060423583,0.08356486,-0.20519811
P4HA1,-0.8469719,-0.4426,-0.1804289,0.36661452,0.034206755,-0.03732896,0.38161638,0.03800995,-0.116519324,0.04333656,0.14521776,-0.2493308,-0.004312692,-0.011076457,0.036895335,0.029716296,-0.35622543,-0.35791144,0.21540953,0.059174377
ANXA7,-0.20432067,-0.027938755,0.08842608,-0.40194124,-0.029214157,0.01851475,-0.26712027,0.19433498,-0.08731674,0.08152057,-0.10082805,0.426146,-0.2705373,-0.0072054956,0.056441437,0.040184483,0.09674044,-0.15466954,-0.02100269,-0.021914264
CHCHD1,0.08927898,1.0369965,-0.7776647,-1.8712018,0.47613084,0.4652989,-0.7022095,-0.34071875,-0.41241276,0.031178841,-1.0952051,-0.57498056,-1.1898806,0.015777843,-0.61582685,0.073949456,0.011180687,0.4355023,-0.36887208,1.1084032
VCL,-0.008184969,0.14635281,-0.6856882,0.22801027,0.38478455,-0.23800337,-0.2700672,-0.07291293,0.4008965,-0.088670224,-0.25765997,0.31606242,-0.41632313,0.0371166,0.50260085,-0.7482964,0.5489706,0.067774706,-0.40385514,-0.34273243
VDAC2,-0.024532752,0.49093646,-0.39423367,-0.33510113,0.46895257,-0.06093498,-0.85242087,0.3716247,-0.6197424,0.49046305,-0.22682486,-0.39840707,0.33565956,-1.3593836,-0.48874998,-0.610165,0.32126874,0.8101378,0.040234692,0.36767414
KCNMA1,-1.9363363,0.30580157,0.040195975,0.38032207,0.15219517,0.42270708,0.6880008,-0.9608962,-0.5761833,-0.40268123,0.57953334,-0.55445343,-0.5583609,-0.0031339438,-0.9483233,0.2031447,0.036100317,-0.25427905,-0.40747654,0.034253098
PLAC9,-0.80910707,0.14435865,-0.427318,0.35354206,0.32201642,-0.63823724,0.08334059,-0.14652601,0.28121397,-0.15260422,-7.143206e-05,0.2333563,-0.33956045,-0.051385686,0.18999508,-0.12898509,-0.48856696,-0.06431403,0.20414676,-0.2815261
ANXA11,-0.22196068,-0.016447358,0.038596436,0.013989158,-0.0065525165,-0.002446384,-0.10200557,-0.010725579,0.15294027,-0.007905115,-0.0040568607,-1.1257114,0.04576796,0.0015278519,0.22067371,0.014711483,0.31731418,-0.069682166,0.00956108,-0.0811575
PRXL2A,-0.22307768,-0.087665506,-0.42797518,0.0966623,-0.023318142,0.036888793,0.28074276,0.10136548,-0.37538102,-0.2155103,0.025582124,-0.4518968,-0.060974382,0.0026943411,-0.112957165,0.00253131,-0.2647449,0.1455445,-0.146163,-0.09554636
TSPAN14,-1.1220177,0.12525778,-0.059137102,0.1987438,-0.098407544,0.009660931,0.18250726,-0.12788554,0.04939068,-0.05519654,0.015966518,0.20137279,-1.2542204,0.007274524,-0.8525132,0.026248896,0.09628431,-0.14611234,0.0031680423,-0.09613894
GHITM,0.26989886,0.08106151,0.14781505,-0.6139521,-0.034024563,-0.058219865,-0.04277658,0.18636969,-0.39754483,0.21138899,-0.18046446,-0.09774742,0.09799164,0.010849251,-1.00533,0.053962063,-0.028921181,0.046556182,-0.5460468,0.052398853
MMRN2,0.2662203,0.27302927,-0.07962175,-0.05795384,-0.098629296,-0.7584876,-0.043399155,0.093944184,0.36953375,0.21445954,-0.4970243,-0.8592861,-1.0340985,-0.17242661,0.3721439,-0.52303624,0.37251517,0.16183376,0.34357363,0.037365552
GLUD1,-0.70338434,-0.29006636,0.053277556,0.1993345,-0.03198564,0.02483741,0.23840773,-0.21303688,0.06884716,-0.10603703,0.05004119,-0.30492437,-0.28480288,0.008953946,0.020312037,0.068672396,-0.34749573,-0.487186,-0.23192735,0.050078638
LIPA,-0.69881904,0.5465952,-0.05122998,-0.7766565,-0.05156381,0.28629968,-0.36632258,0.32614148,-0.50113255,0.14052317,-0.18823196,0.02458544,0.53026307,0.14153977,-0.8225229,0.07556487,-1.3796735,0.48476744,-0.84915054,0.052285302
