,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 8
666.3378653010126,2.3776796,-2.7101521,-4.0765376,-4.191744,-4.3662863,-4.213864,2.9395216,2.462071,-3.8959415,7.7384357,-11.899585,-3.5806966
670.6842149008764,2.5559118,-0.5972549,-4.324632,-4.2336273,-4.3445644,-4.363901,2.698649,2.7057939,-4.060366,9.159855,-11.9111805,-3.9970953
671.0184734885361,2.5543427,-0.7137972,-4.23358,-4.1779304,-4.4009657,-4.343664,2.648492,2.6209307,-3.880843,8.944941,-11.86359,-3.5379448
671.3518386047365,2.5192966,-1.7892617,-4.159358,-4.1387033,-4.2813597,-4.177305,2.781479,2.5923214,-3.7369912,6.845154,-11.26748,-3.786588
671.686369461285,2.6236017,-2.2997718,-4.0328197,-4.0378594,-4.279321,-4.0829086,2.7467613,2.5826805,-3.6551342,3.5850332,-10.296166,-3.6825407
673.340584198945,2.2177088,-2.9844522,-3.9240413,-4.0523357,-4.050934,-4.0009403,3.267082,1.9899492,-3.934085,0.051711082,-10.978509,-3.5859325
676.0087263541498,2.4209294,-2.4919238,-4.1555734,-4.137211,-4.278225,-4.393913,2.8809023,2.5033665,-3.963024,8.2882,-11.916848,-3.8944185
676.3440946859712,2.441277,-2.3294032,-4.0688787,-4.147268,-4.1154175,-4.2693195,2.9535964,2.486761,-3.8024259,8.858727,-11.1389,-3.786853
676.6770209830461,2.4337656,-2.6156235,-4.1317315,-4.198102,-4.1614165,-4.042513,2.9936018,2.4095514,-3.9831288,5.912402,-11.313017,-3.9759638
685.3596181849049,2.5223303,-1.7553439,-4.1536365,-4.280406,-4.3094087,-4.1437488,2.6527143,2.5087168,-3.9341874,5.5261083,-12.008239,-4.091421
685.6938257835305,2.5455892,-2.1418495,-4.24171,-4.2542853,-4.3938165,-4.2523274,2.732345,2.6814106,-4.040444,5.4750514,-11.740821,-4.3720818
686.0279313931892,2.6361287,-1.8927872,-4.1273155,-4.2554526,-4.3710155,-4.205859,2.7867885,2.410728,-3.9312587,4.2389436,-11.570469,-4.064333
686.8496251342218,1.8770258,4.070801,-4.138576,-4.3945947,0.8254375,-4.536903,2.094502,1.8262459,-4.0817423,6.932379,-12.505085,3.1830146
687.3504403753851,2.044881,4.153637,-4.4175553,-4.485813,-3.1187093,-4.740383,2.2853644,2.086796,-4.2685385,7.9594097,-12.780272,2.9803476
687.8507106093722,2.3484595,3.4498758,-4.3839874,-4.403424,-4.108007,-4.546378,2.5852785,2.505978,-4.0927286,9.839227,-12.414359,-0.18559696
688.3515765378075,2.4615557,-2.4463973,-4.2061396,-4.2835174,-4.231787,-4.3089457,2.9601667,2.478744,-3.9446957,8.790993,-11.677704,-4.0912433
690.6843536240796,2.3208666,-2.4750175,-4.1490135,-4.083485,-4.297753,-4.229815,2.975456,2.3602753,-3.8858027,3.838317,-11.213911,-3.8905833
691.0187258623997,2.3573356,-2.2963758,-4.121035,-4.1954193,-4.3230734,-4.1247745,3.0129092,2.436204,-3.8411124,5.438591,-11.711336,-4.2143927
700.0348936237547,2.5849776,-1.7900574,-4.1186934,-4.1397057,-4.2290173,-4.1003413,2.6996698,2.5224679,-3.8858988,3.3420887,-11.174157,-3.4218898
706.1323636420491,-5.263012,-5.489171,2.2543745,1.8827242,1.499257,2.1296773,-5.165196,-4.606695,3.7904484,-17.552073,8.894094,0.34464285
707.130415769561,-5.4483094,-6.593411,2.3477364,1.9262165,1.6672027,2.2311556,-5.497703,-4.870179,3.863878,-19.791355,9.090599,-0.13029902
708.1304044704468,-5.137867,-9.383856,2.8382928,1.9659791,2.2012162,2.9595063,-5.274575,-4.9984374,3.4381294,-28.99064,9.344687,-1.8677689
708.8632285375837,1.9358786,4.1157384,-4.1635423,-4.0042543,0.8568116,-4.6998525,2.0968742,1.921315,-4.182983,6.994717,-12.264261,3.2327497
709.3630779129818,2.030097,4.2297697,-4.3475356,-4.4001803,-2.5488513,-4.5369616,2.2881691,2.1279824,-4.1359916,8.034845,-12.655893,3.0084713
709.8640888724873,2.3145154,3.6517034,-4.445942,-4.514447,-4.27345,-4.52635,2.550995,2.4198835,-4.1547117,9.438158,-12.643211,1.0502255
710.3643860557818,2.5170488,-2.3458538,-4.2213345,-4.178305,-4.2697678,-4.2512183,2.8723466,2.5820992,-4.0366707,8.809178,-11.696032,-4.047627
717.3665841461536,1.7761937,-3.0386708,-4.01041,-4.0893383,-4.0993366,-3.969679,3.2564893,2.1914554,-3.9795675,1.0716999,-11.094988,-3.5768719
730.8767630007383,1.8785032,4.1416526,-4.342064,-4.051528,0.90082324,-4.6157703,2.080944,1.828873,-3.960545,6.618132,-12.371012,3.2050507
731.3768159003127,2.021459,4.091527,-4.623847,-4.442231,-2.5237455,-4.781705,2.2121716,2.0140216,-4.3837543,7.5417986,-12.880796,2.9888163
731.8771190384252,2.2843022,3.8641853,-4.351253,-4.3633456,-4.0014195,-4.4844813,2.5894053,2.489745,-4.2242503,9.367698,-12.373563,1.6574321
732.3776301809983,2.4456947,-2.5548644,-4.2764754,-4.324001,-4.288675,-4.26755,2.8500066,2.5503244,-4.0101647,8.359157,-12.026487,-3.825876
752.8898617937245,1.9211577,4.183874,-4.3267827,-3.7695427,0.76153797,-4.6977234,2.1311393,1.8375793,-3.8479974,6.8058405,-12.329169,3.1975708
753.389508370205,2.069317,4.2627525,-4.323832,-4.305189,-2.2813165,-4.6457105,2.2586732,2.067348,-4.1906166,8.141228,-12.590687,3.030623
753.8900434182241,2.2829125,3.6809146,-4.3840055,-4.3733606,-3.9181402,-4.549259,2.5522308,2.4252834,-4.1788464,9.342427,-12.464027,1.4181191
754.3906651160707,2.5007107,-2.175868,-4.2381964,-4.2156744,-4.1722536,-4.320833,2.8721333,2.4840524,-4.0361753,9.113403,-11.963056,-4.1043572
759.5718929798202,-5.0097675,-9.703163,1.9877881,3.4579625,3.316931,2.3780065,-4.780319,-4.782837,-3.4640107,-27.95681,2.2825503,-3.5570464
760.5829527068927,-4.804303,-8.676142,2.453663,3.312159,3.219387,2.3883574,-4.4586563,-4.51637,-2.3146973,-23.504902,7.4283147,-3.321695
774.9021119012651,1.8670009,4.0616593,-4.378799,-3.86858,0.46210206,-4.715063,2.0589619,1.8173364,-3.983253,6.6388173,-12.301121,3.1535583
775.4027308716969,2.1167455,4.2755127,-4.5554237,-4.3237724,-3.6548262,-4.600106,2.3638532,2.1745737,-4.214046,8.107357,-12.832453,2.9853065
775.903432460491,2.3045297,3.7026715,-4.288711,-4.3265734,-4.136421,-4.525337,2.5993092,2.5107145,-4.156281,9.679007,-12.181986,1.1794475
776.4039661244722,2.454021,-2.2722626,-4.29841,-4.2283196,-4.1862817,-4.3169403,2.8632205,2.5130708,-4.0430574,9.035548,-11.770697,-4.123443
779.1503449975296,-5.2692256,-8.504433,2.602084,1.9907037,2.143459,2.686671,-5.292686,-4.7837334,3.6745837,-26.549639,9.356187,-2.5497072
780.1509340738697,-5.1112404,-9.860022,2.9898095,2.2866063,2.2080646,2.925508,-5.1785827,-4.998066,3.393137,-29.637505,9.483753,-3.6863399
781.1489875498474,-4.946725,-9.349336,2.8354614,2.1356173,2.203359,3.0175219,-4.921979,-4.789698,3.3601122,-26.843285,9.143091,-3.1656048
783.5699074493093,-5.0908446,-9.72365,1.9461383,3.5734143,2.9969916,2.3046753,-4.962374,-4.873092,0.16450334,-27.104809,8.23251,-3.4106526
786.5999111141772,-5.05237,-9.632511,2.5420349,3.3407476,3.1402493,2.4025679,-4.7829003,-5.093652,-2.5013916,-28.251797,7.123328,-3.0730262
796.9161402359701,1.8955951,4.105302,-4.539043,-3.9558642,-0.35076192,-4.688741,2.147386,1.8766063,-4.1365566,7.13743,-12.5719795,3.1010387
797.4154612314934,2.144283,4.2939014,-4.524998,-4.2974286,-3.8490553,-4.6109066,2.429856,2.190211,-4.2095113,8.594417,-12.698401,2.8284497
797.5279016327892,-5.0945964,-9.845371,2.719799,3.036495,3.1684105,3.0747182,-5.2373457,-4.9719954,-3.5536826,-29.460777,3.9287353,-4.0043025
797.9165098916963,2.395666,3.3801637,-4.332399,-4.395626,-4.0043287,-4.525073,2.5949318,2.5139735,-4.263781,9.602424,-12.464308,0.65452105
798.4169615560422,2.562868,-2.4474525,-4.2351484,-4.3848686,-4.356018,-4.339263,2.9478977,2.494477,-4.168608,8.643089,-11.835714,-4.0636263
798.538388995223,-4.9677887,-9.462226,2.1003397,3.0863953,3.1097803,3.1584065,-4.921868,-4.746498,-3.1399155,-28.967209,7.2555275,-3.866532
804.5505835336571,-5.3446646,-10.125644,2.2650995,3.4832873,2.8175952,2.4366071,-5.0314097,-5.082516,1.9512916,-29.136934,7.823146,-3.2091525
805.5539318863223,-4.5810714,-8.926273,-0.22398219,3.7834423,3.2456512,1.7685647,-4.5526695,-4.2959785,-2.6111095,-25.472414,3.0033164,-3.2093256
806.5647575494983,-5.1914954,-10.054846,2.2586794,3.4301956,2.7607446,2.385839,-5.058829,-5.1806626,1.5226121,-29.854834,7.598837,-2.6886137
809.5853423792465,-5.113317,-9.977249,1.8918525,3.6360624,2.9924095,2.2020288,-5.1313806,-5.147026,-1.7152251,-29.623009,5.462461,-3.850212
818.4274786359504,1.9130118,4.1073723,-4.4874325,-3.4733124,0.25187883,-4.7617984,2.0933833,1.8262765,-3.905388,6.9753428,-12.649765,3.120364
818.9283439183455,2.0248911,4.3390126,-4.4451547,-4.1565495,-3.1536765,-4.6314864,2.2601876,2.0519013,-4.147641,7.48449,-12.4517765,3.0667684
819.429132422968,2.1871033,4.301408,-4.441255,-4.2497826,-4.0382204,-4.5078726,2.4250436,2.2779062,-4.2137556,8.885044,-12.289175,2.7683918
819.9296502201292,2.4593174,3.130466,-4.3352294,-4.3217287,-4.233705,-4.385825,2.6775048,2.5868037,-4.1093273,9.791879,-12.094137,-2.2045126
820.4302987687867,2.506774,-2.0978699,-4.167827,-4.3309355,-4.4188046,-4.279997,2.9128313,2.4573681,-4.077626,7.156679,-11.57926,-3.714694
820.524156497036,-4.948274,-9.704998,2.8899062,2.7186403,3.2572656,2.9994335,-4.763066,-4.662689,-3.3985486,-26.984495,4.055889,-3.7617342
824.555825892178,-5.400288,-10.139813,2.8238716,2.986186,2.9807613,3.10964,-5.202652,-5.0831347,-3.2217405,-30.668104,4.689717,-4.254402
841.9426105287413,2.4886642,2.4626331,-4.296287,-4.2308526,-4.2544007,-4.445963,2.7617478,2.5948057,-4.050947,10.009294,-12.330503,-3.4465222
842.443289935428,2.565534,-2.4012148,-4.2389483,-4.247794,-4.2866845,-4.1852436,2.974557,2.4053528,-4.028411,6.744952,-11.470682,-3.963431
855.7394047398545,-4.81997,-8.903866,1.1228131,4.0369396,2.6571674,1.6275897,-4.8251104,-4.7470937,1.0067397,-27.10978,4.0042677,-3.2055633
864.4566041414442,2.4492514,-2.17549,-4.189613,-4.297211,-4.343277,-4.2853107,2.9658601,2.4021077,-3.9907117,1.0318174,-11.283469,-4.037732
869.6983997542958,-4.9662833,-9.532,2.9776187,3.3876798,2.7610316,2.896014,-4.971441,-4.839957,-3.1631517,-28.81948,6.689006,-4.073152
871.7132406009542,-5.2746744,-10.242899,2.803835,3.343452,2.6999009,2.9044478,-5.368279,-5.157473,-3.1867487,-31.113365,6.0031605,-3.8993227
879.7397730424627,-5.109772,-10.211852,2.181812,3.6411605,2.421557,2.1648498,-5.0066214,-5.15626,2.2107224,-29.88166,6.7481318,-2.7383542
880.7436150035622,-5.0112724,-9.594507,0.43999586,3.966389,2.4857676,1.3978962,-5.1595035,-4.965824,1.3690342,-29.189531,4.325511,-3.224799
882.7588778658212,-4.962498,-9.606424,1.104532,4.042804,2.574037,1.9422573,-4.953316,-4.841796,0.10778066,-28.539604,3.958196,-2.5994112
886.469730388757,2.4187012,-2.1179152,-4.087219,-4.102506,-4.300401,-4.203681,3.0437646,2.2680237,-3.9291415,1.7789915,-11.618353,-4.183222
893.6984807001496,-5.108501,-9.946781,2.3536015,3.479658,2.7182078,2.871538,-5.1704526,-4.9583707,-2.44753,-29.687096,6.393841,-3.7402945
899.7393016910557,-5.1391687,-9.510569,2.601582,3.3768013,2.868961,3.1478217,-4.916628,-4.927129,-3.0549598,-28.719185,5.7073927,-3.430593
905.7553324984265,-5.0890727,-9.782755,0.12712473,3.8996544,2.5653164,1.8843988,-4.970312,-5.056656,2.2628384,-29.941387,4.35328,-2.7800741
907.7703952060843,-5.309514,-10.102443,1.8047357,3.6920228,2.4453595,1.963719,-5.0900755,-5.12901,2.3272629,-29.832611,6.885617,-2.9136193
908.4830134545888,2.4802492,-2.1787982,-4.119429,-4.050258,-4.1440473,-4.0451617,3.0003698,2.129007,-3.8286371,0.29742932,-11.3716135,-3.8183062
908.7745114487701,-4.792778,-9.561979,-1.4884264,4.051978,2.5422091,1.2438112,-4.807964,-4.7661777,2.2215798,-27.77,3.9878852,-3.1152177
919.7137760898212,-5.1202326,-9.920103,2.48772,3.408797,2.832576,3.0092828,-5.179642,-4.966513,-1.2339214,-29.6721,7.769988,-3.8057501
922.7329686139682,-5.2373767,-10.082866,2.723382,3.3592532,2.7550445,2.9283051,-5.243276,-5.1548066,-2.1207387,-30.861841,7.624063,-4.227434
925.7571038273928,-5.1994085,-10.188882,2.6411827,3.357748,2.7210965,2.924794,-5.2479663,-5.159765,-2.3831005,-30.839537,6.827625,-4.187309
929.9953015752143,2.5640633,-2.4462056,-4.1317277,-4.134228,-4.311456,-4.241022,2.9599795,2.449567,-3.9531531,4.1918364,-11.100531,-4.0922403
952.0085148819553,2.5432565,-2.0626414,-4.212706,-4.102778,-4.36841,-4.156275,2.9178925,2.2386034,-3.994623,1.1553838,-11.023214,-3.709646
973.5207398593361,2.5579796,-2.2170165,-4.1839037,-4.3489647,-4.172886,-4.1569023,2.9386282,2.354545,-4.0606756,3.7069812,-11.464216,-3.8710818
974.0216424123246,2.3723977,-2.2046714,-4.0206447,-4.102355,-4.303833,-4.176945,2.9326527,2.027715,-3.8874686,0.90778184,-10.619242,-3.8605766
995.0330679869421,2.4957209,-2.343622,-4.155239,-4.2144647,-4.2953563,-4.1128073,2.920855,2.3288205,-4.039367,0.47418475,-11.6095495,-4.0282106
995.5339872845539,2.495393,-2.0589387,-3.901158,-4.123651,-4.268166,-3.9482038,2.9403477,2.1185625,-3.8821974,-0.094685316,-11.005855,-4.2618303
88.04038948230482,-4.4758596,-3.9762304,2.1630907,1.7241288,0.3527994,3.5953403,-4.6549907,-4.5840197,3.073634,-26.137274,9.062057,-3.2728903
96.9222867837585,-0.13915713,1.2293285,-4.844424,-0.7797185,-4.947788,-4.425662,-5.3699527,-4.086175,4.3542533,-23.855644,4.3365364,-3.9668734
108.90216723266548,-0.04959346,-0.5608901,-1.9980584,1.217884,-5.3522635,2.1623168,-5.713236,-4.594697,4.1997037,-22.551205,8.960501,-4.499894
110.89905292095045,-1.0826286,-1.2423949,-2.7359502,0.6680502,-5.495221,1.8737624,-5.6223598,-4.861973,4.2427607,-24.550085,8.712505,-4.3614874
125.00134359200638,-0.5560823,-0.11846623,1.5719306,1.7848029,0.3011828,2.129407,-4.209693,-0.46702644,3.7798326,-12.236389,8.639656,-2.3422117
126.00339731490078,-4.436247,-7.957411,2.0410218,1.8895037,-1.3393975,3.788635,-4.9509263,-4.4995914,2.942133,-26.935158,9.067353,-3.5482683
126.99838427140018,-3.1797156,-2.5103414,0.2125903,1.38512,-3.8370838,2.5317228,-5.1238527,-4.653592,4.118115,-22.631021,9.283928,-3.6979804
132.01267307998754,0.1938855,-0.8893534,2.8594038,-3.4494565,2.2743034,2.3653672,0.70384985,-0.55600095,2.3414996,-9.059825,8.363945,-2.1257555
132.94636583117958,-4.031002,-8.267084,0.08483089,1.8594501,-3.6440377,3.2192883,-4.69597,-4.2892632,3.9000473,-26.467972,9.064195,-3.1571202
139.02313448504393,-0.89012444,-1.933301,2.1314893,2.0950384,1.0897456,2.119438,0.047719777,-0.77691907,3.391977,-9.061139,8.270537,-2.4006143
142.99868975070655,-1.1732973,-0.3257614,2.686638,-0.11677979,0.12376178,2.8113732,-4.5453615,0.28510544,3.3878982,-9.57696,8.097499,-3.544831
150.88684917028493,-0.2750267,1.5906898,-4.3010554,-2.93937,-4.375206,-4.5501924,-4.9229727,-0.53021944,4.3592844,-22.100866,0.16658425,-3.5485463
152.884037473799,-0.06048466,1.6802418,-4.076858,-3.4784706,-4.331157,-4.2057986,-4.896731,-0.7957948,4.3407207,-21.116577,-2.296691,-3.1140106
154.06243273088305,-4.8632183,-4.5472093,1.9194374,2.3214781,2.0146706,3.2771108,-3.85934,-4.6548443,2.9037957,-23.128738,8.758859,-2.6833026
155.10785829974634,-4.4724407,-9.10973,2.601078,2.6970272,2.7518492,3.1189432,-0.93819565,-4.6261396,-2.130215,-20.748848,8.589615,-2.8900893
156.92541498590168,-3.8342097,-0.8773146,-3.3433201,1.8198665,-4.953929,1.1130227,-5.1454377,-4.8413706,4.206079,-24.060532,8.640711,-3.6709924
170.9024289952744,-4.355596,-6.0904994,-0.8960814,1.4603597,-3.7526064,3.3598397,-4.9053044,-4.7802057,3.9234688,-26.042953,9.9148445,-3.613852
173.00938539915737,-3.2629836,-2.7344952,2.48905,0.04545958,0.73112136,3.3439956,-4.6084666,-1.0035702,3.3095624,-17.679495,8.691812,-3.3948545
176.02838560193672,-3.7948027,-5.7721148,2.8477206,0.9176779,-0.21952051,3.0679917,-5.047616,-4.301752,3.5088713,-25.763973,9.250088,-3.2658007
177.90594518143388,0.2113473,1.12178,-4.8017592,-0.13355696,-5.1246505,-5.032828,-5.5235596,-1.5941776,4.261988,-23.607498,1.8100396,-3.8016894
179.9028414094079,0.26221102,0.6557258,-4.184246,-1.6619184,-4.5541487,-4.234856,-5.038077,-1.66295,4.3237214,-21.550617,1.5341923,-3.3130088
183.01622524361176,-2.369801,1.1948038,-3.6812599,0.2038593,-4.631239,0.15009117,-5.2260585,-3.4382203,4.228716,-22.437397,8.027968,-3.393855
187.00169540760507,-4.1275396,-5.445815,0.6143098,1.8590807,-3.0817535,3.2297797,-4.981497,-4.688691,3.7712693,-27.472042,9.447466,-3.4153914
196.05467685267845,-0.31715,0.85695624,1.4218628,0.4943102,-2.2549367,2.1303656,-5.069946,-0.49492583,3.9319918,-13.986544,8.437983,-1.5283294
196.84284972347632,0.7181812,-1.3542686,0.67117673,2.305885,-4.7045946,1.8310411,0.31789374,1.1510166,3.1920748,-3.784041,7.2702036,-3.3813636
197.92142179424647,-3.9115286,-2.2804453,-0.5142769,2.4440968,-3.85406,3.043496,-4.9652653,-5.05033,3.76363,-26.278809,9.716885,-4.1975117
197.97079029094564,-2.815741,-0.97909194,-1.7999816,2.1124513,-4.2554398,2.4979284,-5.258798,-4.82457,4.0621953,-23.522793,9.2349615,-3.7821233
199.03801410164277,-3.4271607,-0.16743936,1.6497594,0.44038796,-3.8282032,2.1746972,-4.8795643,-3.73559,4.0458403,-19.121283,8.947882,-3.432649
203.00783554791133,-3.330327,-3.887425,-0.50171775,2.4973452,-3.6120954,3.236453,-4.9565587,-4.703899,3.6092508,-24.676382,9.366447,-3.4390895
206.00182596328784,-4.14329,-0.68047225,-1.7544485,2.0921693,-4.5197763,2.4461875,-5.21155,-4.697547,4.0748463,-24.719027,9.028118,-3.840727
211.001576672857,-3.8396595,-6.4116025,0.9086507,0.3393754,-4.051626,3.0463452,-5.0299587,-4.783154,4.0046372,-25.000978,9.439386,-3.862438
216.03618526722593,-3.896042,0.43942988,1.5834765,0.97105354,-4.1914487,2.1155338,-5.293806,-4.398589,4.0226555,-23.32815,9.12679,-3.4432611
219.97861331953152,-4.5750318,-3.5148792,0.3394661,2.0126143,-3.5285058,3.5425322,-5.166417,-4.7967176,3.671145,-26.45294,9.80115,-4.1171484
224.98973047401952,-2.684012,-0.15540236,-1.4839343,2.4789057,-3.4000657,2.3427613,-4.8700542,-4.5982366,3.8217213,-22.929602,9.065382,-3.0244951
225.98662968204684,-1.2872747,0.29169703,-2.5415978,1.885802,-4.457023,1.2082348,-5.288654,-4.872767,4.105186,-26.23422,8.583853,-3.882205
227.20205935346317,-1.4710459,-1.8183466,2.3564837,2.1068902,1.7357008,2.377343,0.21869054,-1.5938987,3.1287513,-9.336505,8.707745,-0.6244893
228.064637989851,-2.3009677,-0.46397376,1.4913853,2.0140204,1.1905862,2.922891,-4.541763,-4.7669916,3.5844355,-23.666985,9.273414,-1.9196391
229.01209235449537,-0.89861673,-1.0051918,1.1090306,2.372024,-2.9087458,3.0917382,-4.552056,-3.535853,3.5608342,-24.159584,9.327113,-3.635234
235.17042864085897,-3.9620264,-9.364855,2.271942,3.207642,2.4023058,2.7126226,0.45688173,-4.663411,-1.7396805,-18.719975,8.068017,-3.4365857
241.2176960257089,-2.3616006,-2.4557877,2.546097,1.9133542,2.059268,2.7072594,0.13363183,-2.7407868,2.5766153,-13.570652,8.451592,-0.35773823
242.08027287992675,-2.8187408,-5.6000543,1.3232691,-0.3099846,-3.220732,3.7847188,-4.179091,-4.1247206,3.300224,-25.586943,7.450244,-3.539139
245.05446506999195,-1.5762022,-2.1520333,1.0571094,2.287592,-1.3114713,3.0573099,-4.8006654,-4.9060097,3.6419873,-25.854647,9.376472,-3.6706197
246.99766673576985,-4.2544384,-5.11228,1.3693926,2.6271996,-2.9060328,3.34625,-4.9425974,-5.0533595,3.4438968,-26.079184,9.319246,-3.7960238
253.21776629818507,-0.6882699,-9.186466,2.5881977,2.5869458,1.7236441,2.4111545,0.7228964,-1.9270145,2.260826,-10.3231945,8.624601,-3.4057662
254.2209189726677,-5.1099887,-9.856419,2.6078749,2.3426833,2.8443794,3.0375025,0.9015273,-4.7952724,-4.160349,-19.360008,4.8184366,-3.8546913
261.1344547102119,-3.898923,-6.045805,2.9447305,2.066934,2.2751088,3.089141,-1.0875493,-4.561418,2.1444275,-15.825919,8.840913,-2.9829285
269.24867786223507,-5.225086,-9.391233,2.9512484,1.8664436,2.5418932,3.0947716,-0.17120486,-3.8243155,0.110626526,-19.828955,8.312724,-3.205296
274.1119440695617,-4.7167563,-9.082609,1.5453033,3.3344874,-3.1888106,4.158779,-4.769136,-4.6152353,-2.7023416,-28.029947,8.551879,-4.1881466
275.0887830751128,-5.075474,-9.5270195,1.5476407,3.0080879,-1.4597108,3.1738267,-5.0159864,-5.3171763,3.1349924,-31.35443,9.776722,-4.3108835
278.2208343177235,-4.9063635,-9.966436,2.755223,2.5004606,2.774769,2.9781861,1.154364,-4.948346,-4.1051536,-19.64211,6.4884176,-3.9936888
280.0286298039873,0.2628932,2.5137608,-4.4299445,-2.603187,-4.8991637,-4.57069,-5.442948,-0.95388085,4.1956162,-22.50082,0.6343658,-2.4689252
281.0362856493995,-2.8109064,1.3107607,-1.6668048,0.4734594,-3.8640933,-2.530599,-4.788783,-3.3695533,4.2296114,-19.23229,6.3942375,-3.1106682
281.0518004312097,-2.4389763,1.5432949,2.338957,-3.50053,1.6924527,2.631091,-4.007085,1.0151969,3.1232753,-5.0805984,4.2349696,-3.0389125
281.24029940640725,-0.11905393,-4.2105975,2.3293579,-1.638397,-4.2009306,-1.7862027,-0.7328119,0.58969873,3.9693596,-9.405262,5.418082,-2.8227313
283.25573969089584,-2.1538272,-9.980209,2.8731112,2.8289418,2.040102,2.7110198,0.8402449,-4.706234,-2.0184433,-13.399526,8.843045,-4.0597777
284.26762446091493,-1.4296551,-2.5379956,2.5858722,2.3603654,1.7365769,2.5167534,0.38849473,-3.3363273,2.50249,-12.011372,8.628187,-3.2065413
292.0721573455238,-4.376133,-3.3994818,1.5496745,0.63833106,-3.4457564,3.3354993,-5.218322,-4.9646034,3.7981882,-26.55601,8.631229,-3.8423202
301.23866761792306,-4.639581,-9.890957,2.9284348,2.6353827,2.4434547,3.0045602,0.30697197,-4.890731,-3.520545,-20.688093,8.596446,-4.3185678
302.53394518939615,-4.7100883,-8.042051,1.991325,2.4024827,1.8602904,3.5556443,-3.9671514,-5.0209846,2.4622447,-27.247122,8.342257,-3.6795392
303.05047978091903,-2.581364,1.4313836,-2.1662576,-0.4476439,-4.5128193,-0.045359336,-4.857874,-4.413803,4.352665,-21.840137,7.4962544,-2.9473486
304.23647570057256,-0.5999742,-7.075121,2.5771031,2.6739483,1.666369,2.411191,0.8585085,-3.0896711,2.274595,-10.709551,8.80534,-3.5258482
306.07659791226115,-0.22646841,0.1639219,2.6964447,-0.07624226,1.760865,3.034717,-0.09221724,-4.408563,2.443196,-12.630741,8.308602,-2.8887043
307.26475333661443,-1.2253687,-9.881512,2.7721367,2.7258935,1.8140982,2.4706466,0.73091054,-4.2149086,1.4749984,-12.316692,8.596657,-3.7560759
308.0987783478931,-0.53972083,-0.574637,1.7450434,2.1295865,1.2589422,2.4235182,-2.3261573,-4.4603033,3.5451016,-17.357597,8.725298,-0.94983655
310.2833103022766,-4.624328,-9.915449,2.9249249,2.5373626,2.36989,2.884737,0.6300449,-4.8799877,-3.5455174,-18.573076,8.086771,-3.5892878
317.2255754510865,-5.1299534,-10.204906,3.248811,2.7166233,2.1976042,2.9216042,0.62549263,-4.929073,-3.625962,-19.403334,8.31198,-4.200606
323.028674108115,-0.78952646,-1.328221,1.5022743,2.2438018,0.98584294,2.5866997,-2.8317819,-5.1369987,3.6456237,-20.013391,9.073343,-2.4366035
326.23378731469126,-5.1792426,-9.509153,3.0462098,1.8336927,2.6368165,3.0285523,0.57614684,-4.839648,-3.5924456,-20.733002,7.3328533,-3.6928477
327.2334488570279,-3.2294755,-8.915132,2.9925268,2.7489471,2.0233424,2.650479,1.0412346,-4.4898176,-1.4465961,-17.772993,8.300669,-3.7425265
328.2490620834122,-5.3474226,-10.115427,2.9328337,2.1392546,2.6735404,2.967782,0.74840015,-5.0388412,-4.14539,-21.940262,6.2615156,-4.2777658
328.2582191113649,-5.006072,-9.70846,2.5299876,2.8827088,2.717742,2.9865174,0.6374648,-4.916136,-3.7203383,-22.815018,7.4100013,-3.9365597
329.2341162318805,-4.6458106,-8.183191,2.8191335,2.437287,2.4628263,3.2000601,-3.9938056,-4.6645846,1.3521662,-22.214436,8.959572,-3.4721236
329.24916906370004,-4.26266,-9.299099,2.852168,2.7858286,2.275813,2.592513,1.0800922,-4.819066,-3.3862152,-16.776134,7.917509,-4.022442
331.2643761131768,-2.6761115,-7.746833,2.9217029,2.7447143,2.0971096,2.669443,0.88823134,-4.360961,0.23530638,-16.502216,8.86653,-3.6808133
333.09419689884004,-3.8714962,2.9653172,1.663033,-2.3378499,2.1308417,1.054442,-4.83756,0.47937554,3.5549078,-10.199806,7.796915,-0.34737593
337.31113455361975,-4.604065,-9.525038,2.870741,2.379471,2.6374843,3.0963678,0.38014525,-4.824091,-3.6198554,-22.306183,7.179078,-3.9983916
