,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 9
588.958112943333,1.8662567,-4.421955,-3.892077,0.55108654,-4.164334,-4.174451,1.2523111,2.0356455,3.5037417,-4.191625,-3.7998924,7.5622888,-24.700487,-1.8064469
596.6574473957705,2.1452787,-4.3315434,-3.8332725,-1.2319443,-4.194149,-4.0934167,1.4998194,2.3109105,3.3647172,-4.082565,-3.9996521,5.6124763,-24.301186,-2.2153664
597.3068354780905,1.3544326,-4.7060523,-4.1184316,3.2022421,-4.2384276,-4.188592,1.4026725,1.5471948,2.8764062,-4.1034474,-4.373553,6.7287874,-24.838575,3.881285
597.641335302347,1.3640406,-4.2748184,-4.0555253,3.1073124,-4.391888,-4.365002,1.3911992,1.5468161,2.9066324,-3.8362844,-4.517261,6.7640095,-25.233143,3.7460194
597.97541909505,1.5271323,-4.8389893,-4.153258,2.9735103,-4.431387,-4.262455,1.5728079,1.6767054,3.056788,-4.189221,-4.0906086,7.1288424,-24.96793,3.3733373
598.642981296282,1.7499145,-4.2736783,-4.0906806,-0.7213084,-4.284617,-4.1734366,1.7071235,2.0869792,3.4216769,-4.302465,-3.9182546,6.9117537,-24.008007,-1.73127
602.6316334779631,1.6631957,-4.676898,-4.166262,2.6970856,-4.492001,-4.3154144,1.4319263,1.7395304,3.137086,-4.20328,-4.246615,7.466427,-24.805843,2.278891
602.9660757273422,1.6848373,-4.7390337,-4.0680323,2.4019623,-4.3322597,-4.3025055,1.5651474,1.8214473,3.2281055,-4.098901,-3.9842944,7.6478143,-24.526407,1.4218955
603.2998283170422,1.7116166,-4.7624855,-4.0407796,1.8267256,-4.4027843,-4.206125,1.4797943,1.9442538,3.3241787,-4.190612,-3.8997238,7.5974336,-24.39476,-0.8738136
603.6335686535476,1.7655416,-4.5059977,-3.9830532,0.28803042,-4.3136783,-4.1405854,1.1892884,2.0368588,3.4140215,-4.251401,-4.062201,7.1907344,-24.225878,-1.9408548
610.3291443798283,1.9519353,-4.345835,-3.9634385,0.07377749,-4.2180834,-4.1169686,1.3905556,2.2302918,3.3991776,-4.0756683,-3.6791465,7.1638875,-23.545147,-1.3531172
611.3324826283111,1.7527379,-4.353299,-3.8980937,-1.5138842,-3.9199512,-3.9463465,1.2232649,2.402605,3.543708,-3.956138,-3.5788555,3.814876,-23.488537,-2.1954918
611.9828288944624,1.4190216,-4.8242655,-4.12644,3.0472376,-4.5277095,-4.288338,1.4710953,1.5645812,2.9475126,-4.199987,-4.1865153,6.827429,-25.248602,3.566593
612.6507417911749,1.5270982,-4.468537,-4.1509995,2.7384114,-4.456078,-4.312785,1.5109419,1.7448024,3.0940273,-4.319327,-4.046985,7.3425465,-24.709898,2.8622568
612.9845472297768,1.7220664,-4.552998,-4.1028466,1.9847878,-4.4626455,-4.285712,1.7606107,1.9719399,3.3586583,-4.2900624,-4.085886,7.670538,-25.078753,0.3775047
615.4957687178843,-1.0695364,-4.3545203,-3.9993858,-1.2282693,3.7223196,2.901733,-5.110461,-4.3575487,-4.7463965,2.496657,2.1980138,-6.257957,-5.0328674,-2.922135
617.307072248301,1.6297629,-4.532088,-4.030958,2.5180416,-4.302239,-4.2136807,1.533672,1.7881871,3.2115202,-4.0949106,-3.887186,7.56435,-25.198143,1.8077996
617.6419495365926,1.6948421,-4.751264,-4.1498995,2.3212867,-4.5682025,-4.2831554,1.431129,1.7937338,3.2645543,-4.285815,-4.163339,7.5874414,-25.16745,1.3229964
617.9753606282869,1.7972519,-4.607884,-4.068371,1.5387365,-4.234363,-4.197436,1.3891696,2.0393217,3.3927853,-4.198455,-4.210872,7.6592627,-24.444098,-1.8236122
618.3091164648787,1.8726153,-4.4127355,-3.9038692,0.29299742,-4.25161,-4.0426407,1.4155849,2.0687885,3.3862236,-4.0541325,-3.9122126,7.219987,-24.114536,-1.8935792
626.0084241371368,2.0087469,-4.178683,-3.8321502,-1.879611,-4.2508936,-4.048398,1.2081461,2.4859083,3.4747365,-3.930021,-3.8278995,3.6401198,-22.781567,-2.2615848
626.6576566538322,1.4984103,-4.737596,-4.2033834,2.9808118,-4.5434966,-4.246527,1.4870211,1.6308061,3.0001886,-4.325016,-4.305005,7.131691,-25.674713,3.4570932
626.9925645287154,1.5776416,-4.8650084,-4.066551,2.9785285,-4.47746,-4.1916018,1.5794495,1.7637132,3.0734825,-4.178697,-4.1387177,7.409742,-24.877113,3.3327515
627.3258403263696,1.6490017,-2.356623,-3.9528065,2.623221,-4.533933,-4.261562,1.6355637,1.8021901,3.2299109,-4.3063755,-4.0383716,7.5779057,-25.228722,2.478014
627.6600715072444,1.8022162,-4.492289,-4.00448,1.2650938,-4.4123845,-4.0881457,1.863106,2.086639,3.4247625,-4.228271,-4.1243277,7.54692,-24.531277,-1.4113973
627.9938600471125,1.6521615,-4.4473433,-4.174275,-0.26768637,-4.226813,-4.115704,1.3965181,2.0264266,3.4619172,-4.1722836,-3.91464,6.91411,-23.408756,-2.1118543
629.3143872161478,1.7148616,-4.007773,-3.8156395,-2.0724745,-3.6920207,-3.8831728,1.9029579,2.0189292,3.6170688,-3.9678595,-3.6593268,6.249496,-23.043541,-1.096926
631.9825059466988,1.7923517,-4.600536,-4.1880984,1.9802665,-4.1991363,-4.2300954,1.4656963,1.9966948,3.3309307,-4.268453,-4.2480216,7.698586,-25.029686,-0.48134804
632.113831429033,-4.5536485,1.9332569,4.091525,-4.134414,1.5978554,2.9750853,-4.8472147,-5.498779,-5.207655,2.645534,0.07677614,-8.189562,17.783325,-3.1258638
632.3168808809797,1.77661,-4.7254047,-4.127715,1.8751627,-4.4649143,-4.2209907,1.5487568,1.988439,3.358538,-4.149,-3.9087524,7.6810894,-25.01592,-0.87805015
632.6508208317952,1.8413101,-4.5511966,-3.828672,1.386622,-4.2272415,-4.046667,1.593324,2.0286815,3.4402542,-4.134211,-4.396818,7.6305943,-24.665457,-1.6102036
632.9844083206727,1.7538103,-4.270536,-3.8364875,0.003704977,-4.2076373,-4.0536375,1.1111808,2.3327117,3.345438,-3.9642026,-3.8927314,6.778365,-23.33168,-2.2110078
633.1117401972615,-5.127789,1.6519895,4.0324645,-4.5623183,1.509482,2.8592641,-5.6562657,-5.4607873,-5.612401,2.6463814,-0.9595997,-8.911276,17.894972,-3.439184
634.1118418026093,-4.459445,1.2777244,4.070108,-3.9062927,1.789388,2.1169493,-4.9302397,-4.5045824,-4.616413,3.0058634,-1.699751,-7.5327377,16.82991,-2.8006399
639.4958013225602,-0.39073715,-4.1385927,-3.8637414,-2.9639077,3.8702762,3.0054653,-4.819081,-4.2767,-4.5972013,1.2001184,1.7474703,-6.5538526,-3.0985794,-3.2869813
640.6837182505567,1.9817986,-4.1188507,-3.9980662,-1.825384,-4.0454865,-3.8397143,0.8061552,2.423728,3.517966,-3.9694455,-3.5248067,3.3963885,-22.354012,-2.054466
641.3335183619116,1.5168927,-4.619896,-4.136988,2.6679049,-4.3671174,-4.437044,1.5611571,1.7484766,3.0893881,-4.273967,-4.227689,7.223963,-25.107958,2.7644286
641.667673331466,1.6363791,-4.781866,-4.1276255,2.7946281,-4.5485163,-4.2134094,1.5800694,1.8143122,3.1466916,-4.1865835,-4.19789,7.4374604,-24.806517,2.8088012
642.0014831520969,1.7934703,-4.5849476,-4.067643,2.0335472,-4.331056,-4.1787686,1.6847558,1.9400479,3.3373506,-4.3182945,-4.0086985,7.7145233,-24.550953,0.8708611
646.6580257684512,1.7244211,-4.637279,-4.157037,1.885676,-4.455431,-4.303532,1.4082887,1.9426036,3.3481011,-4.1566076,-4.1356134,7.7024994,-24.88403,-1.088419
646.9925690334887,1.768179,-4.545401,-4.0757914,1.5530639,-4.371166,-4.1285677,1.377258,2.003827,3.3368788,-4.2525697,-3.9734838,7.5361156,-24.554283,-1.4172409
647.3260359946927,1.8141233,-3.9380054,-3.9606507,0.091381855,-4.356064,-4.1406074,1.2892417,2.116885,3.4665694,-4.119678,-4.006856,7.445585,-24.881464,-2.2794776
647.6599161348003,1.7023181,-4.1916065,-3.9926026,-0.48619932,-4.2776294,-3.962981,1.0910618,2.209188,3.4727933,-4.1786094,-3.8308997,6.4122705,-23.422012,-2.1792924
655.0253372499009,1.9845015,-4.404911,-3.9663668,-1.489248,-4.0843,-3.865418,1.1439524,2.1821027,3.4992187,-3.9859548,-3.671798,5.144909,-23.697062,-1.6727673
656.008808959616,1.7725245,-4.547548,-4.138266,2.3876188,-4.4905033,-4.1575723,1.6656541,1.8478636,3.2558835,-4.306732,-4.1387377,7.5909343,-25.067148,1.6647872
656.6769149669507,1.7887582,-4.6619215,-4.087171,1.27646,-4.356823,-4.24469,1.7713023,2.017172,3.4137816,-4.101816,-4.117689,7.656804,-24.81908,-1.0863914
657.0108110592557,1.7315627,-4.1881003,-3.9382534,-0.6403476,-4.4081817,-4.1013966,1.8223376,2.0772207,3.456665,-4.2727056,-3.873946,6.7457933,-24.625404,-2.1445398
661.333466947226,1.9093281,-4.51007,-4.0877934,0.2827672,-4.2780347,-4.2479157,1.2368329,2.1398973,3.5215614,-4.1767898,-4.1442914,7.6892195,-24.351427,-2.27408
661.6680914675109,1.7971232,-4.5300856,-4.130253,0.26281112,-4.236104,-4.174185,1.2854624,2.1717486,3.4814615,-4.1712074,-4.2440357,7.400462,-24.349329,-2.2132304
662.0016556758274,1.9086199,-4.409052,-4.049578,-0.23640767,-4.23611,-4.2024517,1.1452944,2.19522,3.4876726,-4.2290635,-4.1579213,7.1384983,-24.427416,-2.3499293
664.8366094006194,1.2691401,-4.907168,-4.104654,3.3210175,-2.1204839,-4.2045255,1.2589492,1.3274184,2.7250302,-3.4888315,-3.9130087,6.2237654,-25.78074,4.18479
665.3361093271064,1.5015875,-4.805089,-4.232218,3.189091,-4.334839,-4.336637,1.4309208,1.5669885,2.954169,-4.2786374,-4.294415,6.9109464,-26.073277,3.8591087
665.8375133345984,1.7516927,-4.831789,-4.1161003,2.6575506,-4.3871408,-4.227827,1.4550223,1.8268893,3.2180161,-4.1772685,-4.3080797,7.6950035,-24.541538,2.1413052
666.3378653010126,2.1288567,-4.395932,-3.8107104,-1.4287225,-3.97978,-4.0756106,1.3363947,2.0540159,3.5453262,-4.0613003,-4.1101737,7.1049137,-23.40943,-2.3524466
670.6842149008764,1.7229218,-4.5277605,-4.097752,1.2967312,-4.349066,-4.1671133,1.6241755,2.0846615,3.392815,-4.234272,-4.19194,7.7099485,-24.76494,-1.3913463
671.0184734885361,1.7493061,-4.443049,-4.081328,1.1626196,-4.4292436,-4.228896,1.8123184,2.0185115,3.3978045,-4.234189,-4.1761494,7.3786583,-24.768703,-1.5767405
671.3518386047365,1.8216399,-4.307299,-3.9700203,-0.6330432,-4.275264,-4.078945,1.6069697,2.2398627,3.444684,-4.285919,-4.157531,7.0937543,-24.324501,-2.3260925
671.686369461285,1.4295791,-4.305707,-3.8881502,-0.9863123,-4.167017,-4.1687393,1.3001733,2.4786072,3.4145105,-3.9997656,-3.5440102,5.7004585,-22.90179,-2.014179
673.340584198945,1.6459202,-4.200771,-3.8305218,-2.533336,-4.1805596,-3.8793685,1.8555648,2.0926578,3.68047,-4.167708,-3.268087,4.98339,-22.070038,-1.9852802
676.0087263541498,1.8976198,-4.4059324,-3.9829674,-0.38953564,-4.237717,-4.145022,1.2844552,2.161578,3.4681246,-4.1041403,-4.0085864,6.974494,-24.269188,-2.1562252
676.3440946859712,1.9543043,-4.3756733,-3.9610934,-0.2355665,-4.1676297,-4.0852456,1.20952,2.1796973,3.42715,-4.0634217,-3.7562828,6.797106,-23.397152,-2.2590687
676.6770209830461,1.8864152,-4.179762,-3.546814,-0.7410099,-3.8936796,-4.1538897,0.9817086,2.2261927,3.3595173,-4.0031605,-3.6487665,6.8325996,-22.425846,-2.160062
685.3596181849049,1.8001925,-4.4945755,-3.9022913,-0.32524905,-4.2550206,-4.0077157,1.6995461,2.1914406,3.4708445,-4.038502,-3.9456208,7.19899,-24.138382,-2.3311129
685.6938257835305,1.8672909,-4.333768,-4.0725064,-0.73897785,-4.3353405,-4.1923995,1.6413509,2.1955855,3.4772735,-4.133219,-4.053923,7.1317983,-23.955627,-2.3108113
686.0279313931892,1.75986,-4.41466,-3.8540998,-1.1462033,-4.233888,-4.008639,1.7665604,2.2844415,3.469639,-3.979142,-3.8231132,5.1654963,-23.838106,-2.3473926
686.8496251342218,1.3750652,-4.816172,-4.221869,3.4055026,-2.5169668,-3.9589305,1.213852,1.4711392,2.7493067,-3.6434689,-4.1849856,6.326313,-25.691978,4.2796264
687.3504403753851,1.396246,-4.938298,-4.1975317,3.2416637,-4.0248303,-4.3452725,1.4122988,1.4922137,2.8475606,-4.165852,-4.2265477,6.513236,-25.597668,3.9206402
687.8507106093722,1.6077394,-4.6898074,-4.207963,2.638726,-4.4452057,-4.3105025,1.5867023,1.7133157,3.1448448,-4.3781376,-4.2039213,7.412359,-25.270044,2.5150864
688.3515765378075,2.0950358,-4.5043755,-4.1281652,-0.17838226,-4.1788034,-4.216233,1.3558949,2.0794325,3.5166893,-4.1759057,-4.1163993,7.2897854,-24.383593,-2.402784
690.6843536240796,1.8244021,-4.2636075,-3.8077986,-0.7348573,-4.0655565,-3.762854,0.9266573,2.1993895,3.403377,-3.510329,-3.6681921,5.5762367,-21.40829,-2.2954395
691.0187258623997,2.0402758,-4.3591704,-3.8025336,-0.84651196,-3.9526336,-3.855233,0.50657654,2.2469363,3.419824,-3.9410965,-3.696428,4.2481847,-21.634739,-2.3341231
700.0348936237547,1.676604,-4.230477,-3.8627012,-0.60981745,-4.0990167,-4.1064167,1.4592893,2.218494,3.4927263,-3.9311697,-3.5910306,5.869452,-23.355057,-1.9940009
706.1323636420491,-5.0932093,1.6800609,4.032397,-4.42181,1.5504167,2.911051,-5.5794578,-5.2341657,-5.607798,2.6511707,-0.06251635,-8.826695,17.321812,-3.2768526
707.130415769561,-5.306082,1.5935466,4.030057,-4.686478,1.6045815,2.76458,-5.6913705,-5.458665,-5.6896954,2.6753006,-0.7112811,-8.924206,17.326427,-3.498701
708.1304044704468,-4.549412,1.2830205,4.071749,-3.970147,1.8173044,2.5476494,-5.321444,-4.8032265,-4.7838836,3.0259352,-1.7515217,-7.650381,17.730019,-2.977254
708.8632285375837,1.2430533,-5.005278,-4.048772,3.3423839,-3.0895844,-3.9542189,1.242964,1.360638,2.6809843,-1.650018,-4.026149,6.1562643,-24.709188,4.2606955
709.3630779129818,1.3804027,-4.8958898,-4.2130504,3.1740158,-3.9313424,-4.4100294,1.3612736,1.5195423,2.8407137,-4.115844,-4.27087,6.6147394,-26.214481,3.881372
709.8640888724873,1.595693,-4.8003416,-4.1645803,2.72215,-4.501684,-4.327136,1.5626851,1.7279782,3.068164,-4.2289324,-4.175274,7.3349643,-25.34872,2.5612383
710.3643860557818,2.024225,-4.450933,-3.973066,0.0028776673,-4.1672196,-4.031352,1.5621779,2.0783243,3.4931324,-4.1538434,-4.04224,7.2865076,-24.38769,-2.2234313
730.8767630007383,1.2099317,-4.4584427,-4.20843,3.3518028,-1.2508012,-3.8025005,1.2620537,1.3642324,2.7260516,-1.975984,-3.7792976,6.104333,-24.844994,4.2195015
731.3768159003127,1.297783,-4.873069,-4.2296605,3.136779,-4.686104,-4.495804,1.3724453,1.4685146,2.8133826,-4.2248783,-4.4409056,6.6579337,-26.34196,3.9182177
731.8771190384252,1.7229488,-4.796921,-4.1736035,2.8212073,-4.5842485,-4.396047,1.5473939,1.8147397,3.085728,-4.2852592,-4.108596,7.471883,-25.376442,2.603709
732.3776301809983,2.0793622,-4.6110168,-4.025457,-0.13368014,-4.3363442,-4.1744604,1.5213975,2.0944288,3.5095243,-4.138124,-3.9978976,7.517702,-24.981897,-2.323548
752.8898617937245,1.1916575,-4.8828583,-4.209535,3.2941682,-1.6268284,-4.2637424,1.260612,1.3515263,2.6813831,-2.1929486,-4.1512146,6.14584,-24.83479,4.1920233
753.389508370205,1.456244,-4.7568564,-4.3028436,3.2381587,-4.099304,-4.36544,1.3776426,1.5903133,2.8555503,-4.155227,-4.1611013,6.7387857,-25.669619,3.9329638
753.8900434182241,1.6687052,-4.770028,-4.2573647,2.6894395,-4.4190474,-4.3364444,1.4781885,1.7673173,3.0898848,-4.3548155,-4.221117,7.3849587,-25.24811,2.5022962
754.3906651160707,1.9131327,-4.641065,-4.0486093,0.09773159,-4.4361815,-4.192993,1.4771072,2.033578,3.4294994,-4.244843,-4.2295117,7.45308,-24.427086,-2.2488184
759.5718929798202,-1.258215,-4.1392813,1.4585584,-2.9576662,3.7876258,2.3979607,-5.074235,-4.71344,-4.5610056,2.6413414,0.28429773,-7.2400675,1.4313445,-3.066615
760.5829527068927,-1.935405,-3.8574438,2.0892956,-3.2277405,3.5062683,2.590639,-4.998256,-4.4307094,-4.9046097,3.3433788,-0.012641608,-6.7002134,5.5270157,-3.1101356
774.9021119012651,1.3076146,-5.0026007,-4.0563664,3.2554934,-0.9303155,-3.9976492,1.265633,1.406728,2.702585,-3.4729488,-4.042995,6.2103767,-24.636805,4.1602244
775.4027308716969,1.4225739,-4.972719,-4.264176,3.2358077,-4.5092964,-4.3681884,1.3860519,1.569966,2.945478,-4.14952,-4.426624,6.8439965,-26.2664,3.9492874
775.903432460491,1.657402,-4.500367,-4.192516,2.7226365,-4.5634036,-4.3146124,1.510812,1.7926964,3.1083224,-4.340994,-4.292484,7.5111237,-25.370934,2.2948399
776.4039661244722,1.9765977,-4.6421185,-4.080792,0.08944598,-4.3826585,-4.117196,1.5964524,2.0807328,3.4436204,-4.1306667,-3.9913068,7.2247124,-24.493677,-2.4178023
779.1503449975296,-5.2497582,1.2267727,4.1190057,-4.6472745,1.9928266,2.5569825,-5.264749,-5.3774557,-5.4036407,2.8211985,-1.422872,-8.732012,17.797928,-3.4288633
780.1509340738697,-4.5215077,0.44290414,4.07412,-4.0056305,1.8624079,2.7522001,-5.1457148,-4.6469703,-4.6940317,2.8511615,-1.492917,-7.4546633,16.566858,-2.9656823
781.1489875498474,-4.2008185,0.56100255,4.0053883,-3.70852,2.2509751,2.8444238,-4.8003016,-4.556932,-4.620461,2.7559412,-0.5122919,-7.0950747,15.526777,-2.5067942
783.5699074493093,-4.2587814,-4.3377557,2.6298237,-4.1096487,3.578256,1.8672173,-5.2157598,-4.8529067,-4.8589697,3.3419964,2.000399,-7.7884727,5.361203,-3.1372626
786.5999111141772,-3.7501478,-3.8550498,0.8890413,-3.6175356,3.438682,2.6005454,-5.0322,-4.552449,-4.22522,3.7626064,0.36992514,-6.9441853,5.2438817,-2.8775184
796.9161402359701,1.3628267,-5.054212,-4.176129,3.3600655,-3.3262393,-4.245785,1.353234,1.5049857,2.78063,-3.3784025,-4.1076465,6.34334,-24.839458,4.14317
797.4154612314934,1.438152,-5.0673637,-4.1980014,3.1781576,-4.821348,-4.411356,1.381375,1.6301619,2.9302773,-4.305955,-4.2958117,6.864172,-26.233015,3.7876942
797.9165098916963,1.6834778,-4.655389,-4.1957984,2.6363988,-4.508655,-4.3549232,1.574784,1.8113879,3.1717165,-4.3399067,-4.1731577,7.6333327,-25.519043,2.088804
798.4169615560422,1.8378912,-4.4479127,-3.9159036,-0.39940977,-4.1398406,-4.2445955,1.6496336,2.1676476,3.4300807,-4.2667794,-4.170879,7.286928,-24.675528,-2.3253574
804.5505835336571,-4.69082,-3.4435096,3.4104447,-4.1037936,3.4433773,1.9762353,-5.4494777,-4.935999,-5.022444,3.147673,2.0300565,-7.928033,5.1034856,-3.1907024
805.5539318863223,-4.462118,-4.0426474,3.0723097,-3.8871114,3.857997,0.5877311,-4.9728,-4.485452,-4.482072,2.91019,1.1360165,-7.0819864,0.97814465,-2.9658077
806.5647575494983,-4.4116755,-3.8346949,3.2715309,-3.7983932,3.496314,2.3450253,-5.077886,-4.465588,-4.673401,2.862449,1.087913,-7.4737544,3.6312394,-3.0796983
809.5853423792465,-4.58974,-4.1711617,2.6476839,-3.7667382,3.178415,2.0483198,-4.87977,-4.558978,-4.6884074,3.6985853,1.9795076,-7.177265,4.341287,-2.9590504
818.4274786359504,1.3089536,-4.9524713,-4.182368,3.2200603,-2.1945276,-4.2230673,1.2687447,1.3887516,2.6706069,-3.196813,-4.0580416,6.213528,-25.14325,4.0465236
818.9283439183455,1.2604696,-5.0620165,-4.237848,3.2283273,-2.634041,-4.159381,1.3533123,1.5089071,2.8125942,-3.8905358,-4.2689776,6.599332,-25.934782,4.0346417
819.429132422968,1.4887424,-4.9119077,-4.258441,3.1068678,-4.513873,-4.558252,1.3960996,1.6388341,2.9954238,-4.37694,-4.4652915,6.9671135,-25.470558,3.645834
819.9296502201292,1.7376572,-4.715494,-4.226495,2.3353903,-4.5258136,-4.4078927,1.5882264,1.8745784,3.2355428,-4.347235,-4.1093745,7.779329,-25.17532,0.22088538
820.4302987687867,1.8974736,-4.585467,-3.9069734,-0.29595312,-4.302216,-4.1604424,1.3565744,2.2358167,3.4858398,-4.19974,-4.056115,7.1437445,-24.803558,-2.521267
832.5813861644606,-4.234377,-3.296282,4.0351405,-3.872264,3.055411,-1.2118362,-4.9667873,-4.4242167,-4.3885465,3.4526837,0.3894218,-6.7533436,9.9699,-2.827857
841.9426105287413,1.7393992,-4.7005987,-4.1263213,2.1190674,-4.4878,-4.320063,1.5670528,1.9274696,3.3060162,-4.310191,-4.1848493,7.6075363,-25.287392,-0.8892324
842.443289935428,1.835567,-4.543465,-3.8230238,-0.45935938,-4.2488933,-4.1233387,1.5709311,2.2558947,3.4290285,-4.160702,-3.98673,6.9942713,-24.69216,-2.5270047
855.7394047398545,-3.2778654,-3.8584924,-3.857839,-3.5990481,3.816905,3.348862,-4.892789,-4.6295547,-4.588693,1.5504773,2.0992172,-7.1355476,0.07479334,-2.6190076
864.4566041414442,1.7588854,-4.2833557,-4.03037,-1.0256367,-4.2456546,-4.0800014,1.2972766,2.297077,3.5298727,-4.1335564,-3.9167912,4.268287,-23.26436,-2.307045
869.6983997542958,-3.951335,-2.1034784,-3.9213955,-3.7956326,3.7557156,3.255973,-5.0726547,-4.4373055,-4.9312563,2.370896,-0.39892614,-7.877451,1.3253183,-3.6094449
871.7132406009542,-3.2109919,-4.0022492,-3.76797,-3.6240034,3.9574451,3.0019188,-4.752146,-4.4756656,-4.6762424,2.0433705,0.12963152,-7.767418,-4.1874456,-3.3330107
874.7845865062392,0.76812744,-3.7529914,-3.6453207,-2.4454927,3.7341483,2.8336563,-5.124605,-4.6358094,-4.6068487,1.0801111,-1.5012854,-5.211259,-3.4312592,-1.9766825
876.7994265118355,0.24793175,-2.9276667,-3.6096587,0.09246059,3.687848,2.6900065,-4.9157705,-4.5394635,-4.5829372,0.21687078,-1.2507269,-3.4375384,-2.8244,-1.7246038
879.7397730424627,-1.3231124,-0.8263589,-4.578801,-1.6764706,3.0296042,3.7645862,-5.8692875,-4.8775454,-5.48607,2.7534597,2.3321605,-5.939043,6.28847,-3.2643642
880.7436150035622,-3.1273363,-3.0957115,-4.117245,-3.74441,3.4798284,3.665271,-5.3074694,-4.5069666,-5.145763,2.1086576,2.437091,-7.64637,1.665472,-3.4126785
882.7588778658212,-4.4192924,-3.5884917,-3.9103103,-3.6541164,3.6765356,3.3979757,-5.0618186,-4.730267,-5.009246,2.468949,2.6181455,-7.5941353,0.9743686,-2.9093497
886.469730388757,1.6941682,-4.278211,-3.8384178,-0.86485785,-4.164619,-4.085156,0.9475121,2.3394437,3.4668467,-3.8815477,-3.7331226,4.6964498,-22.73511,-2.1922374
893.6984807001496,-2.4572456,-4.152717,-4.0398297,-3.5318298,3.865607,2.882349,-5.1188693,-4.569845,-5.0503626,2.6498713,0.967521,-7.8573475,-3.6375294,-3.4825213
905.7553324984265,-4.193638,-4.1034718,-4.0515823,-3.6354482,3.3925881,3.704416,-5.473471,-4.8826313,-5.2435055,2.376589,2.483876,-7.3624988,1.1670742,-3.132804
906.7590834625811,-4.418696,-3.97906,-3.5535731,-3.9450917,3.7306244,3.4256992,-4.9738555,-4.661002,-4.6461267,1.880305,1.4129183,-7.639385,1.2550578,-3.2219286
907.7703952060843,-4.4408197,-3.3200395,-3.930042,-3.5561333,3.282008,3.7141442,-5.452586,-4.9957433,-5.2608953,2.8134165,2.0636778,-7.6539793,4.521401,-3.3849945
908.4830134545888,1.7212859,-4.3395023,-3.8105488,-1.4553733,-4.110496,-4.105599,1.0957978,2.3030603,3.4697506,-3.9469595,-3.6866903,2.3087957,-21.75034,-2.4148884
908.7745114487701,-4.481772,-3.9449627,-3.3882,-3.387944,3.5005126,3.6683161,-4.766794,-4.5014205,-4.570898,2.0093684,1.1062559,-7.083894,1.6688337,-2.8711534
919.7137760898212,-3.962782,-4.040528,-3.9390845,-3.8717635,3.733556,3.3333745,-5.1646795,-4.716736,-4.906514,2.2511325,0.21009819,-7.6439,0.49230862,-3.2563658
922.7329686139682,-3.8481486,-4.3077874,-3.7109897,-3.875603,3.7696912,3.236159,-5.143102,-4.630383,-4.866076,2.4626398,1.0323979,-7.7224045,-0.86425114,-3.2630744
929.9953015752143,1.9150662,-4.442868,-4.013615,-1.0467161,-4.32719,-4.0664134,1.3226229,2.2576141,3.541439,-4.004305,-4.135948,6.556133,-24.23101,-2.311107
952.0085148819553,1.9302564,-4.41129,-3.9478803,-1.5047437,-4.256882,-4.0422487,1.2602801,2.2978683,3.484683,-4.062302,-4.2015996,3.1646533,-21.973564,-2.597499
973.5207398593361,1.7918773,-4.515748,-4.0534964,-0.8592628,-4.4646077,-4.2089715,1.3436891,2.3312855,3.5124354,-4.246448,-4.2385902,6.502694,-24.228561,-2.4590178
974.0216424123246,1.8962381,-4.2920227,-3.7376406,-1.5765697,-4.206132,-3.8941803,0.98255545,2.3644567,3.505048,-3.9116974,-3.5514643,2.6651368,-22.582798,-2.3586254
995.0330679869421,1.9486269,-4.403892,-3.864333,-1.7174357,-4.261688,-4.0677094,1.5409567,2.3664615,3.5556629,-4.14543,-3.8535895,2.8625274,-22.580444,-2.5300074
995.5339872845539,1.8947116,-4.368101,-4.1055584,-1.8237242,-4.0428104,-4.008552,1.3888667,2.3232121,3.47648,-4.0985336,-3.4525738,2.1426795,-22.266386,-2.5834851
88.04038948230482,-3.9865744,1.9417064,2.4984667,-3.240721,2.326117,3.1161094,-2.3943791,-3.5706005,0.047482282,3.202737,1.8902093,-3.419723,14.33881,-2.2284403
96.9222867837585,-5.483925,-2.9572508,4.5645027,-4.6197157,-4.3937864,2.2637904,0.059240025,-4.919756,-5.3492026,-1.3781985,-3.7940667,-8.764704,4.1368465,-3.7105536
108.90216723266548,-5.2255054,-4.3416286,4.3497887,-3.8593981,-2.9955428,2.9276571,0.056903765,-2.4214225,-4.5330415,2.2719681,-1.8758651,-7.483799,14.907524,-3.642765
110.89905292095045,-5.5680366,-4.0661964,4.3662405,-4.6659966,-4.1373205,2.3466568,-0.20878531,-4.8241544,-5.0488257,1.7959985,-2.570012,-8.775976,11.395602,-3.929348
118.0228939088949,0.30020806,2.1388907,-1.7355863,-3.724759,3.7043676,3.0409935,-3.5332074,-4.327118,-4.6695833,-2.5662189,-2.1945043,-7.715796,0.8954847,-3.139103
125.00134359200638,-3.8484788,1.7752851,4.0376954,-3.3722363,1.3925028,3.0605273,-0.8356781,-2.3332255,-4.8965626,2.1470203,0.98808825,-6.869471,16.229717,-3.1081004
126.99838427140018,-4.3366675,1.5235955,4.062314,-3.696251,1.7578139,3.051794,-1.9851464,-4.4304924,-4.667462,1.1224223,-0.14230926,-7.1975784,13.033479,-2.9648292
