,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Metabolin private topic 2,Metabolin private topic 3,Metabolin private topic 4,Metabolin private topic 6,Metabolin private topic 9,Metabolin private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
1640,0.655371,5.082671,0.6042797,0.45728064,0.32228386,0.63085103,32.586914,0.5922028,1.262345,1.2279662,1.7230525,0.41361693,3.5479815,3.7821696,0.57094586,0.5003031,0.58498704,0.523935,1.2453718,1.1485672,0.46842393,0.54998714,1.1143615,2.617542,1.4354876
1641,0.6704956,16.724003,0.6325778,0.39585382,0.32883215,0.6184395,9.427287,0.61847216,1.9788592,1.2496195,2.3285995,0.37641764,13.670478,2.2808557,0.45948312,0.4335249,0.8600861,0.52228105,1.2775855,0.96311325,0.43875214,0.4698123,1.85831,20.467274,2.022362
1642,0.68935966,9.643127,0.49774224,0.41180682,0.23370722,0.4590902,4.703557,0.38780177,3.2766128,1.7217405,2.1323838,0.41082543,28.678583,2.267533,0.52665335,0.5175448,0.82400626,0.44622868,1.4836384,0.8844926,0.37759846,0.45321286,2.7199595,30.79816,2.1231081
1643,0.6395879,13.415895,0.46688372,0.3716188,0.24682762,0.45917475,5.655347,0.41466737,2.6863973,2.0925984,2.2830727,0.4977271,15.8868265,3.621029,0.68430644,0.4656469,0.5785793,0.35249227,1.1518508,1.7662619,0.35507378,0.5035037,1.8548274,45.32247,2.4313722
1644,0.41667214,43.029922,0.4420849,0.45703977,1.1002225,0.55518466,2.9980514,0.7734514,2.2691448,0.95277727,2.238974,1.8539277,0.9070218,1.4130769,11.222737,0.60471606,0.5066709,0.28531778,0.9531584,3.343637,0.43143904,0.75022113,1.1706576,12.339835,1.6538665
1645,0.6773894,34.63484,0.5932578,0.65121216,0.69884896,1.0140102,1.2380278,0.9744412,1.0275936,1.190263,2.152417,1.5849962,0.694813,1.1029164,7.1252637,0.7983415,0.6270526,0.4755279,1.0651811,4.7743664,0.6974393,0.87931424,1.0343144,7.2208424,1.704782
1646,0.6631197,25.275257,0.70118445,0.6397954,0.6162092,0.77468044,1.7876159,1.0949788,1.0509648,1.7021084,2.4637942,0.4596348,8.64435,1.5717778,2.2205992,1.6028936,1.7067395,1.231115,1.027711,1.6407412,4.527163,1.3570908,0.8897335,1.0191035,0.93598986
1647,2.0341525,10.584457,0.730903,1.120053,0.8632371,0.7867478,0.8379308,1.0714674,0.9294032,0.7981027,2.7316053,0.46249747,13.254167,1.5916682,1.0446664,6.69922,4.5640335,2.6642282,0.9349134,0.78642327,6.612259,1.1039366,0.8352331,0.8111113,0.8759592
1648,2.8560798,5.816703,0.8787079,1.1505758,0.9610964,0.72638226,0.7196821,1.0336716,0.9388658,0.72694933,5.2182627,0.61264074,27.99708,1.0081284,0.924317,9.718102,6.7623196,2.3585343,0.6967473,0.7671567,1.4063174,0.99861735,0.75890696,1.0690054,0.7706022
1649,6.414209,2.3725219,0.89933383,2.1496685,1.3375416,0.55508816,0.70989835,0.4180144,0.74213064,0.55092883,15.925691,0.6196854,7.752328,0.70040333,0.51129276,9.677815,9.951452,2.9643118,0.7076047,0.81127703,1.2066245,0.7339334,0.74092096,0.92355716,0.72872037
1650,2.136626,1.1465007,1.0826945,6.602763,1.6879377,0.52560854,0.668278,0.30038452,0.6995902,0.49440336,14.610655,0.7121929,1.0394902,0.6601036,0.4749635,3.740478,5.261351,2.5145917,0.48934355,0.7625009,0.8444584,0.7001921,0.72648185,0.8273097,0.61957204
1651,1.9052322,0.792277,1.2280047,7.765654,1.375088,0.6203922,0.638067,0.30562913,0.7910907,0.6018842,9.667917,0.7246682,0.9485119,0.5538136,0.4613567,2.335213,5.135706,3.188184,0.45841888,0.79209805,1.1144115,0.7137104,0.82064116,0.7021546,0.7298208
1652,1.4281933,0.7795193,1.1281631,7.358548,1.7646672,0.6208229,0.6367476,0.36769468,0.7256255,0.6353861,7.020198,0.64269567,0.9690471,0.53393614,0.3862313,2.2598214,2.7025185,2.2286718,0.42788908,0.7034175,1.13287,0.82499987,0.70349056,0.5994503,0.6082906
1653,1.542221,0.57355523,1.1740406,6.230219,2.524613,0.69598985,0.5915572,0.337344,0.73750436,0.5761717,7.3734436,1.108798,1.1070467,0.597643,0.67927784,10.293401,1.6651347,1.677707,0.5470765,0.75852585,0.76175904,1.0199882,0.6829432,0.53981423,0.72615075
1654,2.771751,0.77078915,0.70620686,8.53264,0.83081985,0.60655403,0.7082771,0.47482622,0.73824763,0.69091743,23.577435,0.8507825,0.82339627,0.54242,0.4223398,1.4129652,1.9864135,3.5142837,0.62016857,0.92062575,1.5969696,1.086263,0.8435458,0.57393837,0.9424396
1655,1.1693661,0.51698565,0.9169489,8.667858,1.0366198,0.6336248,0.49042982,0.4246544,0.6895121,0.5578271,289.204,0.94833606,0.76505715,0.6475291,0.56410193,1.2016554,1.3672504,2.4500468,0.46043843,0.7195501,0.95444787,0.54317796,0.7785262,0.5770687,0.78439456
1656,1.2787054,0.5244894,1.0009494,8.580892,1.0842422,0.6217348,0.49993432,0.38023943,0.6945946,0.56275725,198.01654,0.9259019,0.7774454,0.6000609,0.48677802,1.0801204,2.8814347,3.5779362,0.52023363,0.85510594,0.9632511,0.5531454,0.9643719,0.67524266,0.9147804
1657,1.3356173,0.54629886,0.99200743,11.153877,0.8179815,0.7543943,0.5047732,0.43046677,0.7104158,0.5807559,151.13837,1.0008634,0.7400162,0.5396027,0.40887526,1.0315409,1.062037,1.8516674,0.4764355,0.75047016,0.89211917,0.6387595,0.7774147,0.54918325,0.74593294
1658,1.1169113,0.48893338,0.96462345,9.598434,1.290004,0.6270248,0.49847245,0.36268872,0.7168193,0.48662195,49.792442,1.2356676,0.7032754,0.5557384,0.46144933,1.0461278,1.3191165,1.8345059,0.46899325,0.7354104,0.8720081,0.6927596,0.75904775,0.55446947,0.70911485
1659,0.97577566,0.43375617,1.1148596,8.945079,1.1718149,0.5993329,0.47894645,0.5405386,0.60929084,0.52870435,212.82375,1.3145308,0.62497807,0.56070375,0.45204327,1.7725998,0.9392479,1.7442508,0.5000017,0.75523186,1.0517333,0.68042,0.7984804,0.539401,0.755874
1660,1.2402325,0.5189407,1.0083225,9.7017975,0.9555357,0.7065073,0.5043352,0.49980146,0.67566264,0.5610182,222.68993,1.2660618,0.62535864,0.56736594,0.5050719,1.4556451,0.95298195,1.6462109,0.60528886,0.8307371,1.5384544,0.6155594,0.8467038,0.5780813,0.82553315
1661,1.2390838,0.49390334,1.0627187,9.406821,0.84938145,0.7064644,0.50333786,0.5357342,0.6441606,0.5729302,220.88666,1.0941895,0.7102518,0.58184004,0.49266145,1.2100031,0.98405385,1.3638601,0.56543094,0.8093305,1.1884965,0.73252726,0.81502044,0.56037503,0.7229353
1662,0.97707117,0.45077437,1.0814934,8.978095,0.85706055,0.6545712,0.48245156,0.61251146,0.5894681,0.58422536,240.85655,1.0163746,0.71643585,0.6041493,0.5035072,1.5395793,0.7814176,1.6123285,0.6383519,0.82686853,0.9838808,0.9538399,0.81952804,0.52365613,0.7882571
1663,1.0380185,0.50087917,1.0937232,9.068639,0.893613,0.7082181,0.5080764,0.50116366,0.62924373,0.58754694,238.25526,0.9088377,0.7395859,0.6012183,0.4627212,1.2500088,0.7311748,1.9205161,0.67413396,0.8145722,1.252963,0.9498454,0.8226136,0.48929086,0.8391404
1664,1.0594072,0.5025459,1.2506435,9.44125,0.75590825,0.8293265,0.5260284,0.45767778,0.65310216,0.58841705,208.76027,0.91641986,0.76856554,0.61033505,0.5023616,1.1315534,0.6721412,1.796465,0.61275864,0.7764117,1.6677246,1.2633919,0.77750444,0.46646288,0.800697
1665,1.3890376,0.4714902,0.96920574,8.150461,0.87269294,0.6789064,0.5063947,0.54274774,0.59322226,0.6190981,143.71674,0.9132822,0.70196515,0.59621274,0.44865426,1.7492175,0.6032662,1.6218977,0.5525317,0.7329272,3.13756,1.7639579,0.7431325,0.45978892,0.7661378
1666,1.7954435,0.5340098,0.9990177,5.015852,1.8284469,0.7626037,0.51889515,1.3019282,0.6490241,0.6271726,6.9724336,1.8117836,0.76592016,0.56645477,1.0935843,18.3024,0.5747282,1.006242,0.6890922,0.88609374,4.47459,3.5941398,0.79827696,0.52729267,0.83393204
1667,1.4401323,0.58880854,0.8211658,3.223566,2.253963,0.80036426,0.5744559,1.5388291,0.6361257,0.7860638,6.1120753,1.5884821,0.7653432,0.70287555,5.1301794,15.265232,0.63096243,0.74041986,0.91840225,1.1266149,5.9480314,4.862217,0.92091745,0.6738443,0.9745539
1668,2.6925821,0.7465172,0.5760392,2.0951018,1.2829804,0.63391197,0.7014947,2.435896,0.66224587,0.9620028,6.771428,1.099539,0.8061979,0.74215806,8.016742,15.882207,0.665993,0.5854384,2.5448785,1.4279959,6.3101873,10.639513,1.0562706,1.2403023,1.7811742
1669,6.4326982,1.0354505,0.4354565,0.9149213,1.0293593,0.60094094,0.82259667,2.3164196,0.7445562,2.0524845,4.169258,0.9519414,0.7083218,0.931413,7.2975855,8.19842,0.6709583,0.5358942,12.573965,3.7324705,1.7313908,14.282132,1.4474378,2.642783,5.5880795
1670,8.254426,0.88788044,0.3998099,0.9094321,0.6631131,0.5864041,0.8638153,2.6368814,0.7804448,2.7016482,6.6044884,1.2555096,0.6064436,0.73406845,8.608128,8.491906,0.43812555,0.37875974,9.663787,5.549569,0.6862952,24.750244,1.300736,1.7940346,2.7457747
1671,4.0530605,0.6899851,0.28915837,0.78023624,0.5299425,0.44147646,1.5328763,2.8095233,1.1525555,6.5493975,3.7530422,0.94958884,0.6402654,0.8349888,5.8238173,1.6338557,0.3405817,0.26675677,5.3801527,8.974641,0.2610928,30.351004,1.3180329,1.437919,1.5779229
1672,2.9081993,0.85042405,0.4839314,0.56355405,0.54699355,0.56874657,1.3398417,3.8840055,0.9090472,6.803375,3.012911,1.2525127,0.6112145,1.0366403,1.6967918,0.87975365,0.3063218,0.23060769,2.4495897,6.8273726,0.27658117,32.988,1.3338878,1.2060609,1.2196901
1673,2.4201229,0.8243445,0.53748757,0.57783,0.6054476,0.72499895,0.95773196,10.251886,0.9263884,2.9427166,2.417641,2.1474202,0.5353792,1.0497447,6.2395005,0.79900265,0.38654163,0.56778204,1.2713627,0.9325522,0.9204495,11.134334,1.2193364,0.7885471,1.1028559
1674,3.0278218,0.8101725,0.527062,0.52854973,0.7568393,0.7620762,1.050006,12.612921,1.010194,2.847231,2.4441655,2.0455043,0.49644846,1.0647227,5.12519,0.8440965,0.39160445,0.6497366,1.3677503,1.0504547,1.2001395,10.30013,1.1835724,0.8449941,1.1522639
1675,3.4149232,0.66466373,0.6772536,0.58670866,0.7592612,1.0029964,0.8764727,14.90188,0.8226259,1.926201,2.244121,1.6781219,0.60026157,1.1275381,4.510286,0.76821655,0.43642914,0.7116668,0.7063983,0.59420556,1.6368222,7.0008245,0.81154346,0.44362867,0.9111462
1676,3.7633905,0.55214036,0.51695424,0.54401684,1.2942331,0.66917646,0.7719506,11.86009,0.8654788,2.4916987,1.9894342,2.6153634,0.71975505,1.1711012,8.684044,0.4730978,0.43767166,0.82634866,0.8054848,0.6570446,1.452111,9.405375,0.98062575,0.5569303,0.92329013
1677,4.2915015,0.8454212,0.46837378,0.48510996,0.7987571,0.5461568,0.88866544,7.368334,1.0362836,4.5780253,3.848607,1.5844281,5.586808,1.0115584,10.946019,0.8838242,0.40374172,1.1412557,1.4137543,1.2404182,3.9480677,10.420955,1.3762062,0.89088434,1.2234972
1678,2.5828743,0.7988297,0.64501524,0.4935993,0.46176696,1.4259164,0.8710052,15.597876,1.1278162,4.5335226,2.4654317,0.48913723,3.1992085,2.2568212,0.8815221,0.48879793,0.3807097,0.839872,0.8149503,0.9708235,6.844193,6.637611,1.2000588,0.75351673,0.92186415
1679,1.1781659,0.8190324,0.6510415,0.46958572,0.39357343,3.3118508,0.9121837,11.15352,0.7731217,6.4506774,1.8455538,0.87753516,0.8027768,1.7314287,1.1483128,0.9239362,0.60636437,1.4647717,0.8596358,1.2512165,18.529211,1.8406515,0.9411559,1.1388544,1.2070069
1680,1.1350832,1.0864296,0.8292919,0.5247681,0.36879897,2.5974038,0.84928024,9.882317,0.8600414,6.5377197,1.9306738,0.84426,0.85002995,1.252344,1.6009417,0.7819804,0.66904324,1.7964394,0.7567189,1.3293176,21.269358,1.2308908,0.89553714,1.0948813,1.1842934
1681,1.0384706,1.2474782,0.69177,0.5243506,0.36966267,1.429803,1.0043995,2.4944143,1.0754588,20.639687,2.0176473,0.50018066,1.4963216,1.3264031,0.6692042,0.7866384,0.6759396,2.554866,1.7057914,1.6431721,20.30093,0.883366,1.5850922,1.3672556,1.4297447
1682,1.018278,1.137358,0.6412404,0.5967237,0.37809944,0.9374589,1.0982298,1.5057284,1.3507277,78.68291,1.9258996,0.45085046,2.0585387,1.5050238,0.87487084,0.8260293,0.7123933,1.0669273,1.0658512,1.3664075,3.1917179,0.95550907,0.9078956,1.3033892,0.89072114
1683,0.83101976,1.2467577,0.6746853,0.49782324,0.3105452,1.2105917,1.0603318,1.7154773,1.1563697,41.67777,1.8735986,0.42193142,2.6544077,1.6882153,0.8100895,0.6410364,0.7940011,3.4698207,0.71529007,1.5551599,17.936691,0.8371614,1.2472137,1.2642192,0.96440125
1684,0.6503519,1.511492,0.8704505,0.5218408,0.38865468,2.7813678,0.9336153,2.7148907,0.82021147,18.24787,1.7763371,0.400984,9.487798,3.0393367,0.84035546,0.65327716,0.6534541,7.628761,0.95758593,1.409104,18.275888,0.7078391,1.6473445,1.2770593,1.1877466
1685,0.7331083,1.3323789,0.654801,0.5080861,0.31560785,5.6742425,0.9129048,1.7097875,0.7928953,24.665428,1.8928838,0.40016022,2.315418,2.7742455,0.8968736,0.7569947,0.6146525,8.860525,1.3776383,1.4746724,14.06327,0.7768128,2.1725812,1.2979549,1.2537837
1686,0.76594955,1.6968703,0.6311534,0.541849,0.35719532,4.2671847,1.043343,1.4484432,0.78965664,15.524145,1.872317,0.51081336,2.029428,5.429367,0.73030806,0.6990823,0.5656252,17.438967,1.0703601,1.3608336,10.224262,0.57390565,4.2405066,1.2116026,1.2550955
1687,0.6710223,6.925387,0.73456794,0.60013795,0.57040155,2.5510597,1.174607,0.7725439,0.68120486,13.654327,2.510118,0.87321144,1.9975073,2.5583572,0.88934636,1.0560371,0.5080353,9.41221,1.1191,1.0998545,1.2583534,0.41045034,29.441916,0.99760514,1.8105742
1688,0.7090659,2.6985872,0.62575597,0.5924041,0.53900474,0.63364345,1.9591494,0.6967264,1.0268222,8.379308,2.7740054,0.75517726,1.9374386,1.2293986,1.5563136,3.3474164,0.71709514,1.3329335,2.3101664,1.4264284,0.69345284,0.6841113,114.68322,1.3334416,1.5955178
1689,0.67646205,2.1890292,0.5731918,0.4990927,0.31519848,0.5728753,3.2908733,0.5756686,1.228415,12.806439,2.7415242,0.6406688,2.6232066,1.4375551,0.9064839,5.15381,0.8088147,0.9255166,1.6364404,1.5078031,0.7966741,0.692144,322.38388,1.3417897,1.3976709
1690,1.0188143,1.4220834,0.58050543,0.6351848,0.8066544,0.56312495,2.4868088,0.44247088,1.121698,8.885999,3.7064497,1.1840059,2.6598337,0.87212116,5.519228,6.1284337,0.79200983,0.82980895,2.476549,1.7071564,0.7182547,0.7549217,301.7469,1.5369695,1.7612717
1691,2.851375,0.8559451,0.7001945,0.8121699,1.2105478,0.55438995,0.92988646,0.7149919,0.9311667,1.8031809,4.751563,1.5320438,3.1135733,0.7924762,4.3282094,9.402238,1.3010292,16.825283,2.1041389,1.1869931,0.9217293,3.8367832,44.551575,1.0078946,2.2381458
1692,1.584101,4.103963,0.76105064,0.768262,0.44912386,2.0638952,1.8957307,0.5791111,1.1880066,2.6272113,5.2275486,0.63751525,12.891253,0.99516886,1.262617,8.842227,0.9751235,2498.0115,1.876909,1.8097368,0.96878374,1.3421628,1.7066834,1.3864474,1.8882872
1693,1.4001212,2.8696542,0.86492133,0.5472311,0.35173362,5.0067673,1.836752,0.4518509,1.0165673,1.4013023,3.4702353,0.4343611,2.889949,3.5439615,0.7219796,3.3010955,0.9751235,2498.0115,1.876909,1.8097368,0.96878374,1.3421628,1.7066834,1.3864474,1.8882872
1697,0.70955837,0.9070325,0.6313357,0.4983467,0.4842129,0.72657996,48.14669,0.7495895,1.2586327,1.1149305,2.0536525,0.79714304,1.2546647,1.3857211,1.481923,0.7469903,0.6323224,0.5548469,0.9857771,0.80993426,0.5446355,0.577878,0.9689566,0.72275823,1.2190698
1698,0.8715404,0.92851156,0.5733535,0.53017557,0.37881994,0.67337966,60.326527,0.6268836,1.3167698,1.3490678,2.084242,0.57787234,1.5171001,1.9134834,0.81574196,0.57165027,0.529799,0.523491,0.910908,1.0181365,0.5138357,0.56074,1.751999,0.7571046,1.4162079
1699,0.90930486,1.0186,0.6220867,0.5433632,0.39097953,0.7111926,57.859566,0.69257677,1.3352652,0.9893824,2.0860305,0.45596662,3.492488,3.433206,0.6421492,0.4874695,0.5281281,0.481445,0.7290815,1.1271565,0.4496746,0.5150394,0.9339416,0.86456203,1.3757
1700,0.66838664,1.4071225,0.59549284,0.5168389,0.3706796,0.6108235,66.21886,0.526592,1.0982134,0.9257633,1.9061732,0.45252278,8.647213,3.5183253,0.7592296,0.6447691,0.6535725,0.5304454,0.7954151,0.92378247,0.476172,0.55409247,0.92175215,1.0436188,1.4302126
1701,0.65163136,5.8896637,0.5994191,0.50091994,0.33178335,0.6087159,34.70915,0.5455116,1.2352468,1.027402,1.9892238,0.5025727,3.324806,2.1680775,0.7105529,0.50995207,0.6314702,0.48842824,0.9143374,0.92739165,0.43389976,0.51536655,1.164124,1.9345145,1.5038116
1702,0.7960561,8.260493,0.58228946,0.47594982,0.29343882,0.5995437,5.386686,0.52924675,2.883124,1.5464522,2.5165184,0.42081672,19.168331,2.0952816,0.46657088,0.50274795,0.73256624,0.4419593,1.3769196,1.310248,0.39684108,0.49523443,2.6908007,31.557013,2.3927543
1703,0.653425,10.939679,0.4988429,0.36731213,0.19842614,0.4535339,6.073131,0.39102107,3.1315765,1.8694233,2.3819818,0.3868812,24.676487,3.617246,0.4847034,0.7869583,0.83042717,0.42478624,1.1896825,1.3112195,0.3909353,0.4870546,2.2749527,38.079872,2.3131955
1704,0.6005223,10.278071,0.44659215,0.35825977,0.29825515,0.4276044,6.272911,0.4954986,3.1166077,1.155853,2.625877,0.5921049,8.752344,2.0363092,0.86306304,0.7717323,0.6476085,0.36560977,1.1001873,2.1069317,0.4011618,0.5590029,1.7957087,36.17993,2.3711076
1705,0.4941042,39.212105,0.53296626,0.5550786,1.2052596,0.7437259,2.0913427,0.6582429,1.1318554,0.89965177,2.2780094,1.8302308,0.786216,1.117806,6.3930426,0.5983855,0.50612354,0.34333974,0.9713793,4.3422437,0.4390186,0.8235352,1.077276,14.5072775,1.867191
1706,0.69958127,32.29432,0.5297433,0.58310705,0.7983422,0.6154769,2.067015,0.8990919,1.1490157,1.0341518,2.656208,1.2410563,0.54675686,1.1396466,3.100334,2.3614686,0.5811999,0.41805983,0.970981,4.1712255,0.56076384,0.8561272,0.96229917,10.13834,1.7211205
1707,0.8918759,28.607521,0.49257547,0.55770516,0.6209924,0.6250618,1.9247831,0.9106053,0.8823292,2.0599933,2.7437086,0.63693047,1.4042213,1.3639518,1.3782032,6.722197,0.4828499,0.50040287,1.1413358,6.0727596,0.59339994,0.7948476,1.162168,6.0327773,1.8542634
1708,2.0029578,11.552544,0.72589487,0.7751132,0.720748,0.588578,1.1792152,0.9170642,1.019657,1.1934092,2.738588,0.49547866,3.5816925,1.6384017,1.6825745,8.823213,0.70370364,1.0060964,1.0755818,2.4667244,1.3947275,0.9277042,1.0360845,1.223213,1.2217767
1709,4.2416553,3.2268991,0.8430301,1.5055976,1.4837801,0.63978153,0.72796476,0.50542563,0.8428775,0.636811,10.9722,0.6247692,24.355341,0.737848,0.59305954,11.81753,7.254827,2.4809535,0.6573572,0.746164,1.2323627,0.97281736,0.7518866,1.04702,0.7577633
1710,2.2738328,1.524997,0.88883525,3.9832535,1.416744,0.47974324,0.6917982,0.41535628,0.7473177,0.45505118,8.90517,0.68769187,13.648853,0.7800462,0.56902355,6.462147,6.5334272,2.579257,0.49373725,0.7239185,0.8776988,0.7803094,0.7481042,0.7575164,0.63949513
1711,2.1733584,0.88242334,1.105223,6.3172264,1.382246,0.529737,0.6478795,0.32769167,0.7497902,0.50764287,18.486538,0.68245333,1.0037019,0.6785117,0.4111842,2.9754303,5.544822,2.653328,0.42938155,0.7183518,0.8984077,0.90105945,0.73823524,0.6391109,0.66269374
1712,1.6805727,0.74951804,1.0035536,9.301435,1.2975687,0.4623171,0.6883099,0.3014236,0.8073385,0.5459058,18.207064,0.8121426,0.87161136,0.5515719,0.43286166,1.4010688,2.9613838,2.2465825,0.44519338,0.7322412,0.9000687,0.9032339,0.71499324,0.61371034,0.6157939
1713,1.8181814,0.6082705,0.9644505,9.5680275,1.2048922,0.5613867,0.613307,0.3118767,0.7819197,0.8096385,8.488771,0.62060434,0.9323853,0.5197088,0.3792243,1.5818005,1.5695732,1.621984,0.4708365,0.708213,0.77795964,1.1454163,0.67107314,0.5202434,0.6350294
1714,1.7047117,0.6831312,0.88133216,8.830984,1.0121622,0.5759226,0.65035164,0.4094666,0.7843304,0.88124204,8.277969,0.69228995,0.8996608,0.5148283,0.3677186,1.7390478,1.5314938,1.7113776,0.4920769,0.71793157,0.9750788,1.5004073,0.6559094,0.49790892,0.61713815
1715,1.5997862,0.45849824,1.1585765,6.5378876,2.5243607,0.6654502,0.49974352,0.32999033,0.67527276,0.52539235,112.91286,0.8956993,0.80704045,0.59617865,0.49812284,1.2239674,1.5129166,1.9979289,0.51385343,0.7476676,0.94522166,0.90890896,0.72364336,0.53806615,0.7220175
1716,1.1250985,0.50074846,1.0259395,9.3567295,1.1179987,0.6761428,0.48278308,0.419277,0.6440923,0.5156895,224.3752,0.9310796,0.7921581,0.6232874,0.5355901,1.1090083,1.3837545,2.0547717,0.43232235,0.7298195,0.99187845,0.68004227,0.75697273,0.556902,0.7138971
1717,1.2981868,0.47043052,0.9711237,8.47887,0.9755995,0.6051892,0.47551394,0.51262563,0.66472614,0.5289649,234.77869,0.9291471,0.76403075,0.6144785,0.50552595,1.1985011,1.4669533,1.8259606,0.44696027,0.73488015,0.928141,0.7511227,0.74813133,0.5568226,0.69510746
1718,1.1154966,0.46778005,1.0052018,10.082032,0.89078003,0.63986063,0.4633415,0.4990188,0.59628236,0.5075916,331.9615,0.945657,0.7149254,0.6019718,0.45517832,1.2236614,1.294535,1.6487255,0.4611246,0.74256945,0.86518663,0.9132405,0.7213062,0.5356826,0.6706826
1719,0.93573475,0.42843395,1.0480105,8.435317,1.0211451,0.5997591,0.49237025,0.5744676,0.6145636,0.53774035,319.51398,1.2079548,0.68188876,0.5592264,0.4609498,1.249396,0.8975076,1.3346831,0.48428774,0.7850105,0.79249686,1.1004249,0.7356959,0.5064863,0.64234936
1720,0.9356288,0.46358797,1.0575318,9.28518,0.9542028,0.63584185,0.49593568,0.4972257,0.62950295,0.5282644,306.90775,1.2532587,0.6464348,0.58221936,0.5069228,1.3807154,0.9237494,1.4688846,0.5218021,0.78827345,1.081194,0.63612694,0.80542403,0.5470494,0.72885156
1721,1.1458536,0.5571214,0.9427367,9.411555,0.8232129,0.75997996,0.52010137,0.48043036,0.68975663,0.5679649,132.97214,1.3059304,0.7767819,0.6163183,0.5833858,1.1762992,0.82317275,0.96924686,0.7771984,0.9597929,1.0245287,1.2867881,0.816486,0.6059148,0.7162172
1722,1.5950224,0.5160349,0.9797838,11.91939,0.56363064,0.72208333,0.56496274,0.4799956,0.71920776,0.5976777,105.89218,1.2651492,0.61781853,0.51941156,0.44703296,1.2620196,0.8414251,1.0175815,0.7029195,0.91037124,0.63802534,1.3881773,0.81323457,0.59825754,0.6879875
1723,0.94893825,0.45630538,1.0501798,8.847979,0.82942855,0.6962898,0.4670832,0.688215,0.5767236,0.6083982,312.04114,0.9766716,0.76443887,0.6538862,0.58194405,1.2296325,0.82180625,1.1601125,0.6939197,0.87964803,0.89412284,1.1662183,0.8063761,0.5629063,0.72433215
1724,0.9638877,0.47430217,1.1357654,8.195257,0.91301286,0.6735344,0.5031498,0.5266397,0.6023735,0.5930587,265.96497,0.8701574,0.74908125,0.6265602,0.48737243,1.2289717,0.72036165,1.8410784,0.6152564,0.7847621,1.2953308,0.9511094,0.8217558,0.5164862,0.8142638
1725,1.1499949,0.43997347,1.1751735,8.0972,0.68212247,0.7316212,0.5082468,0.70356286,0.6034925,0.60334206,183.16801,0.99983346,0.7415229,0.6370353,0.5511239,1.8934621,0.6626305,1.695344,0.5840892,0.74827886,1.8650482,1.6659034,0.75998527,0.4640386,0.7920093
