,Shared topic 1,Shared topic 3,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,ATAC private topic 3,ATAC private topic 4,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 10
2128,24.987642,2.1034055,2.4936242,0.42213535,0.47610837,0.6704137,0.39496952,3.843013,1.5467246,0.35130566,1.0882026,0.9722554,0.9091607,0.8606184,1.046717,1.0443829,2.5954912,0.6887095,1.9252394
2129,9.284822,2.2400608,1.8105035,0.45812625,0.62622595,0.6116729,0.6751225,4.4917855,1.6822649,0.6196392,0.6259918,0.98468363,0.52353805,0.63909006,0.88829404,1.039893,9.31745,0.518664,3.7067964
2130,2.8269348,6.506377,0.8280574,0.95182115,0.9737177,0.83294296,1.5310242,1.8339427,2.3023262,2.7866514,1.3564533,2.1565595,0.74034876,0.7789188,1.7121146,1.7080442,1.2160227,1.0362382,6.1903358
2131,2.7855608,4.810767,0.69535965,0.9739872,1.0606887,1.3650002,2.5305176,1.184161,3.1847267,5.913676,5.868351,5.6922283,1.1238071,0.82306,0.60643196,5.278019,0.9701187,0.5556933,8.285815
2132,2.8175998,4.789233,0.48488986,1.3504417,1.4154179,0.9250008,2.6426294,1.4349346,3.4954395,5.644373,1.5976564,0.8184996,1.4109788,0.8419783,2.5705101,2.1337266,1.2108738,4.585509,13.771277
2133,2.47166,4.0649714,0.46154454,1.4192587,1.9746777,1.0578645,3.4236355,1.7074757,5.911691,4.040495,2.107789,0.92577857,1.5233121,0.83435595,2.2231014,2.8483503,1.1869955,3.4787736,11.8393345
2134,1.8419445,1.8884103,0.35897863,1.1981938,2.126145,12.224387,3.945092,1.5457925,6.8962755,3.1887035,2.1665113,2.3367689,1.3471723,0.91686547,0.446639,0.74217093,1.0222824,3.9237354,0.51105326
2135,1.5970174,2.1707869,0.3064068,1.1416371,1.7765156,23.494995,3.9820557,0.9259256,7.8075037,3.0576065,1.2912607,2.7806246,1.1729776,1.1869204,0.40298533,0.5649618,1.0053885,1.3768945,0.24830472
2136,1.4729898,1.9705863,0.27267504,1.1781962,3.040164,28.473158,3.9226623,0.767007,13.31866,1.93843,2.7052069,1.3823054,1.5104545,0.8342034,0.45550737,0.64577323,1.0987934,12.41244,0.59975886
2137,1.5349534,1.8941853,0.28390068,3.0602179,4.866219,24.010166,2.4480186,0.7226597,17.357695,1.541442,2.6391242,1.7558558,1.7337012,0.9708024,0.6112469,0.70598626,1.6200898,48.978622,0.72372085
2138,1.6126018,1.9338118,0.26662892,2.0475752,4.958834,25.952702,2.6451006,0.6917179,34.066933,1.1453867,2.4034772,1.7147125,1.6542258,0.96088874,0.72228205,0.7587119,1.8330536,53.13093,0.77170736
2139,1.3653464,1.0394828,0.2586092,1.4989077,8.093079,11.820796,1.8405141,0.72010607,41.24127,1.1957457,0.67577446,1.6613904,1.4739201,1.2693573,0.95826435,0.37272376,1.1357725,1.4516041,0.33046472
2140,1.4158322,1.0057944,0.27167472,1.3652148,6.877611,13.707964,1.3515521,0.73832566,51.76661,1.3030725,0.54260355,1.6947896,0.9341196,1.207813,0.5847273,0.36440483,1.1329969,1.039809,0.29930702
2141,1.2314088,1.0795377,0.25915962,1.0962172,6.2669044,15.810924,1.9486135,0.7246051,51.85885,1.2852097,0.5418229,1.6675224,0.93403375,1.2048019,0.58024645,0.36204103,1.092206,0.9904341,0.29458505
2142,1.3562675,1.0159001,0.31442952,1.2058945,5.6902585,13.816244,1.7247522,0.8660954,44.84346,1.2314385,0.571413,2.642294,1.2442905,1.2367634,0.44635385,0.40153897,1.0050521,1.0115849,0.26268834
2143,1.2468517,1.259825,0.2807908,1.8554131,19.150452,2.3922544,2.9165096,0.7327235,26.804375,1.0293894,0.90262014,2.2102938,1.0540476,1.0093372,0.4796276,4.46195,0.6665487,1.7493253,0.21642403
2144,1.4307371,1.398072,0.28768188,1.8619715,13.456345,1.8713108,2.1642585,0.7341022,35.113316,1.3936815,0.79070765,1.2851807,0.9362308,0.9096074,0.8225961,3.0628765,0.94797486,2.3482685,0.45385683
2145,2.3040128,1.5146283,0.35794365,3.5422626,20.398914,0.67642146,1.3927095,0.78073466,15.71509,0.8373008,0.5466352,0.98944557,0.6896936,0.7623971,1.175723,1.6974858,1.557369,3.7499154,1.0010763
2146,1.7186954,2.049677,0.3354681,1.5472053,14.143007,0.67795277,1.2609866,0.7098918,20.087183,2.0892177,0.70076793,0.87498575,0.723962,0.7377323,2.325543,1.3114221,2.0709646,2.3798542,1.9836459
2147,1.471555,1.9967756,0.27746457,1.4806957,13.221424,1.0339942,2.0313654,0.83702517,15.436744,3.5463865,1.6796639,0.8022675,1.151945,0.88622856,1.0909662,4.080757,1.2288636,0.92254454,3.0391626
2148,1.3744564,3.2061431,0.3362469,1.1360803,6.4760695,1.3519101,4.7141037,1.0379906,10.028303,8.827631,4.867443,0.80890864,1.9960856,1.1285132,1.2026494,18.801867,1.2307061,0.6320638,8.007377
2149,1.265461,4.454454,0.30352965,1.0531745,6.7240157,1.5410414,5.313088,0.96577406,5.089796,11.562905,5.6034026,0.8717767,2.21357,1.1390364,1.304617,18.519602,1.2361648,0.55846655,8.162362
2150,1.4241066,5.5300837,0.32009384,0.9817686,4.720994,1.3213854,5.3150673,0.91499543,3.8413184,8.8372965,3.8920803,0.86220765,1.5961778,0.947452,1.0248595,15.612437,1.1210701,0.44004163,4.9398823
2151,1.5405115,8.081084,0.35992977,0.95883954,4.448348,1.232817,3.6711202,1.1311042,3.2287655,8.916707,4.1422796,0.9888322,2.0431604,1.0086018,1.3566555,15.117052,1.1657761,0.41591802,4.1405034
2152,1.9350024,7.127304,0.52353305,1.0300634,1.4869277,1.1510861,4.2467675,1.2429898,3.0135183,8.737024,5.1499915,1.1632986,2.8672726,1.1521876,0.691445,12.913978,0.8645327,0.45993856,1.1190879
2153,2.0482397,8.835601,0.59499395,1.0764456,1.512198,0.93497753,4.782845,1.1541022,3.2714412,8.783673,2.8958075,1.1230143,1.6455123,1.06137,1.8024974,15.775868,1.2094936,1.1896715,10.82104
2154,2.544975,3.4541392,0.60158706,1.4041005,1.646183,1.0469116,2.2573285,0.9415632,6.3372974,4.8346066,0.7285404,0.87489927,0.7879705,1.039495,1.6834649,5.1613054,7.9818726,1.905984,12.665214
2155,3.156302,1.9622257,1.1006504,1.4747247,1.3819925,0.74995226,1.1638834,1.4525813,8.1552,5.4447303,0.7511492,0.8115309,0.7434354,1.0743994,1.2568543,2.4942513,8.300781,0.8395964,7.3711
2156,4.0747585,0.8858805,1.060835,2.531405,1.1336322,0.62904036,0.7587412,1.5378847,24.50641,1.658557,0.60110986,0.70241404,0.62116224,0.7888466,1.3360122,1.2395123,13.666695,0.5413967,6.877964
2157,3.9703038,0.7041009,1.0218142,3.8743076,1.4272158,0.52334744,0.49959293,1.8847032,29.277077,1.565432,0.6618785,0.6953561,0.6713137,0.700395,1.6224304,0.9989639,15.61446,0.37867153,5.95741
2158,4.2303734,1.2802361,1.4725293,1.727545,1.0420061,0.54062045,0.8514558,1.9654977,7.9185896,3.5921693,0.66750294,0.6945697,0.6859732,0.6742346,1.6386951,0.9777147,16.44314,0.37831533,5.315298
2159,4.2179103,1.6971586,1.1193686,1.5380214,0.9391123,0.61483884,1.0608596,1.7191935,4.8450594,4.172811,0.6360727,0.60883933,0.6409588,0.6597652,1.7345122,1.0211843,14.377224,0.45117322,6.746332
2160,5.323369,1.3894175,0.97496057,1.6960061,0.91506267,0.5603477,0.88244957,1.7433255,6.022391,4.494362,0.6926876,0.6515548,0.7066569,0.66135925,1.6895248,0.9893514,15.683102,0.46836147,5.2690935
2161,5.70178,1.079639,1.4271818,1.535758,0.98752236,0.56009436,1.129804,3.4157245,4.704521,4.2907634,0.72899985,0.72305214,0.7392771,0.6784273,1.7677039,0.9243412,20.777218,0.35909256,3.550643
2162,4.40683,0.8642283,1.0416099,2.6689432,0.98137796,0.55723214,0.7911165,1.9701133,20.733477,1.8681821,0.77134556,0.72018474,0.777376,0.6937741,1.7564839,0.95806795,24.681477,0.36312535,3.0674336
2163,5.636668,0.9771044,0.9303057,2.1384413,0.88575137,0.54130447,0.95529467,1.9349399,18.629934,1.9864187,0.79273766,0.67367935,0.8156004,0.62766254,2.20007,0.8869372,25.357117,0.37622195,2.803551
2164,2.2521844,1.7415864,0.54837334,10.170441,0.9634614,2.0563917,1.4558824,1.0586201,9.224596,2.1411052,6.5143623,0.8809359,2.1193628,0.78747326,2.0282037,0.636765,1.1337879,0.81501716,1.301771
2165,2.4142294,1.3969269,0.62232316,8.899923,0.9539881,2.2487917,1.6959691,1.4515088,6.522961,2.9528258,6.7704287,0.75861675,1.7161466,0.78245574,2.5199811,0.78752816,1.2461469,1.0329106,2.3123837
2166,2.9048235,2.2787142,1.0993054,4.1934133,1.1253066,1.0785725,1.3860602,2.519093,5.240741,4.4138756,7.7260203,0.76665854,1.2443027,0.89484495,1.3656582,1.2573115,1.2608163,1.7458636,3.8077693
2167,3.7363653,2.732676,1.173893,1.585484,0.81246364,1.1242896,2.423062,3.1490328,2.4062228,3.6835415,9.867162,0.7827001,1.7165613,0.83550036,2.1368349,1.0052903,1.2825768,1.5404547,3.491238
2168,10.371292,1.9141734,2.71509,0.47373584,0.8024639,0.66252804,0.96730185,3.5827484,1.8578527,1.1858068,1.2541372,1.2782601,0.88556397,0.9938424,0.98425066,2.2759216,2.2215545,0.93669945,7.790114
2169,12.101219,1.8629446,2.2214882,0.46740097,0.74803257,0.54509723,0.7135109,3.180272,1.7201478,0.63981485,0.855929,1.5219061,0.7445659,0.7364153,0.9810361,1.5921011,1.9688854,0.676421,3.884134
2170,12.428657,1.964025,2.2786121,0.48146272,0.7465496,0.5256566,0.68376553,3.0404074,1.6942815,0.47039315,0.78072435,1.6398988,0.54802203,0.59801537,1.5586133,1.3134831,2.1066804,0.39500752,2.5284872
2171,16.619997,1.8017805,2.0910416,0.45411956,0.57238847,0.540058,0.45828605,3.2633522,1.9267162,0.49356732,0.5434412,1.6595068,0.42260376,0.46039537,2.7650442,1.0168726,2.4408283,0.23201509,1.8985387
2172,19.17905,1.3068771,1.5490756,0.49592477,0.49344042,0.4509858,0.35378423,4.804772,1.4836507,0.3959039,1.3342353,0.7676906,1.100241,0.59834146,6.5727468,0.8039763,2.1907527,0.9695349,1.1221267
2173,24.122198,1.7500366,1.2375913,0.5267439,0.55694366,0.5470722,0.41719675,4.137498,1.5449506,0.35072246,0.78844017,0.6321065,0.73665917,0.54666436,4.142589,0.66222525,4.203841,0.5786736,1.1687274
2174,28.109417,1.5118816,1.3421452,0.4837277,0.49996158,0.54753757,0.4145797,3.9544864,1.5293928,0.3558681,1.1288795,0.88621247,1.1243083,0.75882167,3.1111674,0.9547547,2.6983209,1.3793,1.2399632
2175,30.858307,1.301188,1.3888747,0.47693878,0.4739991,0.5541991,0.41411772,3.2781568,1.6455443,0.41873193,0.8502746,0.716012,0.94800556,0.721579,4.073414,0.6995867,5.902988,0.6736633,1.0445712
2176,30.562939,1.3199973,1.2758743,0.46988928,0.49455994,0.56795174,0.42324334,2.9455743,1.6278424,0.41669172,0.9176708,0.72359824,1.0243055,0.72704935,3.3404794,0.6456353,3.551204,0.5906042,1.0012612
2177,32.122925,1.3291727,1.4819226,0.48522076,0.50491846,0.5581545,0.42415044,3.1005898,1.5857289,0.3867555,1.0641693,1.0788585,1.0946417,0.82369083,2.068615,0.82573676,2.5926287,0.84786355,1.1301069
2178,29.548336,1.4440905,1.4875915,0.45560074,0.49242395,0.55745715,0.4170277,2.8930004,1.5769488,0.38079733,1.2094239,1.1429664,1.2320248,0.91630495,2.275875,0.9496685,2.0379658,0.9659993,1.1209651
2179,27.101326,1.3389264,1.6735401,0.416808,0.49855214,0.5201124,0.36406076,3.2783647,1.5308523,0.35117155,1.289875,0.9927586,1.0260099,0.7690909,1.4736836,1.2271351,2.4058797,0.7839663,1.5301181
2180,27.729729,1.648308,1.7355261,0.402506,0.50977576,0.5349546,0.3764725,3.1920886,1.5026331,0.34364414,1.0961124,0.95932317,1.0498228,0.84914505,1.7305166,0.9386479,2.324968,0.6810871,1.272628
2181,22.581394,1.6664845,1.8982873,0.37698537,0.48458123,0.53665495,0.34540495,3.759666,1.4202573,0.3281797,0.8674534,0.79216206,0.87776875,0.71559906,1.4993573,0.98168707,2.8199492,0.47880173,1.5721941
2182,30.111721,1.866428,1.60969,0.39601243,0.4801884,0.61553276,0.42228845,4.28094,1.2894903,0.27401865,0.9964855,0.94981813,0.9887372,0.8232269,1.6325059,0.8203995,2.2656965,0.5836932,1.1478331
2183,29.1188,1.6482325,1.6973772,0.4074831,0.4933685,0.55128527,0.4004036,4.512693,1.450985,0.34550008,1.0829442,1.0330179,1.0920986,0.8728341,1.8882812,0.9358745,2.0960867,0.812143,1.2497396
2184,18.77518,1.8548111,1.8465807,0.45757303,0.5199402,0.5230657,0.37941998,5.2463007,1.6224973,0.36560303,0.8903892,0.76672834,0.894913,0.694537,2.0784304,0.848268,3.0446842,0.43536192,1.4848831
2185,18.525097,2.146234,1.8877726,0.45861068,0.5172932,0.51828057,0.3812427,4.731593,1.6975195,0.36981487,1.0330838,0.8375585,0.9068541,0.6977564,1.5163146,1.1206174,2.5384808,0.5460078,1.885587
2186,21.830845,2.2957754,1.6501849,0.41873962,0.45831424,0.5343764,0.3881896,4.0820374,1.5070596,0.33503112,0.8215413,0.73846036,0.7602678,0.64854527,1.4566609,1.0729159,3.3980093,0.42666125,2.1890142
2187,22.80931,1.7419043,1.8882304,0.39639702,0.4848618,0.5460844,0.39062548,4.59418,1.3920234,0.29416937,1.1356851,0.86034715,0.9191742,0.7884282,1.2423146,1.1316781,2.4355955,0.72536063,2.022345
2188,24.719196,1.8705589,1.7519617,0.397367,0.49827254,0.5518754,0.38041532,3.7797089,1.3682402,0.29649144,1.0892423,0.9663874,0.94800895,0.8455958,1.3380783,1.0120168,2.6222925,0.7017759,1.678164
2189,26.317276,1.8276739,1.4770333,0.39252946,0.49861115,0.54852855,0.3811143,3.5296454,1.3965468,0.31070665,1.1109502,0.95277333,1.018832,0.89223695,1.5754199,1.1049482,2.5229287,0.9302075,1.6387641
2190,25.240105,1.911017,1.6576406,0.42129198,0.48867178,0.5765646,0.40864754,4.2977715,1.405541,0.3396491,0.97829485,0.91187733,0.95297486,0.8455812,1.9116517,0.89335036,2.4468079,0.793572,1.3499806
2191,27.038385,1.7637467,1.4902594,0.41809407,0.5180466,0.56497794,0.40243715,4.10582,1.4956684,0.32370594,0.88934,0.8373649,0.9293993,0.85601705,2.6659524,0.8404793,2.59119,0.7853417,1.1872641
2192,27.38701,2.0269642,1.5077016,0.40507847,0.48000896,0.6225238,0.4335258,4.4562097,1.2911632,0.27729318,0.9369878,0.9092646,0.95396715,0.8634508,2.6488044,0.88739455,2.6567478,0.81562966,1.1868713
2193,24.013636,2.0835648,1.8660783,0.3877564,0.47868437,0.5561876,0.36861813,3.8444285,1.3849565,0.32765663,1.0481198,0.96276504,0.93357724,0.87332463,1.2613989,1.0404385,2.7983463,0.6595682,1.5086492
2194,23.46845,2.0658767,1.9073789,0.40693554,0.46681362,0.57324374,0.3778022,4.061643,1.3771387,0.30364516,1.1896834,1.1433303,1.0368109,0.97332054,1.4111391,1.1672909,2.0684013,0.97787005,1.7685714
2195,23.16299,1.8963277,1.8092926,0.36648545,0.48551747,0.53716624,0.3519463,4.1589575,1.3488896,0.29629704,0.9964484,0.8519782,0.96655554,0.86972517,1.3670845,1.1239556,2.577795,0.5979698,1.7207849
2196,23.774586,2.107678,1.8672576,0.3681584,0.47369748,0.54660714,0.36490005,11.0166445,1.4399247,0.2803569,1.0553842,0.93503124,0.96472377,0.8771304,1.3027235,1.1170534,2.6288998,0.64962816,1.5600868
2197,23.152332,2.0560899,1.9158309,0.37113452,0.4763717,0.55150557,0.37064016,6.4662094,1.4866753,0.31542906,1.0792637,1.008788,0.8520558,0.8543374,0.9141577,1.0862535,2.5595102,0.57479185,2.0355458
2198,7.996156,4.7345862,2.1076202,0.4187343,0.565269,0.53354883,0.562538,4.5136766,1.7717286,0.42130843,0.6418961,1.037621,0.5402259,0.6738254,0.84578943,1.0318228,11.85536,0.46755055,3.6716766
2199,4.198365,10.475866,1.5466595,0.6783273,0.71940374,0.75731117,0.73919696,2.519526,2.027872,0.5889492,0.83077574,1.896016,0.6043574,0.7450114,1.996388,1.2812259,1.7783084,0.8217139,7.4551597
2200,3.4723446,9.449277,1.0584157,0.8277905,0.83812344,0.7930912,0.9561757,1.952132,2.298055,1.3229325,0.80557483,1.8271505,0.66300654,0.7820971,1.7926856,1.8660054,1.4977016,1.2276276,7.0249286
2201,4.369482,7.556966,1.0939543,0.8235425,0.80773926,0.8254411,1.3536047,1.917869,2.406426,2.5258827,1.0114845,0.9180688,1.108653,0.75666666,2.23419,1.8013823,1.4498177,3.902461,11.559393
2202,3.3873022,5.603428,0.85580933,1.0307072,1.1669452,0.9201591,3.0085354,1.5622563,2.9362175,6.118524,1.8616933,0.90483606,1.5577179,0.8994055,2.4425337,3.0425196,1.173682,4.0556874,13.479311
2203,2.4222174,5.049888,0.549494,1.4246037,1.5263501,1.1646448,3.2922463,1.2609057,5.543474,6.957639,2.126292,0.88382035,1.5062151,0.8580613,2.563421,3.2423384,1.215327,3.9412527,17.948824
2204,1.5674655,5.2538967,0.3733113,1.102158,1.5384809,10.249627,3.5001912,1.1387708,4.7441626,6.171943,5.757931,1.6106822,0.85890603,0.90932995,0.42667803,2.2842116,0.85331327,5.5275316,0.41207647
2205,1.4524262,4.435132,0.30601475,1.1784167,2.3487644,10.3220005,3.5623372,0.9681162,7.52501,5.4581532,9.225796,1.4537969,1.0629805,0.98435956,0.38822377,1.5041207,0.80750304,4.769299,0.43064165
2206,1.5572357,4.0522194,0.27173376,1.5556302,2.369149,11.818983,2.7637389,0.80639327,10.15836,4.9125867,10.254493,1.3322755,0.9434747,0.91231567,0.5013499,2.9678447,1.0033207,14.1100235,0.61192876
2207,1.3167566,2.2868855,0.24067521,1.7734721,4.2899294,18.510069,2.9146662,0.6695403,16.46994,1.297829,4.6900425,1.4675552,1.4588175,0.8174876,0.54902613,1.1422539,1.1339027,12.285331,0.9388389
2208,1.3715205,1.3438444,0.26195174,1.8881638,4.0248175,20.29519,2.3143315,0.7324847,21.558193,1.1970044,2.2880054,2.0303898,1.6524824,1.1775287,0.6787898,0.58255625,1.4573915,9.862807,0.52659446
2209,1.3390996,1.3544562,0.27497953,1.5710983,4.5436006,21.180016,2.4666069,0.74937665,29.406147,1.2415332,0.9891524,1.6278955,1.664784,1.2318348,0.8540839,0.42067468,1.2669504,3.6353273,0.4186706
2210,1.2784111,1.3320782,0.2609723,1.443964,5.0057664,19.988121,2.1333363,0.6996151,33.04999,1.0284275,0.58516395,1.8350773,1.0534763,1.1938843,0.5889021,0.37774503,1.3439167,1.7985115,0.34374064
2211,1.2237995,1.3761576,0.33521265,1.3397627,6.0879836,16.16121,1.9997258,1.0789642,25.8028,1.0585423,0.57569677,2.4435186,1.1467159,1.1563998,0.46234336,0.41100553,1.1286772,1.4049058,0.29559922
2212,1.2996595,1.3151302,0.36140424,1.1741052,8.23464,6.690514,3.3608623,0.88785446,35.250343,1.1464016,1.521884,2.2227452,1.4534069,1.0861799,0.33174282,2.674114,0.7357977,1.8704804,0.2514754
2213,1.4532001,1.2616037,0.30680686,1.8949958,14.65691,3.1258392,2.8472228,0.8021344,19.470392,0.9138742,0.8423538,1.4740885,0.96039414,0.93649006,0.5326554,5.491128,0.709689,2.243604,0.239821
2214,1.5240369,1.611958,0.33472252,1.8127638,15.475229,1.1112219,2.0462875,0.9708563,18.434967,0.7285202,0.6587434,1.2238307,0.8679037,0.87501323,0.9931721,2.5791066,1.1701527,1.9518241,0.5968445
2215,1.7000263,1.5820658,0.46064687,1.3637345,11.10133,0.9053972,1.9938207,1.1297901,19.76649,2.4618328,0.8534074,0.95742756,1.0293351,0.89791054,1.3426485,2.4872043,1.4061952,2.242388,0.82010454
2216,1.3779697,2.088745,0.28383583,1.2285464,11.363205,1.5627772,3.788897,0.79934055,19.193716,2.3791764,2.3418217,1.0581391,2.7921464,1.2231816,0.60476387,8.727346,0.7520792,0.8789958,0.33231777
2217,1.4216518,2.7158012,0.31360525,1.2621603,9.2945175,1.0083069,2.8158965,0.861871,12.503073,4.642113,3.3256629,0.81310064,1.470848,1.037511,1.091078,13.055504,1.2641621,0.6702523,6.899353
2218,1.3271351,4.3760114,0.3849541,1.0301814,5.3596935,1.3859899,6.555578,1.0956676,5.770281,10.522375,5.6578813,0.86282825,1.9614687,1.1823252,1.1660082,24.921555,1.3679776,0.54433197,13.889377
2219,1.3041301,4.885844,0.35713947,0.95757496,7.2117143,1.4308523,6.149292,1.1351829,4.3152385,8.795801,5.683665,0.88356924,1.9262185,1.1633513,1.1975523,24.782509,1.3506474,0.52126026,13.071856
2220,1.4753215,5.5989122,0.31565416,1.0655707,4.7358427,1.583231,5.2588825,0.9011685,5.1676483,7.1921444,6.821974,0.9392502,2.3170915,1.2199485,0.95133746,21.985077,1.1510983,0.51413333,4.7561007
2221,1.4719074,5.375467,0.30970562,1.1933055,3.9117825,1.9596035,5.580524,1.1174214,3.2711945,10.378917,6.1400275,1.0030574,3.1213548,1.3034102,0.75018495,22.76161,0.9812449,0.6671975,0.7944625
2222,1.3453908,3.3697987,0.25000092,1.2458367,5.2484403,2.8213878,5.7311726,0.8235018,11.998688,2.5882146,3.2305446,1.4168812,3.5185716,1.019778,0.4381193,6.7704563,0.6886219,0.5804241,0.33585727
2223,1.9699231,1.8174506,0.43672425,1.7652074,3.0056763,1.2624102,1.957213,1.0657246,12.407915,2.5711558,0.59045964,1.0147458,0.8580304,1.1368872,1.6789169,5.3258843,5.9076505,1.5501472,10.525682
2224,2.903204,0.84439445,0.7784438,3.9439602,1.5026398,0.6588407,0.5540079,1.3089643,52.670383,1.5615463,0.7366074,0.75094604,0.88585687,1.3043572,1.5122839,0.8934579,10.0976515,0.47577444,4.3037276
2225,3.6764078,0.7079545,1.0581075,3.493209,1.4392278,0.6506017,0.5573257,1.7979705,45.221443,1.2854071,0.7682193,0.7734781,0.84334767,1.2855262,1.6269411,0.84802234,14.313608,0.3671266,4.35872
2226,3.688385,0.64558756,1.1402147,4.7804875,1.5234413,0.5011771,0.35301745,2.4473,65.31487,1.2754807,0.6707987,0.67694753,0.69682485,0.74928194,1.3922585,0.94361436,15.821612,0.34435177,3.7291136
2227,3.6865232,0.6505611,1.1508722,4.849199,1.4375913,0.48572183,0.38664356,1.6283692,45.989353,1.2319039,0.72995865,0.7248978,0.76748115,0.7320043,1.4999156,0.91212904,23.424156,0.34179285,2.3383906
2228,4.7625923,1.0891728,0.6603763,3.9095516,1.1886371,0.5533627,0.7676049,0.99100804,23.047165,2.118386,0.6431109,0.6971895,0.6804981,0.663658,1.5074668,1.0448196,16.129204,0.4430286,5.631605
2229,4.539961,1.5390404,0.71826977,2.1809947,1.0170157,0.5891973,1.0927747,1.292633,10.551742,3.3207824,0.6789577,0.6612621,0.7171643,0.6418338,1.8095027,0.96496,16.553516,0.46388063,4.8311687
2230,6.4634314,1.0616319,1.0349098,2.707961,0.97916937,0.5335841,0.8959937,1.810302,6.9182997,4.402533,0.7724919,0.6934154,0.7561836,0.6644528,1.7616742,0.97169477,23.442492,0.41033927,3.4144378
2231,4.7322206,1.2220132,1.1335243,2.0771894,1.0165304,0.5639664,1.024588,2.955037,3.6929803,4.9376764,0.80758804,0.6980626,0.7821582,0.6605188,2.0812376,0.9429939,26.106049,0.41209915,2.9800572
2232,4.788084,1.1049893,1.0081909,1.5983589,0.87389636,0.5834267,1.2816827,1.6000512,10.0799465,3.5778,0.8499204,0.63971645,0.82875615,0.6212786,2.7212691,0.9248617,29.778275,0.44735843,2.8760333
2234,1.9404824,1.543334,0.6122728,20.298265,1.1410315,2.3483963,1.5758481,1.2411662,6.9108734,1.9182551,7.1092978,0.84064335,2.0727172,0.7983288,1.9106151,0.66834587,1.0984712,0.7879848,1.6114392
2235,2.6775608,1.0441811,0.881361,14.015197,1.0120388,1.785346,1.6835096,1.2105789,8.6755905,1.7085075,5.507897,0.7550284,1.8079515,0.7485272,3.0445933,0.71971464,1.1492324,0.9746023,2.1404798
2236,2.2981594,1.7682627,0.973732,6.60874,1.2857015,1.8060762,1.3426864,2.1361423,5.1092577,4.0122223,4.176145,0.80240464,1.9210025,0.85498667,2.7419279,0.6193119,1.2358973,1.7111886,0.79224944
2237,4.9918017,1.9787195,1.9139851,1.0724539,1.0898612,0.7944416,1.4960536,2.8921955,2.827531,4.0250597,2.1843517,0.7395565,0.9709385,0.77776414,1.0660566,1.4417102,1.5382932,3.9988005,8.402256
2238,6.699201,1.6876248,1.8643036,0.64419746,0.8519294,0.61626023,1.518435,2.9390955,2.4808006,3.5032036,1.1559323,0.69789815,0.7512101,0.64531493,1.8939422,1.4001834,3.721743,2.3139226,15.733176
2239,9.809639,1.7773488,2.1897151,0.4919775,0.7342683,0.54049677,0.8623104,2.666976,1.8989371,1.5875001,0.78262573,1.2630116,0.60689956,0.61011726,1.5958909,1.4191024,2.7950406,0.8095631,5.170513
2240,12.433685,1.8477088,2.2513084,0.48012733,0.68567216,0.51977974,0.61227167,4.2239456,1.7286212,0.57014835,0.5673257,1.5401046,0.44014227,0.4718579,2.4626842,1.0728514,2.5879197,0.2676559,2.3093357
2241,14.328459,1.5461291,1.81396,0.4934178,0.52155006,0.492626,0.44068033,3.6104708,1.5301775,0.37031108,0.5962945,1.2134798,0.6080003,0.49543723,2.7889006,0.90155464,2.1193323,0.49977756,1.5843875
2242,19.23023,1.715239,1.6053061,0.48317665,0.47544986,0.46850288,0.36071843,4.6796384,1.4754864,0.33774006,0.85540736,0.6291515,0.7938506,0.5192679,5.434866,0.7446988,2.796912,0.56606287,1.6076616
2243,17.90796,1.3956716,1.4365749,0.52339286,0.4937413,0.4893623,0.41201735,3.8607087,1.5424492,0.37232053,1.176258,0.7892309,1.0157849,0.6323366,8.712302,0.7286346,4.518739,0.5508958,0.998425
2244,31.053465,1.199404,1.4301461,0.51806074,0.5085911,0.5807586,0.44495517,3.8645363,1.587571,0.371978,1.538506,0.919441,1.3166158,0.731111,5.860368,0.78608495,1.7408936,1.1467271,0.9612282
2245,30.481428,1.1282904,1.5212685,0.47575715,0.51119155,0.560068,0.42803878,3.0947073,1.6397749,0.46597254,1.077488,0.70350105,1.0649517,0.65558827,6.431943,0.7296536,3.506909,0.97504556,1.0846986
2246,31.407454,1.3329582,1.5825033,0.47303912,0.511836,0.53586614,0.41909418,3.090127,1.6416736,0.39886802,1.0699899,0.9241255,1.0174395,0.7598849,2.2409484,0.82717425,3.565954,0.7819201,1.1720718
2247,28.3768,1.6103644,1.525048,0.41548508,0.50579286,0.5588103,0.41123915,3.2230678,1.5178187,0.3454635,1.0825156,0.9566009,1.0604827,0.7846195,2.5222993,0.81641084,2.6881747,0.6936333,1.091891
2248,25.267828,1.3743125,1.7292032,0.4072121,0.51833135,0.5058644,0.3685986,3.8179147,1.6401691,0.4118634,0.9713841,0.9028497,0.98190546,0.741505,2.549875,0.8025752,3.278208,0.5711083,1.234845
2249,20.799307,1.5939788,1.9921904,0.43081957,0.4928604,0.5278177,0.36084455,3.2695818,1.5484964,0.36877412,1.159622,0.85321337,0.9072045,0.6957764,1.349266,1.2351375,3.0556288,0.74964386,1.7965665
2250,20.652382,1.6137769,2.037181,0.41542882,0.5170841,0.52271944,0.35985148,3.1428452,1.557694,0.38216704,0.8739977,0.7446704,0.7901416,0.64497834,1.3158988,1.0023035,4.1440825,0.5406844,1.7340883
