,Shared topic 1,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Protein private topic 1,Protein private topic 4,Protein private topic 8,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 7,RNA private topic 9
57_74,2.279099,0.6872739,1.162306,0.9819601,9.414137,1.5388726,1.1977974,5.0222573,22.412588,0.83856285,1.2483115,0.87762237,24.543497,1.6259874,2.7589192,2.1081042,1.3549587,2.273365
58_40,8.268803,1.1769056,1.4135503,1.5950432,0.7716013,0.80863845,1.0501343,12.777001,1.9830287,1.4332001,1.656093,4.9166017,0.66393524,1.344405,8.786723,1.2302139,4.1316867,2.2217367
58_41,5.0018754,1.5202093,0.4895828,102.58937,1.7838304,1.6278565,1.1732755,11.312154,5.181656,2.823627,6.383833,1.3943833,1.4279567,1.1543785,3.5891063,2.566609,0.8675985,1.8390026
58_42,14.714965,0.9557073,0.7239969,0.88626635,0.84840256,1.1371154,1.1747937,5.1732903,2.4524274,2.4800427,3.113553,5.442996,1.2422851,0.8801162,13.550442,1.0752138,1.421061,1.5968984
58_43,2.1225657,13.1643505,2.324813,1.8265357,1.2223505,1.2628813,7.59373,0.7093025,6.8546553,1.5615803,0.9538217,1.5279236,1.025814,0.77855444,2.063846,1.1168082,2.0619287,248.02637
58_44,17.078918,1.0179431,0.7696694,0.9086902,0.7955779,1.5027169,1.5481851,3.9243197,2.3732615,1.0394403,3.7171588,8.164314,0.92544436,0.5769364,5.2703605,0.9332945,1.1589544,1.5599107
58_45,4.493994,0.8590275,3.44439,1.0167277,0.9942323,0.86978686,1.5432394,10.667063,2.5554342,1.5302764,1.5081301,6.4973364,1.4195001,0.57959825,6.7722454,0.52129877,1.5056803,1.3884292
58_46,2.6042914,2.3086143,0.82694036,16.673925,1.1887026,1.4132798,3.4387038,1.0448022,6.8334475,0.5783174,5.8810673,1.7146754,1.4679084,5.3403645,3.3062706,27.775978,0.81831974,0.5847446
58_47,2.3183715,0.5869371,0.6033205,0.9788535,63.52748,1.1092,2.6785502,0.5893112,41.509293,0.54953957,1.2360164,1.097978,2.5700388,1.1163856,1.2365391,1.2815515,0.38906166,0.2836307
58_48,11.732381,1.2620475,6.3648214,0.7980287,0.7153413,0.9200851,2.2378685,2.3753242,2.2592864,1.3793557,1.5463731,7.5840774,0.5480194,0.5468074,8.978378,0.7151743,5.270969,2.8131638
58_49,7.4968314,1.147891,11.981324,0.8847959,0.7876661,0.9892833,1.977107,1.8771093,3.7366266,1.8457625,1.3146235,4.662098,1.0125595,0.6536122,4.7757916,0.7592861,2.5199413,1.6683917
58_50,2.0004177,0.4504383,0.52612764,1.0125186,23.699745,1.3428323,1.1850696,1.6523131,160.02075,0.16376112,0.8598618,1.0233947,391.5745,1.4484314,2.174016,1.9151818,0.53427935,0.4171607
58_51,1.6230731,0.9400288,0.87255704,105.67994,1.1185551,7.700782,1.9972615,0.4743041,5.8383355,0.62159896,6.096672,0.95170903,1.2802898,1.532738,1.7433119,2.8239295,0.80110985,1.1875111
58_52,6.070734,1.5418272,0.9493982,3.0306804,0.9425841,0.9425676,1.2706813,2.727645,2.4489055,1.0764432,12.085775,2.2656393,1.1157895,1.8835161,13.56355,1.4385253,2.8633862,1.9443003
58_53,6.717342,1.0385433,1.4560187,1.2439365,1.2110215,1.0457573,1.5145533,4.0477834,3.4204273,1.0021529,0.9509642,4.1582336,1.6029326,1.3572286,24.58298,1.2134364,2.014856,0.9815323
58_54,21.243616,0.97833574,0.94539034,1.0234855,0.66135406,1.2198948,1.3889816,2.7513037,2.0049932,1.51246,1.0880315,4.1826673,1.1571387,1.3837659,27.03366,1.2487521,2.7999213,0.9527788
58_55,2.6315174,0.91126025,0.70010734,1.9965003,3.8108382,1.2887124,1.5137961,17.168211,12.039075,0.2039172,14.667995,1.8125494,9.101134,1.5866998,5.4212055,1.0886863,0.87965006,0.960479
58_56,2.4712157,0.6071761,0.62246364,0.5278218,14.642612,1.4507976,0.9291636,5.7765155,53.4198,0.23631322,1.0633419,2.4496226,8.556364,0.9366297,2.9058552,0.8294902,0.5994536,1.0809984
58_57,1.3500249,0.54210734,0.55322766,0.9696088,0.9769569,46.971737,0.76449084,0.4641082,4.1296678,0.7841179,3.949571,0.62407005,0.5414349,15.569047,1.3320231,0.73399127,0.40459546,0.4592037
58_58,1.468018,0.69053864,0.5844579,0.7630899,0.7297213,55.1873,0.8948101,0.38885742,4.5405216,0.8331346,4.384189,0.6695451,0.7718084,1.5233517,0.8878241,1.5780965,0.24070753,0.41765618
58_59,17.375412,0.97105885,0.84136903,0.80929726,0.8888438,1.0384059,1.2269377,7.0534687,2.72711,1.4051952,1.161606,7.552476,1.4143381,0.8425409,10.716247,0.76853937,1.147331,0.9226981
58_60,28.505636,0.8509574,0.74806154,0.8316752,0.82508785,1.2345479,1.50582,4.297606,2.1948185,1.6146835,1.0876921,13.847872,1.2715625,0.9231802,3.2787433,0.9560017,0.91807973,0.8652302
58_61,31.78331,0.9852992,1.0386121,0.88453186,0.68214387,1.0385278,1.839725,1.9169593,2.9402912,1.1785792,1.392914,8.430058,2.001769,0.7851161,4.286518,0.90633935,0.544024,0.53379583
58_62,7.3955173,5.576263,2.6313138,0.9672421,0.708568,1.0060484,1.3282263,1.4377836,4.000512,1.449888,3.6528578,1.236551,0.84924996,1.6235493,1.2735426,1.5559676,31.548166,25.67519
58_63,11.997892,2.0557117,2.2094545,1.2414811,0.7037748,0.7940723,1.1336074,3.7110403,2.0129814,1.3132364,4.3206987,4.3879185,1.1214257,1.0903441,26.871864,0.90990335,2.114945,1.3129765
58_64,2.891656,3.5151517,0.6959195,35.557247,1.3895558,1.261866,1.8676602,1.9796369,4.226657,0.8604295,12.84772,1.4328034,0.7939335,1.4773914,3.0863328,1.6120057,1.3096572,1.3895028
58_65,9.669384,0.6844866,0.90429425,0.80685323,0.85674447,0.97127414,1.1773,8.490631,4.680185,2.0778995,1.089759,5.1407313,1.674869,1.2004917,45.310677,1.0038505,2.6202662,0.9881281
58_67,8.581306,0.8740288,5.1011796,1.0628581,1.1442614,0.85028255,1.801308,9.180068,4.550167,1.5989678,1.5124657,2.1129575,1.0102186,1.0116485,3.136078,0.80053866,4.8087287,5.4457126
58_69,32.190277,0.73971486,0.6938849,0.70027614,0.81121504,1.1301594,1.2131715,5.5012,2.7801933,1.3545755,3.0907974,12.590075,1.0723892,1.2530162,6.4628,0.89783895,1.0756825,0.8354942
58_70,7.7991934,11.637908,0.6693611,4.28199,0.67136335,1.4518112,2.0682569,1.194135,2.062933,1.3558885,2.7703578,1.376017,0.9051148,2.615422,3.241199,1.5469671,1.831896,1.7214952
58_71,14.600304,1.2769735,0.7811247,0.8223506,0.68243134,1.0608231,1.2467734,8.293041,2.560431,1.5278891,2.8343604,10.236683,2.0683155,0.98049855,8.559828,0.89243865,0.74734694,0.7506891
58_72,1.9867535,0.5750084,0.5466876,0.86249036,23.027391,1.635916,1.1703677,4.733347,28.599579,0.19096813,2.5546827,1.0266169,24.177982,1.2803671,2.5545588,1.592516,0.70178795,0.7235112
58_73,17.544502,1.0306683,0.85490716,0.95991325,0.76610196,1.0106193,1.4748275,3.7187314,2.3224273,1.1584167,4.4077067,6.4317465,1.104933,0.6180383,14.697445,0.63743085,2.4741912,1.154488
58_74,2.4910245,0.5903599,0.8964205,0.8986794,30.74786,0.9781488,6.9350023,0.59940636,25.606045,0.7683832,1.1756687,1.6031175,0.6463483,1.1816024,1.985249,1.6359789,0.70359355,0.9106583
59_41,1.7023901,0.7047782,0.7052058,1.356916,1.0227348,17.800884,1.3255588,0.65033805,3.589796,0.8908116,7.5103807,1.0767365,0.7130919,16.98792,2.3341882,7.551716,0.704265,0.61413103
59_42,5.6826696,2.2934155,1.2129184,1.6582503,0.9811548,1.2705134,2.4883204,1.7436821,3.5430706,1.0295452,12.272564,1.7295668,0.8568043,2.3096564,14.549593,1.273347,5.7860723,3.8577085
59_44,1.5377896,0.5211332,0.64229834,0.6507288,0.9048147,42.03441,0.9242101,0.6270657,3.8386693,0.64340115,6.4535694,0.64575726,0.63873094,1.389279,1.1567941,1.1172872,0.3180553,0.32820117
59_45,2.802277,18.253365,0.9381269,9.107914,0.98693204,1.0888766,1.8893024,0.91399086,3.2233694,0.7295288,16.101242,1.181837,0.6008628,1.0819814,1.6514325,1.4228438,1.7145164,2.741332
59_46,14.881193,1.5650629,1.2627902,0.7834428,0.7796568,0.8687247,1.4105335,3.2285016,2.6588974,1.0042815,6.6216564,3.7912395,0.82284963,1.1363648,26.463375,0.8829156,3.9108992,1.1939905
59_47,6.393757,1.7533916,0.67007464,1.5370307,0.9606048,1.3509897,2.3524563,3.0460575,4.5631614,146.91727,1.8374984,1.4624822,1.1606655,0.6440848,19.634674,0.7824558,3.4182527,2.9772089
59_48,19.515604,0.6987833,0.7091202,0.6509173,0.7395707,0.9093269,1.2950745,4.1125603,2.8369021,1.7154609,4.415306,10.983919,1.8821901,1.0789598,6.7852917,0.9542493,1.0458137,0.61133605
59_49,20.905424,1.9178993,1.0020373,1.71024,0.9580767,0.96766067,1.4721667,1.9471548,2.5473456,0.8366909,14.8728,4.489348,1.0472085,0.8809376,29.216072,0.98495543,2.490211,1.2081984
59_50,5.145465,2.5927143,0.84891117,4.4969945,0.87903976,1.1259369,1.796581,1.8278456,3.5878253,0.85100764,12.692698,1.4248953,0.572297,3.2782996,7.7996597,1.5513827,2.8639724,1.0061557
59_51,6.9424734,1.1359609,10.92178,1.1228071,0.90878904,0.9185703,2.1124358,2.4387898,2.901043,1.8617144,2.9870872,3.8593664,1.3793306,0.8931003,2.152647,0.9171171,0.9358189,0.7179001
59_52,14.176729,0.9145497,0.8573537,0.9556234,0.83501244,1.0187192,1.222923,2.3666906,3.6096473,1.1269833,3.3197124,9.869416,1.3319527,0.76078266,7.359292,0.7102865,0.9927864,0.93236905
59_53,3.5336366,0.8023585,0.81206995,4.003385,0.81496656,5.7985625,1.4828563,0.84742296,4.7862124,0.9644503,3.2496655,1.1074142,0.8180489,10.699561,5.3501306,3.0399694,1.7740126,0.5975245
59_54,1.7445621,1.0788263,0.6967163,1.4832227,0.76696056,17.251942,1.0854895,0.61516386,4.589548,0.787236,3.7033684,1.4966631,0.7306441,3.346711,2.0938613,18.666908,0.59179187,0.6807621
59_55,2.1820254,0.6406055,0.5540924,1.0472839,58.745705,1.3416268,1.8041136,1.1692257,157.22475,0.16057184,0.81381464,0.89619136,0.40822208,1.5242016,1.2771177,2.5744154,0.4323633,0.39827168
59_56,4.064928,7.5788813,1.2630209,2.926767,0.86104214,1.004046,1.5932562,1.1206225,3.204366,0.66533166,14.611,1.5458616,0.54763097,2.5788193,5.8337765,2.3747737,2.9059641,0.9116139
59_57,26.754967,0.8571365,0.74855566,0.78316474,0.8692554,0.9427085,1.2539895,9.4209385,2.9503005,1.4996058,3.052804,11.049862,0.9397456,0.53249395,8.846455,0.5842281,2.2063398,1.2635186
59_58,3.0052469,3.9075613,1.1243329,8.823393,0.94534767,1.2410903,1.7932329,1.3430586,2.905406,0.610321,20.068138,1.6180217,1.3028003,5.046035,3.9734993,2.1432476,1.0655763,1.1254007
59_59,28.32054,0.7444598,0.7336958,0.95588815,0.91175,1.1720766,1.4498137,7.425617,2.223184,1.294736,1.6780651,16.687685,1.4955015,0.56684756,8.366382,0.60228235,1.2818099,0.98190904
59_60,4.7992916,5.429945,1.002752,1.5056827,0.6731864,1.0833882,1.4746046,0.981248,3.2105136,0.9060414,14.475674,1.8278463,0.6183068,1.3769625,9.060474,1.1455296,9.334497,2.2982666
59_61,2.7887502,2.173151,0.8181968,2.3510265,0.99944246,10.217054,1.1202214,1.4439652,3.5315886,1.0827659,11.708557,0.979566,1.28475,9.36874,3.6386132,9.470458,1.4977088,1.0017514
59_62,4.55532,8.2998295,0.9748298,2.2745855,0.8845383,1.0116324,1.8054075,1.675876,3.615151,0.73913735,17.416456,1.240955,0.8801412,5.430739,1.2246916,1.4442343,1.6806005,14.703672
59_63,2.3320522,82.44433,3.3141077,1.2478912,0.78067887,1.1759264,6.7468004,0.66244936,3.7529998,0.4535797,3.5071688,1.2947283,0.7785182,1.015155,1.8847872,1.3787761,0.8163884,2.3339145
59_64,24.884472,1.0807998,0.8783421,1.0220463,0.7379352,1.0766773,2.3568244,1.637985,2.2579074,1.3759478,1.6643703,7.187253,1.429689,0.71325827,5.080164,0.789986,1.2588605,0.9613473
59_65,38.528416,1.5730608,1.2160013,0.88680077,0.61060596,1.4343293,1.5400028,0.8749616,2.948059,1.5250883,1.4301498,5.3661375,0.8372833,0.8175587,36.653378,0.89240617,3.191306,1.6861758
59_66,1.8594606,0.63690794,0.6875473,1.0354338,29.341938,1.539296,1.0564862,6.054315,55.062347,0.16364442,1.2943803,1.1477202,18.283508,0.860236,2.3773153,1.4996537,0.68942225,1.2658793
59_67,15.808848,0.5118549,0.59725296,0.55513614,1.0296465,1.0398382,1.3881252,29.131084,4.243479,1.3010206,7.3077984,19.345596,1.5327476,0.64438325,4.463799,0.86220986,1.0202134,1.0534518
59_68,20.80951,1.1750104,1.6237261,0.7698035,0.72247094,0.8388187,1.4844247,1.1852835,5.683048,1.5314918,3.1015706,6.6702385,0.76872474,0.79238594,4.969002,0.7856308,3.2046916,2.5501053
59_69,8.233798,1.3907037,2.383217,2.1692646,1.1606956,1.0360291,1.6322029,2.7942336,2.9261518,0.7237779,20.189991,5.1991167,1.04596,1.3585204,14.172846,0.85921377,2.859476,1.0254645
59_70,20.725718,0.9472806,0.9476497,0.82913005,0.9859779,0.9277588,1.4397949,3.5190256,4.9337983,1.2233561,1.9967184,7.439379,0.9404499,0.7687649,35.86322,0.83496386,3.3256145,1.5865077
59_71,3.2014277,0.79044056,2.5679216,0.82079804,3.2564723,1.5110791,1.8568156,3.2433357,5.9323125,1.5337946,0.81620944,2.0193863,2.252998,2.6136436,3.0832477,1.9530427,0.8972459,2.4223287
59_72,29.06255,0.6141327,0.48996016,0.62501854,0.91885984,0.9538015,1.220685,9.83571,4.1000843,2.1200044,2.669348,13.468588,1.1619208,0.6780973,7.4620275,0.7296479,1.7646917,1.2292227
59_73,12.023339,1.4257433,1.776149,1.1535819,0.8737687,1.0766228,1.2781698,3.3350177,2.082755,0.9706123,5.161455,7.447019,1.2429805,0.94332254,27.743004,0.85023034,2.9836721,1.4476243
5_10,11.080323,1.0501403,7.0470166,0.8981644,0.77259904,1.041057,1.4583757,3.2747636,2.3076196,1.5129281,0.9663524,14.563493,0.7799191,0.6449571,4.2601767,0.7346593,3.5487523,4.1479187
5_14,1.7292917,1.020971,0.7050562,2.7618341,0.85719407,14.980848,1.2288194,0.58094424,7.1739464,0.88352615,2.928008,1.6922848,1.2625368,8.396044,2.2896729,23.664019,0.9181735,3.6479247
5_15,12.015949,0.6883018,1.3835046,0.71654475,0.9701825,1.3149568,1.6197984,6.461991,2.4472203,0.89478666,1.4981207,17.021685,1.8601238,0.9864249,3.568357,1.001964,0.7577541,0.5531785
5_16,24.621552,0.8692297,0.8416486,0.8341706,0.80188406,1.0088731,1.6134856,4.276912,4.295789,1.5419468,1.1117959,13.470339,1.0939047,0.5755353,7.117997,0.6523634,2.486039,1.4575968
5_17,2.99396,1.1508859,1.0112989,2.320026,1.3779777,4.038273,1.0316621,1.8105125,2.8138857,0.62341243,17.9868,1.8323065,2.1987581,4.032325,8.351784,2.2962997,0.5544955,0.57140064
5_18,17.742271,0.9434022,1.7957678,0.847297,0.6354047,1.1098717,1.3661984,2.3212254,3.053258,1.6573135,1.8550255,13.392984,0.8791106,0.3750095,7.186455,0.68371785,2.1533248,1.1155573
5_19,1.3560182,0.5480565,0.61397994,0.6401985,0.84362364,49.788345,0.8939512,0.5261101,3.959796,0.7601337,4.0086417,0.66219985,0.74744326,1.2044206,1.1813476,1.0627689,0.3842538,0.41573218
5_20,5.0845795,3.3733199,1.1825213,2.5124278,1.0019133,1.1237338,1.7904654,1.4852515,2.9572067,0.9613828,15.972821,2.9447827,0.93862027,1.8925004,53.555355,1.1340498,1.6198251,1.1142547
5_21,14.3666525,0.84696496,1.0696563,0.69880587,0.8709129,0.91000724,1.0436361,10.743885,5.3630056,1.0570563,2.0847445,6.007756,1.7479517,1.6586071,6.4021707,1.1786569,1.0747962,0.833857
5_22,5.4035177,0.909757,20.689108,0.95956296,0.9447814,1.0047262,1.6994916,3.1143205,10.365416,1.3364941,1.0064833,4.1506767,1.7388704,0.9476284,3.460524,1.0857109,3.0836658,2.7575889
5_23,3.3973966,12.992718,1.0401883,6.370034,1.1123278,1.062167,1.8145825,1.2447765,2.777832,2.1912944,9.041632,1.5268936,1.1393971,1.0435045,4.255636,1.4446552,1.9683664,0.86898744
5_24,13.261336,1.3831077,11.782565,0.90420437,0.7458397,0.8561522,1.4096537,2.517676,3.0995574,1.9091938,1.8390247,5.235754,0.94347847,0.5430775,8.030847,0.6416944,4.5074515,3.491964
5_25,42.30529,1.8856211,2.3617573,0.7651874,0.73098695,0.80682254,1.2763679,2.3903008,2.207655,1.2765538,1.8874958,12.125969,1.1733769,0.5188149,3.5806937,0.7280294,1.3867893,1.4481467
5_26,14.680714,1.2136917,1.1114384,1.2583803,1.0342598,0.94399774,1.464,10.254962,6.140134,0.8493049,1.1518106,3.6720822,0.8740207,0.8550861,14.019115,1.167616,12.395565,4.0417576
5_27,3.5963573,8.70039,0.9013493,4.7295036,0.9029421,1.1491222,2.8978148,0.8541269,2.7253633,0.93188065,11.703314,1.6055639,1.0676312,1.5329386,4.0199914,1.5269843,1.9838343,1.559905
5_28,2.140985,0.87169427,0.70221436,30.746819,1.280567,6.9557996,1.8807311,1.8979281,5.112404,21.494343,2.8457448,1.2050204,0.9839467,1.1455243,1.7729645,1.6639218,0.79082537,1.6534334
5_29,2.7971382,3.1497092,91.712845,1.0046242,0.61201346,0.988598,1.6495731,0.70849925,2.4325953,0.6551691,3.9616892,1.8361757,0.78281146,1.2280484,2.391401,1.3077072,5.397515,4.575033
5_30,3.9432006,5.239373,2.0202703,1.6974324,0.92801046,1.0165155,1.8305804,1.1914401,3.302484,0.6415972,11.01302,1.3238914,0.80260015,1.477331,2.8386116,1.6551278,4.143409,6.6134577
5_31,5.3697634,2.0464234,1.3739047,1.8142478,0.91063523,1.011063,1.3959649,2.0239005,2.584395,1.1199871,9.834815,1.5078449,1.6267742,0.7336339,17.780714,0.7276816,4.042959,1.7450365
5_32,13.787387,4.714035,1.0656878,1.1242375,0.7294426,1.1383927,1.5569968,2.1180933,2.1695948,1.5356886,1.7975295,1.9549185,0.67878187,0.8837229,8.056255,1.0717586,7.088709,6.0393624
5_33,3.123471,0.9461645,1.1552583,2.072289,3.728831,1.2291048,1.5323205,13.514362,11.6134815,0.33459845,4.7518435,1.86481,4.870832,2.1706126,5.4254355,2.1713376,2.4778392,1.7437452
5_34,3.097035,0.7086223,0.9332365,0.95449543,4.3500395,1.4202541,1.5800681,16.602562,18.243206,0.2787182,2.6863647,3.0406995,4.804776,1.3981856,6.4737673,1.3932385,0.801516,0.7602717
5_35,6.1255608,1.4727578,23.015942,1.056961,0.86268973,0.8920381,1.7785659,2.4442258,2.865312,1.2776603,1.6110001,2.21251,1.0277052,0.81815624,4.298536,0.98560333,10.150576,5.469522
5_36,21.898218,0.6110259,0.84113824,0.5955554,0.93239045,1.3073361,1.378393,9.126001,5.246295,1.3975364,1.6846361,13.764843,1.3906208,0.6553862,9.713865,0.7356583,1.324053,1.0646617
5_37,12.749038,1.6548309,1.3044819,2.0953243,0.66895795,0.9098681,1.6998839,0.98983324,4.864747,0.8515277,5.9876738,2.5410347,0.8025039,1.4440423,13.289022,1.1411537,14.909097,3.131987
5_38,8.789706,0.7224928,0.5696671,0.9740018,1.0975895,1.1407714,1.2295308,14.352629,2.0261617,2.1689243,2.4737482,2.9727254,4.897237,1.2283329,4.453141,1.1796874,0.89205086,1.0398093
5_39,2.5113666,0.5232279,0.5266342,1.110533,36.830833,1.1524217,8.295217,0.88482964,205.3989,0.3443044,0.6760858,1.2788185,1.1566217,1.6520104,1.6952868,2.9787035,0.44008598,0.6026399
5_40,2.448334,1.2035781,0.8965324,1.6523294,2.7220905,1.3608071,18.955578,1.5209193,4.488318,1.0577315,0.95058465,2.3228438,57.77892,0.57288766,2.2536252,3.0896971,0.55588937,8.5585575
5_41,3.898179,6.337087,0.98840916,6.8942533,0.89241886,1.5732946,1.6806152,0.8369739,4.296318,0.65779203,13.554245,1.4355676,1.1685652,6.530331,2.8300412,2.7071764,0.45890608,1.4750584
5_42,19.461975,0.8937906,0.6584149,0.9409901,0.94926757,1.0654496,1.1620358,12.021486,2.1086698,1.4013957,1.1509557,12.700472,1.2033677,0.79398805,8.961921,0.6078764,1.3177371,0.9137691
5_43,6.728144,1.697574,1.1101129,1.2015347,0.96521115,1.2558424,1.2827377,1.5743351,2.389935,1.1890783,6.3470354,6.6014433,1.358136,0.74639326,24.396687,0.9787427,1.7121282,1.0377395
5_44,4.091736,1.2336994,3.2891998,0.9007691,1.5954449,1.0031574,2.044639,3.6256058,11.231051,1.4121675,1.0469244,2.218629,0.9709004,0.97581655,3.5988095,0.8595197,4.230908,2.4200487
5_45,2.3571756,0.6633149,0.51280195,1.079879,92.72249,1.1345739,1.5101335,0.96553326,519.4746,0.10465073,0.6835522,0.9442315,0.29142937,1.182861,1.3906175,2.142642,0.5942024,2.9449115
5_47,2.3383238,1.32185,1.5034821,2.0154371,0.9235066,1.7765911,403.28192,0.75715244,4.4151754,0.48282835,2.3424368,1.3862497,1.2776474,0.9763658,1.8628497,2.2921226,0.68700206,1.1458416
5_48,13.6261635,0.8108435,1.0085405,0.8390844,0.9380772,0.8751294,1.2311674,6.369574,3.215332,1.2533847,3.1558383,16.091156,1.2197561,0.6825371,7.8223934,0.8055415,1.1101042,0.81968457
5_49,24.94624,1.180999,1.0392002,0.9566315,0.7749388,1.0193452,1.9949956,2.381216,3.375885,0.9160367,3.4232156,25.285847,1.0176532,0.57967365,3.658784,0.6762552,1.4779923,1.7135655
5_50,5.9565716,2.3597786,0.91875595,1.0407573,0.7343571,2.4730275,1.205582,1.1659393,3.5443232,0.9143332,4.0461874,4.2437515,0.7866529,1.6717088,33.377254,1.379978,2.017929,1.4179127
5_51,2.2274055,0.9191407,19.208344,0.9736146,1.9092066,1.3693283,8.4139805,1.4298431,23.6661,1.9201299,0.9599971,1.1443512,5.8548903,0.97786343,2.7792926,1.6374557,1.1825602,6.7693315
5_52,2.0569348,0.63403165,2.219496,1.0337529,17.487495,1.1916984,1.3614142,4.379592,65.773415,0.11142767,2.1104765,1.5799422,11.856764,0.7677251,2.3105617,0.97389084,1.0220423,5.757915
5_53,3.1534114,1.8955218,0.80771124,12.25956,1.2021885,1.3821788,4.4983964,1.6009171,4.7425404,11.913093,3.608602,1.2225797,1.0710897,0.5325228,1.9481325,0.70347416,0.55659854,4.3989763
5_54,2.170315,0.8777449,0.94935447,7.673339,1.1047937,3.8674374,1.5684955,0.7603147,3.5515127,0.8715907,7.6529517,1.8316836,0.9374549,8.551245,3.362156,2.0463035,0.87232465,1.5336831
5_55,2.1297736,0.66928005,0.5880302,1.33552,0.84880674,16.032402,0.969103,0.9165335,3.0892158,0.8217644,3.4974165,1.0954933,1.0443984,10.038574,2.5204234,3.591329,0.5002568,0.45359206
5_56,3.138372,3.5374458,58.71247,0.93128335,0.6246587,0.9503164,2.2202435,0.7293275,2.8055966,1.8575603,5.7873673,4.1335297,0.77674985,0.7457669,3.6888063,1.0654472,7.3095684,1.9936248
5_58,3.8725765,1.900929,0.7912883,4.770136,0.91984063,2.1839173,1.334719,1.3347026,2.1686106,1.2726457,5.6214876,1.2586956,1.4789474,4.532091,15.682499,1.9670876,0.8504254,0.95833486
5_59,2.986054,1.0469674,0.9033531,1.8842283,2.8050315,1.1818161,1.5784087,15.678076,9.202869,0.265472,18.767582,2.2841098,3.3588152,1.16932,9.413118,1.3684281,1.8997928,1.3738792
5_60,23.31178,0.89338446,1.0393314,0.85539913,0.7211822,1.2852148,1.5277967,3.2373357,2.3563325,1.3289946,1.4071901,17.9713,1.8146311,0.629744,3.20077,0.7175825,0.7694362,0.8862154
5_61,6.5985174,1.7211268,1.5752127,1.0923108,0.9536491,0.93183136,1.1197876,5.7546635,3.3470542,1.580091,3.0814605,5.182638,2.2101793,0.77022684,9.994539,1.0029707,1.4142786,0.97768915
5_62,2.932866,1.5123725,0.77627933,8.039247,0.77568686,3.404343,1.1430855,1.2392312,4.1041284,0.7149707,4.302749,1.4025453,0.9580001,7.4365892,3.2463892,15.506808,0.9969599,0.6459687
5_63,21.33559,0.81190383,2.4179568,0.85410935,0.78003603,1.0686009,1.1854124,7.4252977,2.4466314,1.9023054,5.2400513,6.9732876,1.1479979,0.68396723,19.254887,0.7385961,2.5673847,1.6620467
