,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Tkt,-0.0486831,0.18629515,0.44936,-0.26356682,0.17086996,0.9691967,-0.507206,-0.79091865,0.008631632,-0.16910532,-0.17616838,-0.31398213,0.22551225,-0.5516796,0.26124814,0.084362924,-0.20024423,0.5269427,-0.25640187
Prkcd,-1.6252588,1.9211738,0.32922328,-2.5241232,0.7762149,-1.2076573,-1.4220302,-0.38059726,-1.3084794,-0.2599991,0.52781165,-0.81694746,0.63311046,-0.75568366,0.35097143,-0.82360893,-0.7919089,-0.9672328,-0.97706133
Itih3,-1.1139297,0.63079613,1.308316,-2.0374439,0.86453325,1.2385689,-1.4852582,-1.0847809,-1.3191923,-0.47381186,-0.7372616,-0.6428982,1.9284382,-0.7632136,-0.047747586,-0.7884881,-0.48947877,0.620603,-1.054257
Nek4,0.030181477,0.40517336,-0.7419059,-0.07380928,0.34730467,-0.5997005,0.011660917,0.11751515,-0.5677684,0.39034006,-0.40380636,0.38180918,-0.1494032,-0.074441195,-0.04311724,-0.13146225,-0.0032619645,-0.21011333,-0.23132442
Gnl3,-0.025928022,0.01522503,-0.87741226,0.02636127,-0.06328717,-0.119905055,0.14199273,-0.09634196,0.06658828,-0.64669555,0.09377708,0.07399256,-0.52251995,0.0051439027,-0.40829024,-0.046401795,0.0036590246,0.24026865,0.031677667
Capn7,0.1091431,-0.043540616,-0.21766983,-0.0033819422,0.18136038,-0.35121304,0.4055042,-0.058073346,-0.7703514,0.006454161,-0.4766588,0.07603397,-0.017085701,0.0028845095,-0.023491915,-0.072045654,0.009284726,0.025255444,-0.03379041
Ankrd28,0.016506217,-0.84316045,0.48038417,-0.102622405,0.04837814,0.7137122,-0.14839011,0.0038677747,-0.74143255,0.12480807,-0.096318506,0.002076592,-0.32069954,-0.047418464,0.2153443,-0.19791906,-0.19664417,-0.6743957,0.06250035
Ercc6,0.23444545,-0.05315202,-1.2189562,0.12396906,-0.6901604,-0.5586866,0.3972238,0.41720855,-0.16794558,-0.04464452,0.30368778,-0.25938794,-0.61622125,0.43694663,-0.40793368,-0.022341998,-0.050404243,-0.6356774,-0.26573938
Fam35a,-0.061821684,0.18479219,-0.14154299,-0.30523852,-0.30091754,-0.027205436,0.6144147,0.3719606,-0.43101647,-0.26026323,-0.8705488,-0.12854584,-0.6229976,0.3608212,0.52820724,-0.18807475,0.27252454,-0.08867262,0.041098095
Ghitm,0.080049485,0.050384164,-0.26230764,-0.15494579,-0.6874579,-0.4643378,0.1541897,0.1039805,0.44017372,-0.130634,-0.406417,-0.62211627,-0.14467372,0.31759262,-0.065517806,0.3726154,-0.020908857,0.45479286,0.058442924
Fam213a,-0.026748385,0.12739536,0.1456395,-0.14541954,0.40795463,0.3359082,-0.5877176,-0.15348892,0.36075324,0.039740697,0.2629046,-0.021179551,0.70981234,-0.21344143,-0.162101,-0.22613794,-0.17943728,0.068695754,-0.06813339
Ero1l,0.16692139,0.16834342,-1.0441006,0.19742954,-0.71200734,-0.24281187,0.11061588,-0.66053313,0.16824123,-0.57858413,0.45729557,-0.18187617,-0.46557412,-0.32498524,-0.6013909,-0.050262228,-0.20881528,0.80458224,0.117028855
Fermt2,-0.51023674,-0.041958734,0.5262424,-0.6740955,0.48776877,0.6165272,-0.39299518,-0.3184522,0.22304267,-0.78675663,0.41554806,0.041157946,0.51859784,-0.14728262,0.47327006,-0.11569558,-0.18998577,-0.27567416,-0.0619673
Cgrrf1,0.018687801,0.01403884,-0.21763761,-0.0017505959,0.47918808,-0.22147708,-0.33683664,-0.05384091,0.2069168,-0.052532617,0.43939158,-0.17081869,-0.08435816,-0.4411384,0.0050405744,0.03914751,-0.016647326,0.15609072,-0.0048595103
Tmem260,-0.07876169,0.017550737,-0.6894838,0.018404394,0.36418927,0.010931651,0.15845883,-0.12895001,-0.335842,0.012618522,-1.0827833,0.5755119,-1.0602701,-0.06909747,0.02693153,-0.01397122,-0.06189259,-0.12614453,0.032364503
Exoc5,0.024963414,-0.02083197,-0.41711685,-0.013439059,-0.017513197,0.24263296,0.047718614,-0.1029663,-0.033783607,0.037931856,0.04333637,0.06053013,-0.06497499,0.006830583,-0.007965526,0.0028725278,-0.004821525,-0.048000522,0.003579859
Slc35f4,0.8624457,0.1564708,-0.98748225,0.4745254,-0.38856328,-0.90829825,-0.04734021,-0.21026687,-0.22138286,0.8532901,-0.6382162,0.7515805,-0.8286191,-1.3136382,-0.96795946,-0.4442297,0.33573145,0.008717075,0.11941298
X3632451O06Rik,0.06660116,0.3468789,-1.088451,1.0531385,-0.6922027,0.49928227,-0.69714016,-1.472656,0.71406645,-0.1284655,0.48321667,-0.99696165,-0.20395137,-0.95031154,-1.1235532,0.47940415,-0.7178901,0.94703966,0.3888192
Ttc5,-0.25431472,0.15285996,-1.3374306,0.18740806,-0.0026948156,0.090994775,0.4448269,-0.19899552,-0.913979,0.02680994,-0.5731127,0.6759917,-1.1774528,-0.02542241,-0.014230275,-0.26154396,0.058077753,-0.5639644,-0.007022999
Parp2,0.155271,-0.17223306,-0.9284326,0.071792275,0.41224888,-0.4861404,0.52771705,0.087880194,-1.4765798,-0.44985396,-0.88527304,0.36271116,-0.6416753,0.061259646,-0.11612779,-0.123515174,0.35889688,-0.32930857,0.1076832
Supt16,-0.006362741,0.016312951,-0.3932116,-0.013705507,0.2775379,-0.42567798,0.10525012,-0.0068989405,0.020194001,-0.06212362,-0.05230099,0.24353938,-0.018420048,0.010132352,-0.032532852,-0.056650523,0.012017674,0.023286207,-0.006370385
Rab2b,0.05389501,0.057253852,-1.3604194,0.44289535,0.38558608,0.4519428,-0.036001302,-1.0455846,0.2980325,-0.43933344,0.28223842,0.097804494,-0.5126135,-0.46426937,-0.16489743,0.07124637,-0.14536309,-0.10067827,0.009134559
Dad1,0.1204969,-0.25641033,-0.113737084,0.050918214,-0.26028305,0.58872074,0.23870096,-0.7179202,-0.45727855,-0.83253837,-0.14968202,0.010761958,0.14615451,-0.08555257,0.043829784,-0.18028298,-0.01958163,-0.41283992,0.046605065
Mrpl52,-0.58207595,0.5407535,-0.2963229,-0.59518576,0.74377257,0.6284482,0.4626535,0.028492784,-1.3119164,-0.15775864,-1.0812088,0.457335,-0.14459892,-0.13234185,0.17724697,-0.2612726,0.13993298,0.14682506,-0.39889723
Psmb5,0.2441905,-0.27532843,0.04742076,-0.079388164,-0.2999149,0.6546681,0.031786468,-0.3955725,-0.19477896,-0.6725753,-1.0585055,-0.5132543,0.10485699,0.13404958,0.02064284,0.32033187,-0.051996507,0.49588397,0.050293095
Cmtm5,-1.4253209,-0.7029582,1.1948997,-2.4656227,0.13996743,1.7632589,-1.0712372,-1.0855747,-1.6216384,-1.3558916,0.29338762,-0.6258503,0.6849731,-1.0904197,1.1975839,-1.430624,-0.47075564,-1.0197455,-1.1477866
D830015G02Rik,-2.0077775,-2.544129,-1.2489688,-4.650881,-0.60082513,-0.9818062,1.691801,1.5965294,-2.3516634,-1.7555928,-1.7889016,0.27936235,-1.7590688,1.1096686,1.3470392,-1.9419824,1.7581758,-2.1280758,-2.0165465
Myh7,-1.2041924,0.81972456,-0.2729115,0.114078864,-1.1267703,-0.8259521,0.33157185,1.0629365,-0.20894864,-0.24824305,0.3476107,0.41550097,-0.34531835,0.15984456,0.4542968,-0.83930486,0.06952224,-0.84816664,-0.104791656
Ngdn,-0.072663516,0.010481156,0.17276582,-0.022323977,0.20568284,0.32443488,-0.26377752,0.0069508054,0.37863794,0.16761439,-0.23635311,0.04578719,-0.043698527,-0.05928896,-0.03554993,-0.15180664,-0.032804772,0.08598447,-0.04053447
